sample_SRR10767134	sample_SRR10767128	sample_SRR10767131	sample_SRR10767125	sample_SRR10767121	sample_SRR10767118	sample_SRR10767115
ENSOARG00020024999	0.210195	0.189622	0.168739	0.159887	0.0735656	0.287874	0.53632672658
ENSOARG00020025000	257.989	409.889	145.608	397.215	340.728	344.058	259.284
ENSOARG00020025001	12.13959	11.83396	6.42446	13.88726	11.60317	9.6732	10.04121
ENSOARG00020025002	27.20772467	26.02377917	2.912344598338	28.929487	23.444605	24.020646408	20.61847
ENSOARG00020025003	0.103627	0.0752736	0.204898	0.217431	0.143774	0.040614	0.0373885
ENSOARG00020025004	4.974766	6.036553	0.58339	6.203482	4.968984	5.036005	3.891043
ENSOARG00020025006	1.44601	1.47978	0.912593	1.51045	0.920619	1.30482	0.981401
ENSOARG00020025007	0.583264	0.798485	0.162459	0.55607	0.443586	0.332481	0.457813
ENSOARG00020025008	624.429	562.01	470.615	558.668	588.599	640.575	655.009
ENSOARG00020025010	11.87998	14.76079	1.084328	15.49175	11.67283	10.2014	9.17463
ENSOARG00020025011	0.10897	0.243979	0.60268	0.328931	0.264469	0.256122	0.157181
ENSOARG00020025012	0	0	0	0	0	0.100678	0.277627
ENSOARG00020025013	0.0342754	0	0	0.0446981412	0.0359433831	0	0
ENSOARG00020025014	2.02093	1.5575	0.20219	2.93172	2.61925	2.13876	2.1531
ENSOARG00020025015	1444.5	1599.64	748.745	1396.13	1765.29	1413.23	1656.44
ENSOARG00020025016	45.3298200027245	46.384715	13.12787	44.7003620505	42.6940290026648	40.31075	40.4663200001269
ENSOARG00020025018	0.55768	0.435235	1.50331	1.29474	0.635223	0.456301	0.479816
ENSOARG00020025020	0.836968	0.455338	1.27048	0.690189	0.317371	0.627843	0.660704
ENSOARG00020025021	23.5421	25.0043	14.7907	29.1558	23.0661	20.2158	23.3401
ENSOARG00020025022	0	0	0	0.448933	0	0	0
ENSOARG00020025023	83.98814	63.1923	70.44147	64.07275	68.0212	67.74736	69.95587
ENSOARG00020025024	1.60198	1.26862	3.52106	1.4006	1.55328	1.87464	1.78066
ENSOARG00020025026	3.38974	3.1183	3.99183	3.40658	2.58711	2.9475	2.39039
ENSOARG00020025027	24.7684	20.0579	11.3346	21.3909	21.489	21.2049	20.9859
ENSOARG00020025028	0	0	0	1.22611	0	0	0
ENSOARG00020025029	97.56928	65.33709	8.521173	73.48865	72.73568	67.83296	64.998186
ENSOARG00020025030	12.525544	10.640632	11.2198	14.55643	10.74665	11.25	11.71023
ENSOARG00020025033	91.0198	75.1271	42.9452	68.5118	90.4286	85.567	96.599
ENSOARG00020025034	29.3352	23.117	35.6418	26.5076	22.8662	28.2455	26.0597
ENSOARG00020025035	1.44252	1.71405	1.19995	2.14167	1.37484	1.40645	1.54516
ENSOARG00020025036	0	0	0.212274	0.814055	0	0.697019	0
ENSOARG00020025037	71.97154	53.12843	11.387197	59.76512	73.22117	67.251	59.90057
ENSOARG00020025038	5.59994	4.97231	5.70918	20.3328	16.3167	14.1902	4.74754
ENSOARG00020025039	0.1189	0.130912	0	0.151853	0.485602	0.409781	0
ENSOARG00020025040	2.57433	2.22567	0.323088	3.07675	3.12201	2.47344	2.23458
ENSOARG00020025041	49.3088	45.5523	21.3295	45.2334	51.979	45.6113	45.8238
ENSOARG00020025042	27.458288	23.72672	0.958109	21.56028	18.956351	21.48618	20.774551
ENSOARG00020025044	56.1978	53.7474	0.638256	44.9267	51.9498	53.8401	70.9954
ENSOARG00020025045	48.0326	42.9638	25.8348	41.5389	44.8995	44.5118	40.9633
ENSOARG00020025046	0	0	0	0	0.231914	0	0.119952
ENSOARG00020025048	1.26318	1.02716	0.291359	0.432005	0.346901	0.489959	1.35002
ENSOARG00020025050	0	0	0	0	0	0	0
ENSOARG00020025052	0	0	0	0	0	0	0
ENSOARG00020025053	18.1438	14.5338	14.3433	15.696	16.6685	13.1794	15.6153
ENSOARG00020025054	1.5582	1.55751	0.290552	0.757316	1.11735	1.26316	1.42749
ENSOARG00020025055	11.6484	9.63868	6.13137	9.73434	10.9499	11.6916	12.6803
ENSOARG00020025056	222.621	218.4935	235.119	224.2861	224.7655	255.802	241.182
ENSOARG00020025057	0	0	0	0	0	0	0
ENSOARG00020025058	5.97604	7.42498	0	29.4267	15.6872	12.4762	9.76136
ENSOARG00020025060	145.678	117.944	76.7663	149.064	117.01	81.2699	93.3013
ENSOARG00020025061	40.9709	43.9285	25.9269	47.08536	37.78578	44.90469	50.75407
ENSOARG00020025062	21.03932	23.93806	12.236079	22.980509	19.96549	22.43744	20.236963
ENSOARG00020025065	4.306653	7.530543	6.175476	9.341589	3.080096	7.39451200166507	5.086398
ENSOARG00020025068	15.58425	19.57232	58.31277	18.9922	15.27486	14.83526	14.70363
ENSOARG00020025069	29.369095	30.4419719304	16.9836507	23.161614459904	29.8378440046998	33.762945	34.963127036916
ENSOARG00020025070	10.092404	9.32416	1.80694	11.2472	8.97957	9.030994	7.72839
ENSOARG00020025072	3.21077	4.19621	0	4.61308	1.39731	1.46237	2.37778
ENSOARG00020025073	0	0	0	0	0	0	0
ENSOARG00020025074	0.137412	0.25711	0	0.326577	0.143372	0.193878637127	0.248771
ENSOARG00020025075	37.5622	34.8778	19.6227	39.287	36.0831	43.8155	40.4502
ENSOARG00020025076	82.2936	90.5647	59.1557	98.5986	57.4538	60.0727	66.0992
ENSOARG00020025077	0	0	0	0	0	0	0
ENSOARG00020025078	24.829	23.5835	0	19.9661	21.1983	15.6531	21.029
ENSOARG00020025079	72.123	65.0731	36.0323	85.4956	62.8239	59.6592	56.5092
ENSOARG00020025080	7.3864	10.1555	1.9179	13.1447	1.04665	6.6579	14.5935
ENSOARG00020025082	0	0	0	0	0	0	0
ENSOARG00020025083	3.1142	3.15585	0.464308	4.60038	2.57929	2.31589	2.00903
ENSOARG00020025084	24.779	21.6139	2.05355	21.6146	25.0707	18.6078	17.1631
ENSOARG00020025085	1.090447	0.579124	0.336239	0.598184	0.995451	0.964236	0.44364
ENSOARG00020025086	17.3888	19.6652	13.5001	19.4937	16.5423	20.2182	16.741
ENSOARG00020025087	42.11711	37.83279	1.041394	42.757746	46.0717	33.38577	32.136
ENSOARG00020025089	0	0	0	0	0	0	0
ENSOARG00020025090	1.79423	2.26931	13.7082	2.2193	2.83819	1.46594463	2.31891
ENSOARG00020025091	21.504597	20.6957325	9.493795	24.5461263	17.373007	15.4555641	16.9263717
ENSOARG00020025092	78.4138	50.751	47.1498	65.3522	56.4551	64.5076	84.8698
ENSOARG00020025094	0	0	0	0.0999025	0	0.272542	0.166118
ENSOARG00020025095	50.2748	35.8866	18.962	41.8777	34.767331	41.3856	29.3793
ENSOARG00020025097	0.110289	0	0.19396	0	0.0571099	0.193404	0.0593174
ENSOARG00020025098	8.549598	6.79834	4.214693	9.94903	8.4037	7.55794	7.92033
ENSOARG00020025100	0	0	0	0	0	0	0
ENSOARG00020025101	20.4118	24.5373	6.49369	24.6206	23.6063	16.9436	19.8691
ENSOARG00020025102	19.6112	28.0433	208.777	31.7661	29.2919	29.1834	34.8178
ENSOARG00020025104	19.1019	19.1758	6.58937	17.3087	18.8354	18.3831	23.3285
ENSOARG00020025105	25.47541	30.9566	1.814071	32.233	23.87915	25.26438	22.34976
ENSOARG00020025106	0.233201	0.172577	0	0	0.320355	0.0903222	0.083059
ENSOARG00020025108	36.8621	36.5731	44.5355	32.5522	33.5326	34.514	28.442
ENSOARG00020025109	12.42297	15.54308	6.70072	17.62922	14.78557	13.85426	10.06419
ENSOARG00020025111	0	0	0	0	0	0	0
ENSOARG00020025112	0	0.249981	0.247103	0.291221	0.231111	0.518105	1.18617
ENSOARG00020025113	66.843	53.8748	40.1394	53.7017	61.6163	68.7082	64.892
ENSOARG00020025114	13.4637	16.0232	8.92488	11.4892	13.6836	13.3659	16.0466
ENSOARG00020025115	10.587844	9.153603	3.60076	9.54073	8.0704	9.034972	7.097307
ENSOARG00020025118	81.8394	95.1234	58.6537	82.9469	92.2771	84.7054	101.158
ENSOARG00020025119	29.6383	27.5519	16.19	25.9842	25.2404	26.6581	29.2312
ENSOARG00020025120	5.9862	4.05578	1.27091	3.8499	10.1659	5.43583	6.32723
ENSOARG00020025121	11.0131	12.7297	6.21642	14.0723	10.5245	11.4153	9.17988
ENSOARG00020025122	3.690715	4.753733	3.931069	5.65083	3.3478	3.510461	2.92795700229091
ENSOARG00020025123	35.1614	24.1548	35.0556	27.939508	30.1956	33.828242	32.6051
ENSOARG00020025124	11.623258	10.63799	6.7713	13.258572	9.559941	10.38245	9.724112
ENSOARG00020025125	1.719448	1.683644	0.693579	1.286044	1.174209	1.53198	1.318105
ENSOARG00020025126	58.468	52.6693	27.4546	46.18	65.6235	67.8396	74.2218
ENSOARG00020025127	11.185081	13.155881	4.524117	13.669101	11.753136	10.15736	16.740799
ENSOARG00020025128	0.872176	1.89755	0.162313	1.18594	1.71509	1.9369	1.58451
ENSOARG00020025129	16.9521	17.8457	12.4881	16.0769	15.1675	15.2932	24.0255
ENSOARG00020025130	136.795	117.567	48.996	121.54	125.27	114.936	128.934
ENSOARG00020025132	7.98625	7.92866	0.426284	4.87813	8.12805	10.26624	8.737735
ENSOARG00020025134	1.88881	1.8705	1.46365	2.49048	2.30466	1.57942	2.20053
ENSOARG00020025135	0.0991954	0.332213	0.233339	0.256129	0.0514311	0.116145	0.160321
ENSOARG00020025136	0.568556	0.681334	0.432105	0.210011	0.548595	0.333685	0.351014
ENSOARG00020025137	0.487695	0.712307	0.182476	0	0.165515	0.182938	0
ENSOARG00020025138	186.26791	176.05368	28.37814	195.62833	191.17846	173.3197	152.05515
ENSOARG00020025139	1.23307	0.51601	0.0603667	0.530497	0.532551	0.841781	0.663944
ENSOARG00020025141	13.013872	10.918382	12.731968	11.024066	11.681222	10.112117	13.474374
ENSOARG00020025142	2.82828	0	0	0	1.83308	0	0
ENSOARG00020025144	510.978	513.226	117.408	511.749	542.629	463.353	609.27
ENSOARG00020025145	12.10303	13.17165	7.52622	13.34906	11.35749	9.31474	10.762675
ENSOARG00020025146	21.3323	21.3098	29.8335	21.9663	20.4343	19.7128	23.0639
ENSOARG00020025147	0.691673	0.280003	0.954182	0.405031	0.390031	0.586832	0.337402
ENSOARG00020025148	3.15122	2.65625	1.84441	3.91096	3.58428	3.37744	3.55297
ENSOARG00020025150	0.530981	0.583054	0	0.676414	0.540303	0.30379	0.278987
ENSOARG00020025151	108.381	123.199	227.528	105.457	105.316	116.144	127.83
ENSOARG00020025152	42.3284	47.465	10.3844	43.958	43.7385	40.9303	39.5201
ENSOARG00020025153	4.81836	4.00401	0	5.79175	3.85058	4.0456	5.44447
ENSOARG00020025154	2.18724	1.43727	1.46213	2.22428	1.1829	1.16368	1.83125
ENSOARG00020025156	6.62519	12.7851	2.91817	8.21804	7.79584	9.11558	10.7253
ENSOARG00020025157	5.273829	5.012704	0.293608	6.175299	4.221279	4.004887	4.236761
ENSOARG00020025158	10.0862	9.61824	6.87442	8.29315	8.19525	10.4002	10.0145
ENSOARG00020025159	0.0440973	0.0247574	0	0.114345	0	0.0780445	0.0718691
ENSOARG00020025160	2.88553	2.63282	5.69696	1.95155	2.87737	1.98538	3.18261
ENSOARG00020025163	61.7672	61.45657	38.777704	64.39251	60.65976	63.38538	65.83579
ENSOARG00020025164	5.45059	4.13445	0.131684	4.20337	3.43265	3.28367	3.20252
ENSOARG00020025165	17.5488	17.7042	9.06606	17.6306	14.9862	14.7635	17.5631
ENSOARG00020025166	8.07396	14.9293	3.60479	13.563	11.8818	16.3014	14.0251
ENSOARG00020025167	1.15066	1.97844	3.81143	2.9735	2.06768	0.882216	1.14629
ENSOARG00020025168	21.481	18.0995	21.3406	17.4669	18.4405	19.5833	18.8084
ENSOARG00020025170	1.11117	1.98226	0.586112	1.86322	0.805468	0.974172	1.0756
ENSOARG00020025171	1.48559	0.289786	0.305329	1.05437	0	0	0.609782
ENSOARG00020025172	2.75957	4.07107	0.0345712	3.42347	2.90543	4.00216	4.59816
ENSOARG00020025173	10.6376	12.9685	1.34475	9.05019	2.41644	9.01971	6.25976
ENSOARG00020025174	6.982253	7.24385	1.997772	6.895606	7.4789	5.75106	6.88989
ENSOARG00020025175	63.8313	67.3919	38.4555	66.0521	65.9506	57.257	64.1784
ENSOARG00020025176	0.376194	0.239772	0.315297	0.346693	0.167027	0.251412	0.231334
ENSOARG00020025177	0.438914	0.184603	0.359464	0.461974	0.171551	0.323181	0.416595
ENSOARG00020025178	32.8156	29.6533	7.00279	33.6863	32.4568	28.5788	29.9628
ENSOARG00020025179	0.185975	0.1050883779	0.1486137981	0.2832792441	0.258237	0.291841	0.4064057925
ENSOARG00020025180	0.51129	0.31154	0	0.780482	0.241168	0.326822	0.200518
ENSOARG00020025182	0.156305	0	0	0	0	0.243848	0.280479
ENSOARG00020025183	131.438034	122.72276	71.67599	112.775	128.42495	136.33401	149.34419
ENSOARG00020025185	12.621360154862	15.85850532	10.993901	16.730721	11.61992	12.746522	11.346875
ENSOARG00020025186	0	0	0	0	0	0	0
ENSOARG00020025187	3.93742	6.72291	2.97174	4.77288	5.04447	5.29021	6.81039
ENSOARG00020025188	17.318	19.5564	17.7376	16.8966	18.4476	19.5432	20.3992
ENSOARG00020025189	136.9081	114.8359	50.2077	113.9213	133.6034	130.5841	142.7627
ENSOARG00020025190	1.1847	0.142497	0.398172	1.09041	1.51865	1.19871	0.270712
ENSOARG00020025191	0	0	0	0	0	0	0.1165
ENSOARG00020025192	2.409749	2.81721	2.58134	2.77346	2.31046	2.23838	2.71362
ENSOARG00020025193	36.61441	35.69839	8.15204	36.59561	38.17958	45.7876	38.3857
ENSOARG00020025194	0	0.0204662	0	0	0	0.0215113	0
ENSOARG00020025195	0	0.718003	0	0.504055	0.398947	0	0.662576
ENSOARG00020025196	0.590346	0.566941	0.0680477	0.430445	0.2277203	0.361434	0.433882
ENSOARG00020025197	1.229	2.71054	0	1.5712	1.82799	1.54311	0.590998
ENSOARG00020025198	7.25019	7.31846	1.5831	5.04649	5.47082	5.80109	26.0629
ENSOARG00020025199	69.9266	76.68795	58.27962	66.98462	73.31382	82.8343	92.624
ENSOARG00020025200	10.2475	11.1712	8.9734	9.78288	12.6438	11.2625	11.7778
ENSOARG00020025202	0.070736	4.77424	0.38347	0.208933	0	0.113937	6.898694
ENSOARG00020025204	9.66504	7.86081	2.43665	8.82521	6.44284	8.05919	5.23302
ENSOARG00020025205	8.66355	13.0545	0.791499	7.97315	5.87117	10.8738	9.41018
ENSOARG00020025206	17.8452	17.5575	21.4391	15.6924	15.2107	15.2647	20.0958
ENSOARG00020025207	0	0	0	0	0.0476927	0	0.0248262
ENSOARG00020025208	35.9897	36.1679	26.0187	30.7426	35.5531	42.0611	44.11
ENSOARG00020025210	0	0.0663809	0.0696853	0	0.0616478	0.0695761	0.0640103
ENSOARG00020025211	0.120905	0.158092	0	0	0	0.168418	0
ENSOARG00020025212	13.3004	15.8899	9.22309	18.0393	11.5529	11.4495	16.8154
ENSOARG00020025213	0	0	0	0.330957	0	0	0
ENSOARG00020025214	39.1797	36.0936	32.2731	37.7412	34.9272	36.0623	37.0416
ENSOARG00020025217	202.051	191.853	93.6882	175.674	198.635	209.95	239.622
ENSOARG00020025218	72.4188	70.527426	0.5316180241692	48.3156	65.9986	56.839122	83.3552
ENSOARG00020025219	8.49859	6.20003	7.07852	9.62227	5.73418	7.62002	6.32779
ENSOARG00020025220	4.65379	4.94459	5.9349	5.5571	3.85747	4.15722	4.60079
ENSOARG00020025222	39.2314	36.9005	44.3119	37.7626	39.3602	46.574	42.4367
ENSOARG00020025223	30.57376	30.771315	15.38358	29.719065	27.651882	26.130259	27.297285
ENSOARG00020025225	52.9795	37.9075	41.4742	67.0924	64.7552	70.9726	44.5168
ENSOARG00020025226	62.485	60.6896	36.883	64.438	61.5518	57.3913	56.9528
ENSOARG00020025227	0	0.827288	0.675038	2.54761	0.689934	0.710323	0
ENSOARG00020025228	69.81438	66.378311	48.60672	58.7486	81.887828	79.845154	69.50746
ENSOARG00020025230	0.205882	0.184196	0	0.190684	0.256688	0.071042	0.0981108
ENSOARG00020025231	131.421	130.751	46.6967	130.34	128.889	108.972	111.468
ENSOARG00020025232	0.0353662	0.0747364	0.0373616	0.0862075	0.0648524	0.0471761	0.0338044
ENSOARG00020025233	2.51896	3.17108	1.82108	3.51126	2.75314	2.84312	2.93042
ENSOARG00020025234	3.30489	4.31431	0	5.32145	1.87666	2.10345	6.49997
ENSOARG00020025235	11.45682	9.6051	7.73586	11.70589	10.16666	9.87899	12.08629
ENSOARG00020025236	133.096	136.956	327.826	136.937	126.393	135.664	140.129
ENSOARG00020025237	0	0.309809	0.30022	0.361555	0	0.639496	0.58458
ENSOARG00020025238	19.464	19.1627	10.9561	21.77	20.4047	19.6899	18.9565
ENSOARG00020025239	47.8278	42.32289	42.38605	46.37026	38.51193	35.84877	37.295435
ENSOARG00020025240	18.8132	22.0216	34.5461	24.1112	20.1598	20.5334	19.8207
ENSOARG00020025241	2.84054	3.49556	3.72642	2.7945	1.78849	2.26513	2.89191
ENSOARG00020025242	0	0	0.396375	0	0	0	0
ENSOARG00020025243	0.552118	0	0.286449	0.344932	0.272478	0	0.278646
ENSOARG00020025244	1.324459	1.78165294834	1.730741	0.83342867824	1.14297	0.7569583461	1.287918
ENSOARG00020025245	183.773	189.471	106.961	185.84	167.995	164.759	180.88
ENSOARG00020025246	0.579527	1.35624	2.1708	2.09225	0.899696	1.01548	0.809712
ENSOARG00020025247	79.0817	65.7776	28.1716	76.0025	71.7387	81.8795	39.5347
ENSOARG00020025248	0.0516768	0	0	0	0	0	0
ENSOARG00020025249	13.756969	18.50801	10.18674	17.24829	13.44695	14.80108	16.5645
ENSOARG00020025250	0.922862	0.46357	0.0969362	0.749847	0.343939	0.290995	0.178317
ENSOARG00020025251	3.08303	4.99672	0.140274	5.62192	3.45091	3.29508	4.05826
ENSOARG00020025252	0	0	0	0.267285	2.28648	0	0
ENSOARG00020025253	111.92739	111.85002	57.26081	106.10008	121.67205	123.69061	107.02872
ENSOARG00020025254	7.45984	8.15817	14.0767	7.99168	8.05029	5.61086	7.92467
ENSOARG00020025255	0.566466	0.804525	0.544525	0.864043	0.533773	0.301324	0.277275
ENSOARG00020025256	24.67131	21.66011	11.49995	20.82926	20.77012	22.79274	22.37698
ENSOARG00020025257	0.0516768	0.0576647	0	0.200086	0	0	0
ENSOARG00020025258	0.440258	0.485654	0.250163	1.68896	0.562958	0	0.349528
ENSOARG00020025259	63.737669	66.375151	29.325985	74.888539	59.320218	53.586145	59.066413
ENSOARG00020025261	4.54952	4.11775	3.03341	5.1665	4.60369	3.75517	4.29269
ENSOARG00020025262	1.224363	2.72230016571	0.55491	6.28325	3.28714	2.76316	1.534557
ENSOARG00020025263	30.0746	31.5808	43.0064	27.5699	34.3136	22.243	26.7908
ENSOARG00020025265	13.897612	15.848905	16.579609	18.50447	13.370902	13.9556	13.307684
ENSOARG00020025267	0	0	0	0	0	0	0
ENSOARG00020025268	50.8384	59.146	40.236	53.2989	49.9802	62.7078	67.3715
ENSOARG00020025271	84.5669	77.1939	72.876	81.594	78.7839	81.8052	87.5648
ENSOARG00020025272	42.6046	50.1925	8.79319	47.8798	47.6612	40.3017	54.8911
ENSOARG00020025276	2.463225	1.812659	1.230848	3.314001	1.955215	1.287651	1.466968
ENSOARG00020025277	2.040832	3.210199	0.15949400489676	2.2489306	2.282482	2.296567	2.208297
ENSOARG00020025278	76.015453	98.5132	19.9921	91.883951	76.24437	74.440775	73.2494
ENSOARG00020025279	43.234	45.9365	34.1743	46.5134	50.6211	48.5925	53.1724
ENSOARG00020025281	0.0383485	0.115051	0.122863	0.282144	0.026737	0.090728	0.125353
ENSOARG00020025282	87.4968	86.4752	66.61013	81.62047	82.2428	81.33449	92.2136
ENSOARG00020025283	0	0	0	0	0	0	0
ENSOARG00020025286	6.24822	11.00223	2.57502	11.787505	9.525424	7.782732	12.0369
ENSOARG00020025288	5.93649	3.37383	3.06851	5.27385	5.69921	6.27051	3.13936
ENSOARG00020025289	4.86386	2.76203	2.97348	3.6831	2.18246	3.23932	4.44363
ENSOARG00020025291	989.734	988.299	2163.77	990.193	941.293	1042.45	1003.01
ENSOARG00020025292	2.06241	3.54998	1.38293041	3.38585	2.42119	2.08659	3.24391
ENSOARG00020025293	0	0	0	0.154858	0.124283	0	0.129041
ENSOARG00020025297	10.06	6.31896	0	7.3012	7.8875	8.55294	10.2286
ENSOARG00020025298	37.4155	38.5345	278.666	34.4021	30.4088	35.8594	51.9146
ENSOARG00020025299	0	0.989596	4.3784516	0.35043	3.33952	0.310284	0
ENSOARG00020025302	9.10854	17.547	2.563575	19.66759	11.04634	15.04208	14.59095
ENSOARG00020025304	24.18821	25.423876	5.33545	30.29717	23.76881	20.89555	21.54908
ENSOARG00020025305	15.8111503	16.2863087	16.2129357	20.525803	12.089956	14.558582	14.144454
ENSOARG00020025306	20.3972	22.7756	27.4494	21.3924	21.4704	19.6206	19.0099
ENSOARG00020025307	8.43305	7.42924	12.3126	8.45819	5.76393	6.36214	6.65911
ENSOARG00020025308	0	0	0	0.596776	0	0	0
ENSOARG00020025309	62.4399	67.4126	29.3221	75.0018	67.5309	64.1658	52.4601
ENSOARG00020025310	54.0869	55.8136	35.5116	57.2723	76.4859	64.752	80.2025
ENSOARG00020025311	31.888442	24.834512	14.89282	22.831814	31.586304	30.6109	31.290233
ENSOARG00020025312	103.1325	102.223729	52.4977	101.016847	95.467655	100.9425	104.88526
ENSOARG00020025313	26.61361	24.18252	14.047784	30.51866	20.83355	19.40004	17.89593
ENSOARG00020025314	0	0	0	0.0827392	0	0	0
ENSOARG00020025315	106.264	98.6558	71.3345	96.7988	99.7474	104.085	123.371
ENSOARG00020025319	0	0.5424683132	1.433873	1.158151	8.726975	0.169449	0.4982853
ENSOARG00020025320	10.873351	10.345906451	12.420241	9.665683	10.717583	12.355056	10.90895
ENSOARG00020025321	0.895727	1.11246	0.419077	0.792124	0	1.86577	0.400877
ENSOARG00020025322	10.6355	7.43765	2.00679	8.27945	10.6652	5.45747	2.78689
ENSOARG00020025324	10.4076050125301	9.360892	1.449192	9.698551	9.494444	8.710424	7.39015
ENSOARG00020025325	11.63118	15.3951	5.06808	16.27965	11.96667	11.55841	12.82494
ENSOARG00020025326	1.33893	2.5857	1.30696	6.18678	3.97927	4.20908	1.98636
ENSOARG00020025327	27.1611	33.8856	40.9005	31.6398	38.186	43.2312	35.2637
ENSOARG00020025328	3.14754	1.89693	2.21616	2.0264	2.77742	2.59897	1.96862
ENSOARG00020025329	122.6983	110.9106	137.2791	128.6146	124.19559	138.0773	124.2316
ENSOARG00020025330	33.4175	36.6642	29.5856	36.1122	33.0135	33.1553	36.7227
ENSOARG00020025333	0.450946	0.417848	0.673612	0.4575170145857	0.49841161623265	0.460789	0.445265
ENSOARG00020025334	0	0	0	0	0	0	0
ENSOARG00020025335	3.30551	3.76573	0.391261	4.6432	3.78908	3.42072	1.53381
ENSOARG00020025337	33.8105	33.5951	25.6785	35.9013	32.0412	32.1941	30.788
ENSOARG00020025338	0	0.32248	0.163947	0	0.298569	0	0.308221
ENSOARG00020025339	142.436	131.791	48.5754	130.613	165.782	132.089	159.824
ENSOARG00020025340	102.241036	92.7701	37.8102	116.447	79.9447	82.7789	71.3724
ENSOARG00020025341	8.87271	11.37189	1.161154	6.75144	6.220195	10.14954	10.08254
ENSOARG00020025342	14.81829	15.76166	22.116794	18.1629	15.40704	16.29055	15.50349
ENSOARG00020025345	21.5206	16.934	0.0494001	17.9444	18.1967	16.6257	17.8026
ENSOARG00020025346	21.7861	17.9117	4.12535	21.6378	20.1989	19.5576	14.0822
ENSOARG00020025347	8.47028	9.3922	2.0262595	8.63675	10.837	6.734402	7.599283
ENSOARG00020025348	11.2188	6.77548	1.65504	8.68012	6.221	4.96424	3.42251
ENSOARG00020025349	0	0	0	0	0.175002	0	0
ENSOARG00020025350	1.02399	1.35258	3.01385	1.37543	1.78391	1.27927	0.383968
ENSOARG00020025351	26.6571	26.7581	1.73497	18.0797	26.2599	27.7856	22.0443
ENSOARG00020025352	0	0	0	0	0	0	0
ENSOARG00020025353	10.7763	10.8995	7.82276	12.3273	7.57981	5.82634	8.87444
ENSOARG00020025354	0	0	2.1674	0.894408	0.80539	0	0
ENSOARG00020025355	18.731091	16.690743	6.5177	15.352301	14.682653	16.457946	17.515101
ENSOARG00020025356	98.402055	97.141213	68.969243	105.8726	95.37327	91.88605	95.405
ENSOARG00020025357	0	0	0	0.920775	0	0	0.370303
ENSOARG00020025358	3.484628	3.3611040110935	1.2245550547865	5.456310220797	3.02333	2.939833	3.149779
ENSOARG00020025359	0.480115	0.525322	0.264836	0.305463	0.237727	0.536184	0.472026
ENSOARG00020025360	4.12307	6.51099	3.80872	2.28101	2.82041	8.99232	2.77539
ENSOARG00020025361	129.9856	130.4427	77.21618	122.4079	115.2106	105.7463	128.7565
ENSOARG00020025363	0.215561	0.548661	0	0	0	0	0.320174
ENSOARG00020025365	35.3858	33.9059	15.531	24.0253	23.9031	30.2433	23.1999
ENSOARG00020025366	15.8149	15.5782	11.2179	19.5129	16.8522	15.7605	13.4493
ENSOARG00020025367	65.7324	60.8575	52.489	67.4549	70.752	67.8352	58.4685
ENSOARG00020025368	19.52839	17.02269	10.30492	21.28992	16.95985	17.89817	20.36186
ENSOARG00020025369	2.23542	2.7015	11.7239	2.65203	2.41488	1.81816	2.26387
ENSOARG00020025370	2.50398	8.58058	0	4.28319	1.3598	0.762244	2.55979
ENSOARG00020025371	0	0.265833	0	7.21158e-06	0	0.275182	0
ENSOARG00020025372	0.228808	0.985364	0	0	0	0	0
ENSOARG00020025373	9.25229	8.89754	8.06231	10.4813	8.43057	7.94574	8.50067
ENSOARG00020025374	590.85	712.477	1.00264	734.494	691.046	707.507	533.856
ENSOARG00020025375	5.39937	8.28241	5.23286	7.65079	7.35994	5.07207	5.51201
ENSOARG00020025376	3.08566	5.3559	8.9662	4.77761	4.23752	4.22729	3.3802
ENSOARG00020025377	44.4147	33.77797	0.0598921	35.83594	29.64709	28.57079	25.82626
ENSOARG00020025379	0	0	1.22768	0	0	0	0
ENSOARG00020025380	9.28598	9.20573	8.0701	8.98959	9.03594	8.47707	9.10868
ENSOARG00020025382	3.96541	4.2683	1.2103	2.67828	3.55742	3.09598	3.95114
ENSOARG00020025383	30.2756	20.235	16.6036	26.5891	21.0149	23.9045	29.6165
ENSOARG00020025384	0	0.505136	0	0	0	0.513448	0
ENSOARG00020025385	30.7021	31.1702	19.3563	31.5509	30.2287	26.5903	30.6454
ENSOARG00020025386	0.564598	0	0	0.475664	0	0.212365	0.778781
ENSOARG00020025387	0	0	0.249529	0	0	0	0
ENSOARG00020025388	90.083	75.9214	5.69174	76.8256	95.177	79.765	75.9857
ENSOARG00020025389	0	2.94276	2.43216	0	5.34684	0	1.33671
ENSOARG00020025392	9.29302	10.27123	42.47949	10.75047	10.85901	11.72955	11.45685
ENSOARG00020025395	6.42607	5.37139	1.85134	6.42937	6.6621	5.30859	5.63269
ENSOARG00020025396	0	0	0	0	0	0.203691	0
ENSOARG00020025397	33.9267	31.6088	17.2095	32.6546	31.0312	24.1218	27.6477
ENSOARG00020025399	0	0	0	0.551079	0	0.596467	0
ENSOARG00020025401	38.6816	64.077	1.31865	62.9501	48.0397	44.2411	73.144
ENSOARG00020025402	23.7448	21.921618	17.308865	23.189716	19.990902	19.932017	19.408722
ENSOARG00020025404	0	0	0	0	0	0	0
ENSOARG00020025405	10.684	10.2807	1.9155	10.5165	11.7639	2.33674	3.37724
ENSOARG00020025406	0.524407	0.36161	0	0.621001	0.335342	0	0.539823
ENSOARG00020025407	2.52917	2.44325	0.232566	2.05647	3.64334	2.63723	2.56828
