sample_SRR11526905	sample_SRR11526906	sample_SRR11526907	sample_SRR11526952	sample_SRR11526976	sample_SRR11526977	sample_SRR11526978	sample_SRR11527019
ENSSSCG00000032031	92.0438	94.5765	91.6591	97.42392	86.69817	78.2596	70.19001	98.94832
ENSSSCG00000032032	0	0.36579	1.28734	0.526345	0.198988	0.218881	0.219997	0.519106
ENSSSCG00000032036	0.0892507	0.339134	0.154514	0.109886	0.102189	0	0	0
ENSSSCG00000032039	0	0	0	0	0	0.153237	0.153137	0
ENSSSCG00000032040	54.9503	41.27	22.47436	35.3085	54.8471	61.5607	50.9407	54.2168
ENSSSCG00000032042	1.15944	10.5696	8.92054	2.63497	0.752704	1.78985	1.65496	1.82303
ENSSSCG00000032043	14.19876	12.66897	10.55858	6.04564	10.0863	8.63646	6.36441	10.80777
ENSSSCG00000032046	20.93678	34.61342	34.39331	14.54278	19.55524	16.41263	16.55775	28.30912
ENSSSCG00000032047	0	0	0	0	0	0	0	0
ENSSSCG00000032048	86.0137	47.6691	23.6502	48.148	80.1369	51.5725	48.2897	83.7228
ENSSSCG00000032049	8.46901	33.3935	28.3373	9.99272	8.94158	8.25791	7.74087	10.6837
ENSSSCG00000032050	0	0.217676	0	0	0.241194	0.655	0	0
ENSSSCG00000032053	44.00722	43.9489	16.6645	58.23452	38.833701	32.183912	31.009102	43.77675
ENSSSCG00000032054	10.7553	16.5426	19.2979	6.74381	13.5336	16.593	8.88968	17.6341
ENSSSCG00000032055	84.01145	74.5105	73.19451	34.938285927	81.51701	74.56236	68.85686	76.9359
ENSSSCG00000032056	5.17541	11.46188	7.285407	4.468025	5.285105	5.276913	9.289752	5.202907
ENSSSCG00000032057	2.92581	1.60087	0.748599	3.09277	1.81481	4.69423	3.45818	1.40217
ENSSSCG00000032059	79.46124	73.675	70.77051	99.64135	83.475	84.7441	76.70288	113.22356
ENSSSCG00000032060	45.17992	40.35235	19.2225	63.96762	58.43193	52.38432	75.52457	50.71575
ENSSSCG00000032062	17.9121	22.3735	19.7138	22.0951	13.7294	15.5616	17.092	24.7758
ENSSSCG00000032063	14.107	30.6946	9.68369	48.0909	29.4699	28.3409	25.9843	31.5922
ENSSSCG00000032064	1.89446	1.07162	1.09969	0.617012	1.16546	1.41074	0.966942	1.52102
ENSSSCG00000032065	0.0552091	0	0	0	0.17906	0	0	0
ENSSSCG00000032067	55.96729	49.19346	63.237927	53.55781	77.56713	64.85909	72.58165	80.517711
ENSSSCG00000032071	0.10809	0.270347	0.254955	0.124337	0.0962038	0.235137	0.109629	0.11702
ENSSSCG00000032073	11.089105	16.56312	10.05608	17.083252	11.66456	12.588372	11.458715	17.40298
ENSSSCG00000032074	0.946266	0.731256	0.142061	2.73554	1.00752	0.387151	0.343639	1.29636
ENSSSCG00000032076	0.349016	1.00563	0.587212	0.5223372	0.672232	0.938285	0.612425	0.890359
ENSSSCG00000032078	6.26391	20.11332	17.4278	8.48098	4.196444	4.832278	5.05591	6.8733
ENSSSCG00000032080	12.3379	16.139569	14.599	6.70581	12.02087784	8.56818	8.22244	12.95743
ENSSSCG00000032081	138.066	108.536	72.9716	141.36	134.039	123.608	135.166	150.359
ENSSSCG00000032082	0.852119	1.97206	1.10622	0.72081	0.58289	0.707645	0.575249	0.959453
ENSSSCG00000032083	12.4721	21.283	15.0693	14.2281	14.5857	19.8979	21.9564	16.4343
ENSSSCG00000032084	0	0	0.619904	0.234524	0.491777	0.482517	0.244293	0.172823
ENSSSCG00000032085	6.41902	14.2423	13.8357	11.7639	7.81821	7.03532	7.16098	9.32733
ENSSSCG00000032086	17.59741	20.12095	12.91501	8.0491	14.07677	14.16741	11.92378	14.316486
ENSSSCG00000032090	156.355844	131.77566	123.22333	219.28274	172.6925	219.40643	245.764016	228.06242
ENSSSCG00000032092	484.4303	541.67305	670.8605	249.5876	507.4596	561.6296	540.8963	629.9307
ENSSSCG00000032094	1.13792	1.82143	2.69665	2.36823	2.27595	2.56886	1.51265	1.52287
ENSSSCG00000032095	0	50.4068	0	0	2.04883	2.22593	2.16053	4.54888
ENSSSCG00000032096	21.92768	32.04094	19.88125	21.074809	17.734298	17.405039	17.9968	23.010268
ENSSSCG00000032097	15.63785	22.29279	24.08438	16.30562	12.044447	10.937958	9.532033	12.03094
ENSSSCG00000032098	3.75613	9.61163	5.30439	5.04088	4.30187	4.5851	4.04442	5.70678
ENSSSCG00000032099	0.497948	1.94343	1.20026	0	0.315314	2.96277	1.53101	0.357335
ENSSSCG00000032106	32.9127	26.6682	23.8174	48.9179	37.8924	35.2534	30.1715	47.6784
ENSSSCG00000032108	3.7014	4.75021	6.71415	1.15473	1.54468	1.2493	1.64949	1.91493
ENSSSCG00000032110	9.5019	20.9143	14.6693	21.198	13.3008	10.6973	8.69372	15.8746
ENSSSCG00000032111	622.493	504.313	622.242	320.89	694.054	779.494	741.366	669.338
ENSSSCG00000032112	0	0	0	0	0	0	0	0.0388457
ENSSSCG00000032113	5.202977	18.924483	14.30949188539	3.7871714	4.1292261	3.982473	3.243443	9.25880586513
ENSSSCG00000032115	2.093636	4.30656	1.846994	4.06901	1.700998	2.028775	2.010964	2.445602
ENSSSCG00000032116	8.969094	14.34718	14.04036	14.18877	12.343749	11.23386	9.754311	17.50415
ENSSSCG00000032119	56.05715	43.5337	34.48247	47.23424223	64.97983214	66.71983	69.46062	50.02881024
ENSSSCG00000032120	0	0.199691	0	0	0	0.239069	0	0.113285
ENSSSCG00000032122	1.87451	1.46374	2.25884	2.59794	2.04339	2.0005	2.28849	3.72812
ENSSSCG00000032123	5.14217	2.76698	5.17156	3.46869	2.24665	4.1437	0	5.64133
ENSSSCG00000032124	0	0	0.0972297	0	0	0	0.133965	0
ENSSSCG00000032125	1.33498	3.55788	3.26686	0.914158	0.294283	0.464799	0.709589	0.8672
ENSSSCG00000032127	0	0	0	0	0	0	0	0
ENSSSCG00000032129	1201.481	553.8881	413.1891	904.1031	1023.043	1106.622	1130.494	787.837
ENSSSCG00000032130	0	0	0.189822	0	0	0.220664	0	0
ENSSSCG00000032131	74.85534	151.6356	50.33982	88.8149	65.56296	60.41426	69.52391	92.36874
ENSSSCG00000032133	0.0572328	0	0	0	0.122317	0	0	0.45067
ENSSSCG00000032134	27.79874	29.5627	22.98453	23.26084253	35.04208	31.1501	29.1638	28.06109
ENSSSCG00000032135	0.737555	2.86206	4.12713	2.3281	2.74084	1.78158	1.55266	2.41008
ENSSSCG00000032141	108.0502	86.2099	75.0548	120.0691	139.7667	125.74128	126.47292	123.0069
ENSSSCG00000032143	0	0	0	0	0	0	0	0
ENSSSCG00000032144	17.20372	20.41687	15.6504	12.953656	21.63953	24.648265	23.90305	14.48869
ENSSSCG00000032145	2.50818	3.81652	0.567904	4.47799	2.40785	1.16076	0.686872	2.86882
ENSSSCG00000032146	50.61221	71.5073	32.26595	74.1584	59.8624	60.4933	65.2515	45.0869
ENSSSCG00000032148	0	0	0	0	0.091628	0	0	0
ENSSSCG00000032149	1.48473	2.62845	1.22213	1.07042	1.42629	0.461993	0.558651	0.702886
ENSSSCG00000032151	2.477316	12.20614	17.82556	0.710178	1.676113	2.96315	2.82529	2.86933082772
ENSSSCG00000032153	15.6488	29.1836	17.366	35.1061	26.1933	21.5373	21.1274	27.7792
ENSSSCG00000032154	21.8104	32.4892	22.8887	42.0832	21.8981	23.0172	24.5152	29.6124
ENSSSCG00000032157	40.0398	57.9377	28.8254	27.9663	42.3137	44.4529	29.8639	42.2057
ENSSSCG00000032160	13.872376	11.4528	10.216974	6.650448	13.751816	11.844401	10.506605	10.204388
ENSSSCG00000032162	4.5656	9.47948	6.62492	4.32043	5.47956	3.70007	2.93202	6.21036
ENSSSCG00000032164	632.735	435.99	297.177	993.403	844.2	631.991	551.372	797.689
ENSSSCG00000032165	1083.87	386.07	474.345	664.194	1400.11	1540.37	1622.76	855.485
ENSSSCG00000032166	287.26698	224.63895	164.83524	370.39013	446.082757	452.06269	421.88664	375.15962
ENSSSCG00000032167	6.38408	19.1563	7.69258	6.59896	3.99908	4.59708	4.18703	4.85152
ENSSSCG00000032170	22.1107	35.67169	44.4654	43.98996	31.82258	34.0069	30.96121	34.21511
ENSSSCG00000032171	18.90471	42.29564	27.66871	22.57813	17.79091	19.42846	22.18607	19.38764
ENSSSCG00000032172	0	3.60711	2.43698	2.00535	0	1.13132	0.537538	0
ENSSSCG00000032173	0	0	0	0	0.109268	0	0	0.113778
ENSSSCG00000032174	0	0	0	0	0	0.253123	0	0.471548
ENSSSCG00000032176	48.971	51.8951	55.0899	21.4662	42.631	44.2866	37.1112	45.6908
ENSSSCG00000032177	0.267626	0.27807300337283	0.443339000244951	0.28529600262347	0.244122	0.474211	0.398123	0.624101
ENSSSCG00000032180	24.1715	32.6537	27.4001	22.6797	22.1397	22.2513	20.5453	31.085
ENSSSCG00000032181	13.28983	9.67377	7.91952	10.03693	12.14967	11.01234	13.25334	11.01709
ENSSSCG00000032182	77.2436	59.2852	64.3185	40.6983	70.4855	76.2173	74.0582	60.2818
ENSSSCG00000032183	0	0.201453	0	0	0	0	0	0
ENSSSCG00000032188	30.8831	43.45969	24.5896410181	76.43083	55.01202347	62.55783	51.03449	47.533474
ENSSSCG00000032190	3.94012	15.2165	12.8551	3.84523	3.7037	3.21009	3.11429	7.85856
ENSSSCG00000032191	0.739892	1.30155	0.285922	1.96979	0.971812	0.291789	0.391753	2.12575
ENSSSCG00000032193	10.0905	17.0635	7.37153	18.7722	6.43578	6.59629	5.72559	12.3072
ENSSSCG00000032196	18.03292	25.59677	22.1482500667264	17.92651	15.80214	17.57073997	20.47741	22.963265
ENSSSCG00000032197	167.174	152.703	57.1734	175.679	113.395	119.263	107.71	147.819
ENSSSCG00000032198	31.17285	18.24709	19.70942	15.65405	33.06648	39.1473	36.21088	26.65976
ENSSSCG00000032201	0	0	0	0	0.0982937	0	0	0.102597
ENSSSCG00000032202	59.6343	127.338	74.1195	113.426	59.0651	78.6959	105.618	70.5042
ENSSSCG00000032210	0	0	0	0	0	0	0	0
ENSSSCG00000032213	133.633	61.789	39.1519	97.8886	117.9	95.0205	95.8269	97.2171
ENSSSCG00000032214	23.0525	21.34184	20.06298	14.93232	20.9615	21.42917	19.33491	20.38495
ENSSSCG00000032215	0.0580937	0.459308	2.01191	0	0.0620906	1.09595	0	0.326743
ENSSSCG00000032216	25.33519	31.96904	18.73879	20.74789	29.6504	29.39491	22.34857	27.12758
ENSSSCG00000032220	29.533625	37.748064	27.07415801	15.451187	29.116942	32.10774	30.034721	28.742962
ENSSSCG00000032221	1.03127	0.997297	7.93065	1.99839	3.02153	2.22925	3.69459	1.18387
ENSSSCG00000032223	168.426	102.88707	93.2081	95.6122	194.077	200.201	201.280565	146.224
ENSSSCG00000032224	0.295991	0.390837	1.37643	0.22472	0.425655	0.233978	0	0.443513
ENSSSCG00000032225	0.71127	2.0979	1.88931	0.328102	0.322883	0.480705	0.426704	0.572445
ENSSSCG00000032228	12.123127	13.364261	7.85685	12.200809	10.755781	11.573015	8.869694	9.608932
ENSSSCG00000032230	0	0.264945	1.22163	0.46899	0.167059	0.499028	0.121578	0.174169
ENSSSCG00000032231	6.57717	16.4094	12.5432	10.3948	7.20074	7.01428	7.19043	8.18472
ENSSSCG00000032234	26.52281	23.128871	24.85533	25.323803	26.95534	29.11417	29.37649	25.193609
ENSSSCG00000032235	46.11541	77.42364	49.59004	71.32415	49.989391	58.65922	59.53121599213	89.44312
ENSSSCG00000032236	0	0	0	0	0	0	0	0
ENSSSCG00000032237	0	0	1.47564	0	0	0	0	1.75575
ENSSSCG00000032240	0.472056	1.90223	0.6422907	0.313741	0.461111	0.69918153	0.2154056	1.017195
ENSSSCG00000032241	3.610264	17.03379	6.90395	4.906242	4.83967	7.42341	5.087267	7.20966
ENSSSCG00000032242	15.695	23.4401	12.4018	25.3319	15.5271	13.154	13.5444	13.4517
ENSSSCG00000032244	1.12602	2.45846	2.08061	0.434453	0.665433	0.706897	0.521487	1.06764
ENSSSCG00000032245	2.60338	7.46179	6.53169	1.14077	1.36434	1.23565	1.35975	2.44751
ENSSSCG00000032247	0.166843	0.248412	0	0	0	0	0.197954	0.187015
ENSSSCG00000032248	2.02976	2.19939	2.28451	1.24681	1.21497	0.883878	2.84395	1.0333
ENSSSCG00000032249	0.424631	0.791304	1.46173	2.81827	0.750573	3.40469	7.37998	0.427963
ENSSSCG00000032250	10.426515	17.95387	5.442288	21.412618	10.505965	9.603903	11.990219	12.250253
ENSSSCG00000032256	0.356499	1.38146	0.391735	0.123244	0	0.771592	0	0
ENSSSCG00000032257	0	0	0.0907153	0.060038	0.16793	0.123563	0.187634	0.17699
ENSSSCG00000032261	51.52647	37.686866	40.505638	24.97179	49.40718	49.7909	53.80063	51.29933
ENSSSCG00000032262	15.44331	36.57168	28.38284	21.82314	10.237978	13.7277	11.26779	21.67469
ENSSSCG00000032265	344.67	280.195	190.103	504.528	350.597	385.729	423.983	353.603
ENSSSCG00000032266	28.503785	46.159460279872	41.49551125	23.74490735867	29.4778	31.1148800841736	31.30318458836	25.3090800006482
ENSSSCG00000032269	12.27066	18.07216	27.23603	5.767331	7.75223	10.03808	7.776695	12.78848
ENSSSCG00000032275	15.96494	27.3666	16.12297	10.01613	13.12772	12.06831	12.06323	13.16422
ENSSSCG00000032279	1.04997	2.4697	1.84084	6.86823	4.02283	4.7125	4.17148	1.93237
ENSSSCG00000032280	1.02183	4.14114	2.02783	1.0243	1.11239	0.733783	0.657433	1.05043
ENSSSCG00000032282	1.93794	3.04169	21.4134	1.04356	1.46171	3.22534	0.543753	1.7953
ENSSSCG00000032284	22.844432	45.07434	46.89522	51.11919	24.72699	26.971663	24.458198	32.0567
ENSSSCG00000032288	50.84475	55.55314	63.93122	47.45548	56.67612	55.1027	44.9916	49.7564
ENSSSCG00000032289	0	0	0	0	0.164166	0.359186	0	0
ENSSSCG00000032297	12.12894573	14.447451	16.738247	12.84140328318	18.6056668973666	16.66902	12.73074	12.630020254694
ENSSSCG00000032298	0.165126	0.475655	0.369019	0.184841	0.244787	0.154849	0.0394439	0.204524
ENSSSCG00000032299	0.464325	0.584068	0.417698	0.940243	0.732627	0.532315	0.261267	1.04648
ENSSSCG00000032303	14.1597	46.4711	7.63034	24.3023	16.3827	11.697	9.9128	33.8493
ENSSSCG00000032304	39.3909	51.33282	40.80961	60.2363700005445	41.70733	41.887663	36.05729	55.88009
ENSSSCG00000032311	45.91644	45.73626	40.81937	24.59499	41.81959	35.52187	32.85995	58.71126
ENSSSCG00000032312	189.2411	156.75524	135.9332	141.2226	174.331	201.1011	187.3213	129.4293
ENSSSCG00000032313	22.67485	44.195	44.9143	9.87424	21.464	20.91946	17.06506	31.3706
ENSSSCG00000032315	2.38721	6.12056	4.6676	1.13046	1.92677	2.34314	1.72918	2.82802
ENSSSCG00000032319	5.65924	11.8905	12.1001	6.90492	4.72309	4.00004	5.69372	5.89177
ENSSSCG00000032320	284.636	339.155	960.229	145.505	270.746	291.929	213.475	255.668
ENSSSCG00000032321	83.7298	70.3485	30.8188	39.66	106.0575	88.528	81.0381	81.7918
ENSSSCG00000032323	57.04741	42.66096	41.43484	43.07736	48.84462	61.68175	51.21619	46.32184
ENSSSCG00000032324	0	0	0	0	0	0	0	0
ENSSSCG00000032328	49.9404	35.7751	8.23393	55.8551	34.8576	28.6543	32.4522	39.8179
ENSSSCG00000032330	513.46449	666.9391	300.68329	952.9907	601.42003	613.21065	717.3116	561.94763
ENSSSCG00000032332	55.22053	32.0224600003585	23.22161	20.98502	57.03927	57.13302	48.75279	42.02996
ENSSSCG00000032333	2.23659	5.65637	5.0196	0.226756	1.31476	1.6016	0.374129	1.25694
ENSSSCG00000032334	2.70765	16.4463	30.4287	8.79895	1.8767	4.02619	0.631133	7.12319
ENSSSCG00000032337	1.869063	2.23348	1.88321	18.33652	3.61393	5.94162	2.77601	1.585137
ENSSSCG00000032340	6.59552	13.8067	14.7198	11.1291	8.09859	6.55576	4.29573	9.65755
ENSSSCG00000032341	139.3524	68.8856	81.7403	109.0551	154.0275	123.2306	106.3229	135.1284
ENSSSCG00000032342	0	0	0	0	0	0	0	0
ENSSSCG00000032343	4.12617	22.46079	102.4833	16.18276	2.58684	8.84357	3.11153	19.7227
ENSSSCG00000032344	14.0196	6.40924	6.27606	8.55251	16.4642	19.8308	17.6261	12.5669
ENSSSCG00000032348	0	0	0	0	0	0.0597672	0	0
ENSSSCG00000032352	24.5802	30.4686	24.1508	14.709	35.7878	40.8722	41.3077	27.0409
ENSSSCG00000032353	0.0598958	0	0	0.2740167	0.1280718	0.07063199	0	0.404238
ENSSSCG00000032354	0	0	0	0	0	0	0	0
ENSSSCG00000032355	10.6396	12.5127	25.7644	11.9557	12.4002	9.16359	9.73375	13.6547
ENSSSCG00000032356	0.45891	0	0	1.02824	0	0.828812	0.271535	1.53919
ENSSSCG00000032357	85.3507	58.7816	49.28798	38.50456	83.7166	90.3917	89.8995	71.305
ENSSSCG00000032358	0	0	2.89084	0	0	0	0	3.0874
ENSSSCG00000032360	5.15999	10.7433	8.1213	4.84485	5.71217	7.95655	8.47186	6.18912
ENSSSCG00000032361	0	0	0	0	0	0.113557	0	0
ENSSSCG00000032364	54.254	56.0087	51.1446	107.176	104.791	98.012	94.6089	82.247
ENSSSCG00000032365	2.66522	11.3023	6.68036	1.12396	1.49096	1.24379	1.10914	3.21648
ENSSSCG00000032366	10.98399	18.68705	19.06392	13.9934	7.42471	8.13838	7.52891	12.33054
ENSSSCG00000032367	28.4552	64.9447	270.94	20.2143	16.3031	49.9934	16.8014	42.3209
ENSSSCG00000032369	18.10091	32.22633	47.8013	25.03016	22.07123	19.44421	18.66279	30.77093
ENSSSCG00000032372	21.34904	32.41959	20.83165	11.930851	17.62841	16.38497	15.53403	19.1593
ENSSSCG00000032373	0.405002	0.200569	0.529937	0	0.109268	0.120064	0	0.455114
ENSSSCG00000032374	2.00459	6.72044	6.56294	1.4896	1.18417	1.41128	1.30416	1.7463
ENSSSCG00000032377	63.397004305403	69.2071217321209	54.426880340163	34.664549	55.159005367	57.5891300184243	57.9066206	52.7888800002521
ENSSSCG00000032379	0	0	0	0	0	0.21347	0	0
ENSSSCG00000032380	12.8782	15.5222	16.853	35.3114	25.1725	28.2271	28.8508	26.6567
ENSSSCG00000032381	39.518393	45.07704	81.81421	79.53198	57.422529	55.186888	51.423658	52.999978
ENSSSCG00000032383	4.16193	19.2011	35.1255	7.16365	4.65174	14.1488	6.5565	8.16046
ENSSSCG00000032384	0	0	0.167695	0.109592	0.103705	0.342106	0.229075	0
ENSSSCG00000032388	0	0	0	0	0.112797	0	0	0
ENSSSCG00000032390	53.965487	61.781318	53.710741	83.590658	81.498583	83.71676	90.255653	77.32876
ENSSSCG00000032392	0	0.371929	0.498881	0.0376911	0.156417	0.349177	0.064487	0.115973
ENSSSCG00000032397	14.07824	20.54029	23.46001	10.23291	13.20891	10.69067	9.27845	15.00137
ENSSSCG00000032398	2.869882	8.811666	21.99164	1.18677	3.225481	5.282692	2.1323	4.9628139
ENSSSCG00000032400	0	0	0	0.310907	0.298341	0.326769	0.489169	0.462022
ENSSSCG00000032403	0.4986212	0.465972	0.881129	0.335844	0.2359197	0.2857881	0.551555	0.285256
ENSSSCG00000032404	86.1246	78.0732	44.5308	46.3455	92.0041	98.2438	85.0041	78.3735
ENSSSCG00000032405	0.44669	1.06901	1.13915	0.328292	0.38594	0.278917	0.246378	0.393143
ENSSSCG00000032407	5.00383	18.2206	4.16104	12.2726	7.17925	5.70161	5.54164	8.68121
ENSSSCG00000032408	8.23375	16.34577	41.4678	3.61071	5.08389	5.62717	6.08564	8.19724
ENSSSCG00000032409	0	0.182895	0	0.210538	0.198988	0.22238	0	0.311464
ENSSSCG00000032410	0	0	0.169123	0	0	0	0	0
ENSSSCG00000032411	2.934834	7.36703	5.500724	5.55413	4.145213	3.97357	3.731672	4.813566
ENSSSCG00000032412	0.193213	0	0.168406	0	0.312441	0.114517	0	0
ENSSSCG00000032413	0	0	0	0	0	0	0	0
ENSSSCG00000032416	150.4719	272.1816	951.667	23.4845	137.8696	252.9146	65.2398	599.487
ENSSSCG00000032417	0.830402	2.81596	5.59605	1.189717	0.541369	2.989881	1.65625	2.457884
ENSSSCG00000032419	0	48.3655	61.2498	0	155.087	0	0	16.6041
ENSSSCG00000032422	0.291352	1.23812	2.77679	1.02992	0.332675	0.762489	0.615512	0.353246
ENSSSCG00000032423	37.1092	48.7484	26.9054	80.9169	54.229	50.4942	45.6381	43.1175
ENSSSCG00000032424	49.27573	62.90254	28.56523	50.68525	40.40471	42.65542	36.75295	66.10763
ENSSSCG00000032425	0	0	0	0	0	0	0	0
ENSSSCG00000032427	0.117612	0	0.189391	0	0.0543908	0.229796	0	0.113285
ENSSSCG00000032428	7.746393	20.05699	23.5667	19.807087	8.70402	9.06801	8.81915	14.64505
ENSSSCG00000032429	0.710751	2.42941	2.03077	1.16433	0.731617	0.577345	0.979801	1.39566
ENSSSCG00000032430	21.3024	18.0379	2.51702	11.1873	9.85947	9.04651	9.45945	7.62452
ENSSSCG00000032431	0.572021	0.398686	0	0.520957	0.219946	0.284935	1.05996	0.232455
ENSSSCG00000032433	5.37629	9.7967	2.83797	2.43075	5.07681	4.76544	5.58551	5.34779
ENSSSCG00000032434	5.4979	13.72253	62.3468	6.50839	5.75002	8.47394	6.33916	15.23574
ENSSSCG00000032436	6.20031	11.7276	26.2333	3.32551	1.82446	5.15803	8.62095	13.3224
ENSSSCG00000032438	0.339715	1.043439	2.458317	0.216442	0.441748	0.67576	0.260625	0.625039
ENSSSCG00000032439	11.842817	27.31892	15.5924	17.90145	11.26492	12.78791	13.6673	10.89902
ENSSSCG00000032443	5.3707	9.27179	7.28979	7.8383	5.63206	5.67889	5.91592	9.59651
ENSSSCG00000032444	35.518202	56.2753	115.2396	20.23818	27.865924	30.86911	22.6766	28.278236
ENSSSCG00000032445	2.31974	1.74647	2.58097	3.72962	2.47773	3.18971	3.35923	2.05041
ENSSSCG00000032446	0.049801	0.147405	0.257208	0.0857973	0	0.0584455	0.178382	0.0280322
ENSSSCG00000032447	0	0	7.43885	0	2.89169	0	0	0
ENSSSCG00000032450	19.308571	37.32617	22.039903	26.19684	25.57618	20.26959	22.54915	25.40477
ENSSSCG00000032452	11.9909	54.2723	19.1778	45.306	16.6661	26.8074	66.3402	17.7852
ENSSSCG00000032453	4.033454	11.235845	5.094452	8.344485	5.80854	6.628464	5.360659	7.82855
ENSSSCG00000032455	0	0	0	0	0	0	0	0
ENSSSCG00000032456	3.00863	12.216722	9.87264	1.887584	3.024229837	3.491360845631	3.46715	4.577383
ENSSSCG00000032457	3.32736	15.7984	9.33363	1.03322	0.326428	0.478568	1.20077	2.60797
ENSSSCG00000032460	0	0	0.166308	0	0.102843	0.113095	0.113609	0.107234
ENSSSCG00000032464	36.7292	44.1046	42.4312	40.0532	37.4346	43.1969	49.9446	41.0419
ENSSSCG00000032465	9.88176	10.3821	0	17.1899	6.3697	0	1.10974	7.15018
ENSSSCG00000032467	134.51901	122.61248	86.20875	183.02889	131.90429	108.57636	112.14354	145.68596
ENSSSCG00000032469	34.8282	40.7175	35.5036	57.2614	42.0163	42.2187	39.0851	46.4244
ENSSSCG00000032472	10.55704	20.480167	7.898308	25.2173215	12.506137	13.46762	13.5711	14.03643
ENSSSCG00000032473	5.60856	20.00708	17.1683500002632	6.99004000018855	5.18349	5.764808948	5.3493760929	8.3708400217253
ENSSSCG00000032474	23.8819	67.2216	261.726	2.14297	15.8921	7.10909	12.2144	25.0863
ENSSSCG00000032475	7.73419	8.79985	6.03114	3.25752	7.26054	7.55162	6.55256	7.06935
ENSSSCG00000032477	37.1479	26.3726	27.4736	17.7065	38.1871	38.4542	35.2643	34.3198
ENSSSCG00000032478	15.473	36.2094	36.6778	31.4828	14.8821	14.8765	16.4485	22.645
ENSSSCG00000032479	0	0	0	0	0	0.272659	0	0
ENSSSCG00000032480	146.391	250.657	535.61	161.932	101.052	130.026	115.962	138.44
ENSSSCG00000032481	5.03508	8.42144	5.88042	9.24241	5.37597	5.578	5.84109	5.37967
ENSSSCG00000032485	0	0	0	0	1.08528	1.15328	0	0
ENSSSCG00000032488	11.4724	15.8029	14.501	18.0247	13.7025	17.2515	14.446	20.5394
ENSSSCG00000032489	13.74175	13.45427	12.296	9.18613	14.32437	15.45061	18.32865	11.08243
ENSSSCG00000032493	0.0348856	0	0.120326	0	0.0370917	0.0819971	0	0.0785277
ENSSSCG00000032494	41.9407	30.39215	23.88307	25.57689	50.2144	50.6638	51.78029	41.28872
ENSSSCG00000032495	0.295719	0.754185	0.210544	0.11079	0.208597	0.138676	0.0752429	0.166585
ENSSSCG00000032498	152.31105	118.8995	94.9781	125.8243	171.8108	164.91587	174.2776	144.0178
ENSSSCG00000032501	31.0169	26.3904	20.9373	51.1659	42.9156	44.139	52.0499	47.1962
ENSSSCG00000032503	0.132508	0	1.39396	0	0	0.523329	0.545851	0
ENSSSCG00000032505	10.26279	15.70097	13.64338	17.36071	15.5092	14.77809	12.97105	17.20842
ENSSSCG00000032506	22.20218	19.58526	14.96093	11.17593	19.30671	18.71445	18.48079	17.52561
ENSSSCG00000032509	0.851919	1.68554	1.07652	1.06096	0.498829	0.549396	1.01509	0.783711
ENSSSCG00000032511	26.9618	68.5469	19.3598	73.5642	44.2592	47.6527	39.2101	55.929
ENSSSCG00000032514	0	0	0	0	0.217563	0.133775	0	0
ENSSSCG00000032515	0	0	0	0	0	0	0	0
ENSSSCG00000032516	0	0	0	0	0.198181	0.109	0	0
ENSSSCG00000032517	60.538075	60.60112	40.304813	33.600383	57.40504	58.321102	60.086855	47.3557700045671
ENSSSCG00000032522	6.83475	15.25637	12.01302	13.90369	6.57643	9.18858	11.21136	9.84729
ENSSSCG00000032525	1.58025	5.32549	5.102938	1.12543	1.08559	1.21077	0.948513	1.67141
ENSSSCG00000032527	17.217	44.6125	165.038	16.0233	11.9723	24.7097	17.0763	30.549
ENSSSCG00000032531	23.169611	41.406228	47.986294	16.6713352	22.487708	20.053959	20.188313	26.104236
ENSSSCG00000032532	5.66989	3.10472	10.6113	6.47718	8.97844	11.3239	10.677	5.42158
ENSSSCG00000032533	3.24343	6.11627	3.4296	1.09895	2.12604	3.68022	0.962254	4.54646
ENSSSCG00000032536	1.80188	6.57484	5.47597	2.91951	1.50079	1.33583	1.44904	3.8793
ENSSSCG00000032538	0.829503	1.78781	2.01453	0.769839	0.582096	0.697915	0.487212	0.609837
ENSSSCG00000032540	0	0	0	0	0	0	0	0
ENSSSCG00000032541	14.995914	16.16269	9.69745	7.63772	10.50609	13.4913	11.122937	13.82292
ENSSSCG00000032543	15.0712	13.1584	34.464	11.3368	10.8582	5.82368	13.5785	9.07514
ENSSSCG00000032544	16.463892	48.66123	34.07304	31.82401	17.336295112	13.56374	17.742121	21.066269
ENSSSCG00000032548	0	0	0.887261	0	1.09972	0	0	0
ENSSSCG00000032549	52.5619	60.5823	34.6425	87.6463	50.659	38.417	47.1426	66.2014
ENSSSCG00000032550	0.260432	1.74967	1.35147	0	0.166784	0.245447	0.124248	0.234398
ENSSSCG00000032551	0	0	0.772253	0	0.201765	0.315168	0	0.0997222
ENSSSCG00000032552	36.07225	38.56514536	24.1473	57.051209	41.89989	30.29387	26.663886	48.98121
ENSSSCG00000032554	67.2210000036732	55.33628333161	42.86666	33.89067	68.13937	76.34229	71.5936400196744	64.324455
ENSSSCG00000032556	133.383573	164.5951	132.24107	273.53478	133.74299	133.429745	141.628409	147.2159
ENSSSCG00000032557	30.101	32.6186	17.4329	44.6841	64.4052	71.8915	78.335	38.833
ENSSSCG00000032558	3.29766	1.22493	3.77637	2.22844	2.3364	1.83345	3.06637	0.231595
