sample_SRR1205288	sample_SRR1205289	sample_SRR1205290	sample_SRR1205291	sample_SRR1205292	sample_SRR1205293	sample_SRR1205294
ENSRNOG00000016392	8.96716	9.56442	8.98819	9.93756	8.26061	10.2203	7.67753
ENSRNOG00000016394	41.010919	37.56111	46.504041	44.24356	42.909893	41.8521	41.548621
ENSRNOG00000016396	62.6342	55.44775	63.9673	58.6556	68.2134	73.0424	67.164
ENSRNOG00000016397	0.75175	1.04398	1.34842	0.901146	0.588646	0.731154	0.651886
ENSRNOG00000016398	311.08	368.774	326.262	325.429	317.589	283.019	315.564
ENSRNOG00000016399	12.9438	15.4817	12.3871	14.2158	13.1448	12.8585	13.8052
ENSRNOG00000016400	0	0	1.50978	0.927305	0	1.10424	0
ENSRNOG00000016403	0.0967007	0	0.0946169	0.15731	0.0947656	0.096785	0
ENSRNOG00000016405	7.25289	9.99262	7.26824	7.49792	6.67195	6.52307	7.15286
ENSRNOG00000016408	6.812319	4.95734	5.825399	4.463187	6.072504	5.635652	4.527326
ENSRNOG00000016409	0.517174	0.616445	0.761107	0.211643	0.257623	0	0.76996
ENSRNOG00000016410	192.96073	214.2247	193.90578	206.29535	214.8157	209.45225	209.98362
ENSRNOG00000016411	706.366	635.73	706.465	733.259	695.027	760.169	715.213
ENSRNOG00000016412	225.7866	136.7568	168.3671	162.5264	131.9204	173.6548	117.4297
ENSRNOG00000016413	1.80585	3.36041	2.56949	2.40226	2.73101	2.29809	3.48338
ENSRNOG00000016414	728.199	581.96	647.425	595.536	578.306	582.364	492.088
ENSRNOG00000016416	63.9621	54.5666	62.0057	59.8763	59.55543	58.01207	53.01552
ENSRNOG00000016417	3.46952	2.22941	2.50118	1.70774	3.21939	2.10103	2.61386
ENSRNOG00000016419	10.3694	8.79571	10.3792	7.77574	7.62866	6.18808	7.21865
ENSRNOG00000016420	2.8493	2.70052	1.81347	1.50902	2.80516	2.14548	2.25386
ENSRNOG00000016421	0.833429	0.583322	0.716281	1.31242	0.859149	0.943273	0.879154
ENSRNOG00000016422	12.7119	9.9398	10.85843	9.3883	10.17131	10.39652	8.141458
ENSRNOG00000016423	33.6874	32.12855	34.44589	30.28011	31.6591	29.201079	29.732495
ENSRNOG00000016427	47.2841	41.9961	46.5492	37.8733	37.3635	31.3336	38.7109
ENSRNOG00000016429	12.35983	14.66338	13.05371	9.97985	11.38594	6.57828	10.03988
ENSRNOG00000016432	0.612599	0.241073	0.599204	0.746851	0.898695	0.918449	0.755584
ENSRNOG00000016433	11.9795	8.04675	8.90405	9.51596	6.82282	5.94696	5.86744
ENSRNOG00000016434	6.93898	9.11115	8.21205	8.59807	7.96722	10.6093	8.95526
ENSRNOG00000016436	0	0	0	0	0	0	0
ENSRNOG00000016437	0.459295	0.434139	0.449363	0.597624	0.719817	0.551454	0.453417
ENSRNOG00000016442	0	0.101181	0	0	0.252075	0	0
ENSRNOG00000016443	13.27455	14.6831	14.61558	12.69574	13.38254	10.97407	13.66517
ENSRNOG00000016444	12.1709	15.6366	6.09398	0.00306741	1.93447	0	0
ENSRNOG00000016446	6.26868	3.92016	5.03957	4.35176	3.97904	3.5777	2.72346
ENSRNOG00000016447	20.7938	18.1104	21.5548	19.7991	18.8389	19.1496	18.0211
ENSRNOG00000016448	16.6862	16.2934	17.0955	15.4025	14.2607	15.9113	15.5657
ENSRNOG00000016451	0.737421	0.516047	1.12211	0.732689	1.0423	0.819253	0.889479
ENSRNOG00000016452	81.59987	69.640221	77.95562	78.22408	72.7356	70.09669	66.87681
ENSRNOG00000016454	12.1933	11.047	11.4413	11.0123	11.8991	11.6782	12.131
ENSRNOG00000016456	21.4904	15.628	18.849	17.1154	19.4632	17.8698	19.2458
ENSRNOG00000016459	66.5951	58.7814	61.6486	60.5608	65.7433	69.9175	63.5092
ENSRNOG00000016460	968.074662	881.75051	878.548	845.543981	877.923395	892.89933	814.622
ENSRNOG00000016462	9.70316	8.67874	9.07512	8.84551	7.35444	7.58552	8.83546
ENSRNOG00000016463	0	0	0	0	0	0	0
ENSRNOG00000016465	16.27306	11.85678	15.75253	13.18868	13.94744	12.22098	12.82408
ENSRNOG00000016467	10.0986	13.9767	11.9308	12.5141	13.7006	10.0732	12.6367
ENSRNOG00000016468	16.9975	22.6993	17.2307	16.2519	16.458476	20.040823	23.373585
ENSRNOG00000016469	0	2.6511	3.11831	4.60599	6.73653	6.72182	3.66095
ENSRNOG00000016470	129.528	127.909	127.375	117.979	136.366	123.433	120.022
ENSRNOG00000016472	11.0444	9.19034	10.4175	8.84907	9.18347	9.46348	7.78471
ENSRNOG00000016474	467.151	448.018	466.504	468.757	473.636	436.362	445.623
ENSRNOG00000016475	52.718513	69.67038	73.68014	72.32849	64.32134	63.68167	72.74988
ENSRNOG00000016477	6.1329	15.8263	11.0361	13.8153	12.0385	10.0683	15.2733
ENSRNOG00000016478	332.693	347.835	348.152	362.356	336.671	339.69	340.981
ENSRNOG00000016479	1.02355	0.689032	0.964789	0.889988	0.498524	0.98385	0.684467
ENSRNOG00000016480	0.844339	0.40069	0.661685	0.413186	0.166695	0.169844	0.66845
ENSRNOG00000016483	6.202367	5.20038	6.200464	5.19308	4.71989	4.40604	3.71575
ENSRNOG00000016484	35.2513	28.3041	29.7479	29.6113	28.7849	30.3766	29.3638
ENSRNOG00000016486	38.97768	33.298787	39.07689	39.15092	34.78938	35.96151	35.30068
ENSRNOG00000016488	74.6968	65.7574	69.8893	73.1382	69.6683	65.9084	62.9947
ENSRNOG00000016490	0.0887951	0.279726	0	0.288812	0.260847	0.444125	0.0876501
ENSRNOG00000016491	2.62609	2.79841	3.5993	4.49149	3.35725	4.21527	4.02334
ENSRNOG00000016494	7.60435	7.26612	7.77348	7.78039	7.77832	9.05786	9.02347
ENSRNOG00000016496	2.96191	3.46589	2.66239	3.05838	3.83762	3.20125	3.1599
ENSRNOG00000016497	26.1547	23.3931	26.8282	24.3609	24.4405	26.0715	24.0597
ENSRNOG00000016498	0	0	0	0.107737	0	0.113084	0.129317
ENSRNOG00000016502	6.7905	5.98647	7.58421	5.66874	6.02611	4.32522	5.42927
ENSRNOG00000016503	9.6604	8.448659	11.1144	8.34284	8.96122	9.44965	7.70556
ENSRNOG00000016505	37.3472	29.1558	34.0406	30.1702	30.2258	25.1324	30.7202
ENSRNOG00000016507	122.489	125.135	141.98	109.306	112.533	134.655	140.26
ENSRNOG00000016509	27.0651	25.9749	27.1059	24.2967	24.3646	22.8602	20.6389
ENSRNOG00000016510	0	0	0	0	0	0	0
ENSRNOG00000016511	29.6587	31.319761	31.373895	27.912200175061	31.729713	25.3965	27.024900325374
ENSRNOG00000016512	5.41205	3.79782	5.12143	3.63945	5.28333	3.83417	3.90241
ENSRNOG00000016516	6672.1927	6982.067	7948.3553	6777.4074	8401.3066	8698.5645	7909.9638
ENSRNOG00000016519	7.01774	6.25257	6.82657	6.73497	6.14414	7.46482	7.08147
ENSRNOG00000016525	3.20616	1.84863	3.13842	2.61046	2.54456	3.33838	3.16827
ENSRNOG00000016526	0.29877	0.410378	0.681319	0.363538	0.218022	0.421578	0.564122
ENSRNOG00000016528	21.1182	21.5326	22.1824	21.3463	20.1407	20.0506	21.4101
ENSRNOG00000016530	58.9878	54.6253	62.6453	61.9052	58.076087	65.8362	62.973
ENSRNOG00000016532	41.5751	32.0663	37.568	36.3273	36.9497	36.0999	32.5532
ENSRNOG00000016534	33.3927	28.6441	33.2575	26.3423	29.5145	26.08	24.7657
ENSRNOG00000016535	0	0	0	0.0704463	0	0	0
ENSRNOG00000016536	6.60599	6.83064	6.94077	6.10642	6.72122	6.95555	6.26688
ENSRNOG00000016538	0.836733	0.844341	0.771015	0.795077	0.883818	0.9286	0.918459
ENSRNOG00000016539	94.62141	93.38886	100.47983	104.19119	104.73924	108.99875	95.28231
ENSRNOG00000016541	66.1119	100.593	85.056	73.1509	85.2731	67.3777	82.0986
ENSRNOG00000016543	0.711238	0.622058	0.850316	0.835069	0.927694	0.869009	1.16975
ENSRNOG00000016544	8.23576	7.70292	7.78406	6.84489	8.20889	6.87603	7.31247
ENSRNOG00000016545	28.5455	24.1127	26.7098	33.4229	31.8314	30.2903	29.4474
ENSRNOG00000016546	0	0	0	0	0	0	0
ENSRNOG00000016547	24.7851	23.0222	24.4999	24.7517	23.7513	17.2599	19.9067
ENSRNOG00000016550	62.84746	72.84963	60.40139	74.38584	65.15224	56.29634	67.404791
ENSRNOG00000016551	3.484	3.60881	3.85041	4.341913	4.31137	3.62188	4.438796
ENSRNOG00000016552	194.947	169.794	196.127	174.306	198.058	183.615	164.361
ENSRNOG00000016553	11.84	7.1181	8.51818	6.70947	6.53158	5.45643	5.44332
ENSRNOG00000016558	152.817	159.369	181.274	157.867	189.066	187.074	163.215
ENSRNOG00000016559	80.7504	80.7256	81.4421	75.3225	82.9519	81.9451	77.6146
ENSRNOG00000016560	14.1339	16.6375	15.03065	14.8716	18.2635	13.3953	21.8594
ENSRNOG00000016561	4.27124	2.09372	0.843733	2.85355	0.897072	0.896984	0.862394
ENSRNOG00000016562	25.8054	21.7527	26.6959	22.5391	24.7944	23.9443	24.4457
ENSRNOG00000016565	8.57327	7.02259	9.15985	7.62429	8.75922	8.1453	8.01808
ENSRNOG00000016566	22.3215	19.7369	21.2486	19.8996	20.598	18.7939	18.373
ENSRNOG00000016567	6.61112	11.0648	6.5083	9.67427	12.4679	8.38455	11.7187
ENSRNOG00000016571	1.059515	0.837223	0.741141	1.727142	1.044037	1.520531	0.898218
ENSRNOG00000016573	24.6382	20.5394	22.6515	21.2147	19.7421	22.8755	19.6185
ENSRNOG00000016574	10.9527	10.2913	10.8447	10.3676	10.7253	9.66996	11.1646
ENSRNOG00000016575	0.899779	0.785744	1.1241	0.933519	0.926418	1.34659	1.23207
ENSRNOG00000016576	15.87644	14.34746	13.9358	15.43313	15.51414	11.99413	13.42347
ENSRNOG00000016578	13.2402	14.4608	11.938	12.8233	14.0852	12.9972	12.6808
ENSRNOG00000016580	940.583	804.158	912.706	910.908	893.2	893.576	916.62
ENSRNOG00000016581	4.55514	1.89719	3.34435	2.47283	2.61181	2.79176	3.00118
ENSRNOG00000016583	1.42169	1.50442	3.02078	1.93754	1.41313	3.59139	1.40995
ENSRNOG00000016584	2.58776	2.03235	1.38947	2.18881	1.66866	1.67123	1.61631
ENSRNOG00000016585	34.9817	30.8013	34.2536	30.3727	34.7252	27.2059	34.1649
ENSRNOG00000016587	30.2784	25.5467	24.7725	26.8066	25.715	23.0355	21.8701
ENSRNOG00000016589	333.9302	362.616	364.7405	369.9609	349.986	358.0901	351.4226
ENSRNOG00000016591	11.1384	10.1071	11.1621	8.91073	10.4919	9.90028	10.0543
ENSRNOG00000016592	261.41	209.963	226.936	205.853	200.719	192.805	179.624
ENSRNOG00000016593	0.0563816	0.0886549	0	0.0457903	0.110061	0.112554	0.111195
ENSRNOG00000016595	1.45802	2.29619	1.34245	1.32491	1.25936	1.62977	2.37026
ENSRNOG00000016596	108.313	110.01	105.042	105.262	106.701	97.5228	113.716
ENSRNOG00000016597	0	0	0	0	0	0	0
ENSRNOG00000016598	0	0	0	0	0	0	0
ENSRNOG00000016603	47.9861	60.0895	56.2341	54.8297	58.3466	53.3715	55.8899
ENSRNOG00000016606	0.17888	0.424675	0	0.14595	0	0.360073	0.354153
ENSRNOG00000016608	12.9203	11.9587	11.5551	10.386	10.6011	10.9748	10.4284
ENSRNOG00000016610	47.434	41.59141	45.1162	41.909	39.4041	36.69616	38.86596
ENSRNOG00000016611	89.1169	92.2788	95.4352	107.0893	100.9111	95.9419	92.5415
ENSRNOG00000016612	11.13415	12.4861	12.21616	10.44632	13.13416	11.43361	12.68313
ENSRNOG00000016613	0.287338	0.678276	0.42155	0.40862	0.280887	0.430658	0.425222
ENSRNOG00000016616	0	0	0	0	0	0	0
ENSRNOG00000016617	3.69687	3.5673	4.61163	3.75812	3.44027	2.31189	3.83211
ENSRNOG00000016618	3.08073	2.79667	1.86724	1.84207	2.10888	2.3776	3.05065
ENSRNOG00000016619	91.5728	81.4386	85.7967	92.8053	95.6351	84.6899	84.9306
ENSRNOG00000016620	3.093014	3.95836	3.128607	3.220698	4.395033	2.67959	3.06776
ENSRNOG00000016621	0.224596	0.0885524	0.439623	0.274185	0.440893	0.337544	0.221864
ENSRNOG00000016622	15.2444	12.0267	17.9857	10.3964	11.5872	13.108	13.3364
ENSRNOG00000016623	70.2009	61.97739	65.20387	66.82699	74.47808	68.21069	64.46251
ENSRNOG00000016624	0	0	0.892205	0.373919	0.460792	0	0
ENSRNOG00000016625	0.0911193	0	0	0	0	0	0
ENSRNOG00000016627	2.729	3.22328	2.75313	2.56545	3.33915	2.04695	2.77768
ENSRNOG00000016628	9.35633	3.29551	4.27987	7.13282	2.26663	3.14515	3.29618
ENSRNOG00000016629	11.5329	11.0951	12.7658	9.61712	11.1712	9.88555	11.7055
ENSRNOG00000016630	16.5279	14.0229	15.3988	13.5458	14.8515	13.6758	13.8303
ENSRNOG00000016631	15.6743	13.0942	15.4395	14.1346	14.6256	15.1864	13.9226
ENSRNOG00000016632	0.19013	0.126264	0.204589	0.197338	0.202953	0.229274	0.270169
ENSRNOG00000016635	6.02876	5.44125	5.72135	5.558451	5.40782	4.461347	4.374648
ENSRNOG00000016636	16.9766	10.7368	12.819	13.446	10.3174	12.4361	11.9277
ENSRNOG00000016638	446.822	480.898	465.933	459.958	452.687	374.863	414.991
ENSRNOG00000016640	120.5834	124.8766	127.0528	124.9063	125.6187	125.0629	116.8123
ENSRNOG00000016641	0.193264	0.304541	0.189099	0.55019	0.189395	0.290147	0
ENSRNOG00000016643	7.49658	6.16378	7.24354	5.97928	5.31076	6.21572	6.01461
ENSRNOG00000016645	17.0962	16.553897	19.233655	19.8257	17.74775	16.2235	15.324367
ENSRNOG00000016647	5.03241	3.25251	4.52111	3.678738	2.299205	2.85463	3.001565
ENSRNOG00000016648	0	0.402768	0.0625985	0.156004	0.187574	0.0639253	0.252545
ENSRNOG00000016653	53.937	31.6297	45.7742	39.2095	34.5942	37.9848	31.7387
ENSRNOG00000016654	3.92958	2.73034	3.45867	2.34117	2.68725	1.43906	2.45484
ENSRNOG00000016655	15.6797	15.5277	13.702	14.8823	14.7762	16.1926	13.1552
ENSRNOG00000016656	0	0	0	0	0	0	0
ENSRNOG00000016659	0.072564	0	0	0	0	0	0
ENSRNOG00000016660	705.711	720.06	722.547	771.379	731.021	831.843	755.271
ENSRNOG00000016661	0	0	0	0	0	0	0
ENSRNOG00000016665	53.3959	46.0052	49.2987	47.4977	43.7305	49.6845	43.4463
ENSRNOG00000016670	59.1709	60.6218	63.8255	53.9482	69.545	72.9151	68.8782
ENSRNOG00000016671	15.792	15.7782	13.9214	10.6195	13.151	7.34758	12.7852
ENSRNOG00000016672	0.601186	0.473759	1.27457	0.8151	0.589362	0.902779	0.593648
ENSRNOG00000016675	13.498305	17.78967	16.19984	18.19545	19.47558	15.237589	19.77371
ENSRNOG00000016677	31.358	28.6712	29.2141	21.7433	26.2289	25.2577	26.6201
ENSRNOG00000016678	1.0449	2.19222	2.24826	1.92449	1.49779	1.87902	1.78673
ENSRNOG00000016679	7.26872	7.95377	8.15903	6.41827	7.16113	5.99624	7.73028
ENSRNOG00000016680	15.8631	15.8199	17.4641	12.5592	14.1221	10.1483	13.9684
ENSRNOG00000016681	0.139968	0	0	0	0	0	0
ENSRNOG00000016683	8.1096	5.51136	5.91137	7.28977	6.73017	6.36803	6.3031
ENSRNOG00000016684	37.6114	44.1765	38.6261	35.7933	37.8459	28.48984	32.48945
ENSRNOG00000016685	0	0.151297	0.0939467	0	0.188178	0.096096	0.0948004
ENSRNOG00000016686	313.419	335.179	275.648	271.623	298.92	252.122	235.924
ENSRNOG00000016687	6.16404	4.46939	4.70309	3.95522	4.04176	3.88595	4.21432
ENSRNOG00000016688	3.99989	2.27596	2.92164	2.4261	2.46552	1.74262	1.76755
ENSRNOG00000016689	1.59767	2.28634	1.49229	1.41178	1.41782	1.84018	1.74936
ENSRNOG00000016690	28.0505	23.1421	25.2078	26.043	29.5283	28.7098	24.1485
ENSRNOG00000016692	47.2589	44.1964	46.8768	44.1952	49.183	51.0835	49.8488
ENSRNOG00000016695	2.81576	2.39704	2.43171	1.75261	3.29484	2.29382	1.758
ENSRNOG00000016696	1.13888	3.44085	2.16875	3.2134	2.92629	1.13705	2.60104
ENSRNOG00000016697	5.0666	3.91705	3.675277	4.18889	3.20948	4.30183	4.1969
ENSRNOG00000016698	23.5323	19.0342	22.1565	21.9572	21.7114	21.8661	18.9588
ENSRNOG00000016700	0	0	0	0	0	0	0
ENSRNOG00000016701	30.36288	26.43738	37.75351	26.07505	36.16995	35.99005	35.07899
ENSRNOG00000016703	0.273541	0.143639	0.267623	0.593194	0.178613	0.638581	0.360046
ENSRNOG00000016704	93.7282	86.4661	93.15	85.6544	77.8808	68.9247	77.3271
ENSRNOG00000016705	45.1591	41.6822	47.15	39.60741	44.5575	40.27426	41.03603
ENSRNOG00000016706	2.6934	2.53278	2.11219	2.54115	2.46984	2.52784	2.68472
ENSRNOG00000016707	10.36776	8.01831	8.35227	8.26206	7.665796	8.545023	8.19287
ENSRNOG00000016708	58.666146	105.656376	77.527573	79.466519	85.65311	86.394689	124.77951
ENSRNOG00000016710	0	0	0.260172	0	0	0	0
ENSRNOG00000016712	0.0705284	0.277457	0	0	0.068936	0.0704651	0.139158
ENSRNOG00000016714	0.626612	0.553335	0.612413	0.423604	0.508128	0.520148	0.668755
ENSRNOG00000016716	2.95366	2.12138	2.04144	1.61267	1.54002	1.52437	1.1548
ENSRNOG00000016717	11.0857	14.0028	10.7775	13.740722	14.1422	14.60608	16.4662
ENSRNOG00000016719	11.0156	8.70938	10.1261	9.24163	10.3855	9.86505	9.23004
ENSRNOG00000016722	52.78607	46.87625	50.16925	49.44766	44.54226	42.27291	41.00788
ENSRNOG00000016723	180.539	199.875	186.628	206.215	198.415	188.38	194.223
ENSRNOG00000016724	119.00319	135.203567	126.114981	118.082018	140.107107	121.119717	130.420091
ENSRNOG00000016725	30.1195	26.8037	29.1414	24.8331	26.2385	20.665	22.685
ENSRNOG00000016727	704.86	686.195	677.266	722.466	694.177	691.69	666.39
ENSRNOG00000016728	4.72709	4.16206	4.38531	4.74925	4.1087	3.75211	3.9475
ENSRNOG00000016731	13.95115	17.78517	18.14002	16.07114	21.77585	17.94255	18.81261
ENSRNOG00000016733	24.50607	19.46659	25.5386	22.7769	22.79859	23.72473	24.60461
ENSRNOG00000016734	0.120041	0.188791	0.0586926	0.19501	0.0586039	0.119849	0.0591931
ENSRNOG00000016737	9.87845	5.14177	7.42711	6.37124	7.66902	7.10164	5.237
ENSRNOG00000016740	12.6163	11.7001	11.6888	10.9462	11.9825	10.4676	11.358311
ENSRNOG00000016742	0	0	0	0	0	0	0
ENSRNOG00000016744	20.66845	19.4371	20.70495	19.31478	19.00313	17.73011021	16.93458
ENSRNOG00000016748	22.6385	19.8235	22.4526	20.8399	19.6075	19.0218	20.4948
ENSRNOG00000016749	0.0896131	0.300794	0.516524	0.122248	0.165345	0.165552	0.250738
ENSRNOG00000016750	0.503153	0	0	0.136353	0.246225	0	0.0827647
ENSRNOG00000016751	46.31	35.935	45.1163	41.3267	37.0061	43.6095	35.2559
ENSRNOG00000016752	1.899503	2.39251	1.94075	2.021234	2.13367	1.5012	2.26012
ENSRNOG00000016753	27.12152	24.20208	25.42912	23.66169	26.0778	20.68896	22.25824
ENSRNOG00000016754	20.3975	18.321	20.3177	15.9877	16.6353	17.731	17.1298
ENSRNOG00000016756	0.0415824	0.163333	0.203251	0.0337523	0.121578	0.124392	0.163941
ENSRNOG00000016758	0.976203	1.39837	1.1017351	0.481437	1.09354	0.920675	1.23398
ENSRNOG00000016760	0.192249	0.302006	0.37586	0.280854	0.337153	0.191661	0.303151
ENSRNOG00000016763	0.22949	0.144261	0.448723	0.149046	0.179006	0.0915615	0.135735
ENSRNOG00000016767	23.468046	20.837464	22.294043	20.278846	20.36987	21.690894	18.29387
ENSRNOG00000016768	37.15844	23.03677	34.26752	27.46297	25.17937	23.06311	20.70632
ENSRNOG00000016769	1.07073	2.9543	2.41	2.17813	3.04614	4.39689	3.80711
ENSRNOG00000016770	1377.61	1536.63	1437.66	1441.46	1519.14	1376.79	1440.76
ENSRNOG00000016773	23.9608	22.8326	21.1392	22.2014	20.9384	18.0304	17.5224
ENSRNOG00000016774	26.4563	23.3765	26.4422	26.1832	26.426	23.6031	28.2601
ENSRNOG00000016776	17.4095	18.859	18.2616	15.1325	16.7205	14.0252	16.2062
ENSRNOG00000016777	41.4202	48.519	45.7901	46.5197	51.8131	45.4039	51.9624
ENSRNOG00000016778	113.1809	137.7733	126.9873	126.8068	122.7355	114.6801	134.6629
ENSRNOG00000016779	42.3574	42.2952	43.0416	38.242	35.8179	30.367	36.8538
ENSRNOG00000016780	7.32885	6.86806	9.1974	6.94537	8.23009	6.46388	7.64967
ENSRNOG00000016781	177.584	169.651	164.84	168.313	186.337	192.578	176.243
ENSRNOG00000016782	0.212733	1.67129	0.415935	0.759799	1.07822	0.424283	1.71941
ENSRNOG00000016783	0	0	0	0	0	0.0620165	0
ENSRNOG00000016789	132.60541	145.82039	130.68891	132.06915	133.17376	125.29798	132.82568
ENSRNOG00000016790	16.408	14.5805	15.0631	14.2011	15.7885	15.1759	13.6768
ENSRNOG00000016791	66.2337	58.1508	56.0001	58.0314	56.287	58.6377	57.9548
ENSRNOG00000016792	0	0	0	0	0	0	0
ENSRNOG00000016793	1.42007	1.98617	4.88657	1.45906	2.85691	4.34298	2.12221
ENSRNOG00000016794	35.5704	35.3819	37.0268	37.8361	34.4663	35.2934	41.2171
ENSRNOG00000016795	104.439	102.568	110.741	103.629	105.337	97.0632	101.129
ENSRNOG00000016798	0.216882	0	0	0	0	0	0
ENSRNOG00000016800	25.4318	24.3299	25.295	24.90891	25.534173	24.884	26.144277
ENSRNOG00000016803	0	0	0	0	0	0	0
ENSRNOG00000016804	3.38654	2.79805	1.95982	1.50573	1.82069	4.02132	1.37035
ENSRNOG00000016807	86.4223	83.5518	84.5896	86.3483	88.1617	79.1752	89.1297
ENSRNOG00000016810	1056.55397	1156.25521	1121.8888	1158.22296	1230.26645	1231.91846	1169.6834
ENSRNOG00000016812	0.545403	0.0918003	0.418907	0.379422	0.0379578	0.349556	0.383947
ENSRNOG00000016813	42.6561	38.7127	44.904	33.24939	36.4959	34.7889	38.0489
ENSRNOG00000016815	25.4614	19.9369	23.3172	22.3415	20.2693	23.1663	22.3297
ENSRNOG00000016816	17.495343993	15.65248	15.66107372	17.600268	15.62511	13.98984	13.067365
ENSRNOG00000016818	71.8309	57.3518	64.3895	54.958	55.8074	50.8727	53.2629
ENSRNOG00000016825	8.64067	7.17892	6.73834	7.54709	7.4254	8.43788	8.02251
ENSRNOG00000016826	0.715821	0.438259	0.778002	0.452559	0.7781	0.397563	0.313949
ENSRNOG00000016827	57.7706	59.5727	48.913	54.1073	52.6847	51.0896	53.2722
ENSRNOG00000016828	175.16815	163.591	181.548	163.84	188.733	185.619	189.34645
ENSRNOG00000016829	10.0338	8.79837	13.0516	9.45791	11.5929	12.7619	11.1664
ENSRNOG00000016831	52.3959	55.5628	43.09709	59.7622	62.3899	44.72584	51.6274
ENSRNOG00000016833	15.962472	15.31456	16.57424	13.643194	14.54757	15.10983	15.32984
ENSRNOG00000016834	30.1883	30.5168	29.0943	29.0043	26.8319	29.0477	30.899
ENSRNOG00000016835	0.126337	0.0652622	0.0404608	0	0	0.223407	0
ENSRNOG00000016837	0.215505	0.0849475	0.210899	0.263042	0	0.339847	0
ENSRNOG00000016838	0.544887	0.214589	0.0888491	0.369253	0	0.36343	0.627545
ENSRNOG00000016842	4.92333	2.09887	2.96888	2.7821	1.6858	3.24222	3.1877
ENSRNOG00000016846	8.03995	9.27147	9.09591	7.86109	8.6576	7.27695	7.60227
ENSRNOG00000016847	64.1049	69.7726	67.2958	58.5453	63.991	53.832	56.4981
ENSRNOG00000016848	4.56007	3.83279	4.05118	3.59672	4.42707	4.07536	3.8245
ENSRNOG00000016849	82.3223	107.281	97.0971	91.8228	90.6563	77.5185	89.7927
ENSRNOG00000016852	0.228436	0.359573	0.22344	0.24755	0.521276	0.304424	0.150267
ENSRNOG00000016853	0.0451802	0	0.13535	0.0429987	0.0516647	0	0.178146
ENSRNOG00000016855	16.71628	13.24431	13.36187	14.09464	14.14372	14.9864	13.28439
ENSRNOG00000016857	0	0.240821	0.89048	0	0	0	0.600963
ENSRNOG00000016863	322.567	202.663	271.437	232.81	221.304	202.514	173.257
ENSRNOG00000016865	0.463768	0	0	0.474374	0	0	0
ENSRNOG00000016866	12.6082	11.6655	11.595	13.5361	10.1538	13.7496	11.1024
ENSRNOG00000016867	14.66632	12.73459	12.88909	12.57518	12.55565	12.19446	13.29669
ENSRNOG00000016870	16.7251	15.6047	14.3225	12.9057	14.2718	11.8976	13.3827
ENSRNOG00000016871	1.02467	1.61736	0.877709	1.25165	2.01467	1.02774	1.1393
ENSRNOG00000016872	23.7521	25.3864	23.9297	24.0642	23.4799	21.2423	23.6977
ENSRNOG00000016873	29.2533	26.1967	29.054	31.1312	30.0328	32.5963	32.3825
ENSRNOG00000016874	8.45364	5.8840331	6.83195	7.5351878	7.793657	5.7145	6.1517858
ENSRNOG00000016875	45.1516	41.6346	43.6769	40.1226	37.7913	42.9055	38.9526
ENSRNOG00000016877	23.244	16.3854	18.8777	19.0029	16.2437	17.0642	13.9598
ENSRNOG00000016878	11.0472	11.848	12.3155	12.5334	13.2954	11.5383	11.5536
ENSRNOG00000016879	7.82844	8.60413	8.19065	8.48275	8.67104	6.6819	8.17585
ENSRNOG00000016883	1.34181	1.15842	1.73251	1.0404	1.52998	0.979685	1.80457
ENSRNOG00000016885	18.08514	17.76079	14.68725	17.61581	15.01941	8.90382	17.72371
ENSRNOG00000016886	59.1188	47.1661	52.4776	54.7939	49.592	51.7126	47.1468
ENSRNOG00000016887	0	0	0	0.0779858	0	0	0
ENSRNOG00000016888	2.32183	1.96685	2.92631	1.93342	2.37933	2.70923	2.4984
ENSRNOG00000016889	2.14369	2.1539	2.96967	2.0314	2.49996	2.14018	2.52517
ENSRNOG00000016890	256.076	176.207	195.257	199.717	213.386	191.6	180.272
ENSRNOG00000016891	31.215262	26.4343	28.63983	27.426184	23.998868	23.477109	26.1403
ENSRNOG00000016892	28.9821	27.2371	26.9183	28.1229	29.8924	31.4888	27.4142
ENSRNOG00000016894	1.31814	1.35844	1.28983	1.23732	1.49119	1.21819	1.30166
ENSRNOG00000016896	561.144299	455.279563	525.76343	511.084045	508.645206	533.717687	488.18945
ENSRNOG00000016897	42.0004	35.6521	33.7072	39.2814	37.2304	34.2467	32.0233
ENSRNOG00000016902	0	0	0	0	0	0	0
ENSRNOG00000016905	37.944	41.825	41.4264	37.8983	37.2773	31.2576	38.4791
ENSRNOG00000016906	3.24197	3.42332	2.24305	2.12103	3.32619	2.84569	2.88707
ENSRNOG00000016907	103.707	100.112	104.405	104.684	104.143	102.542	99.6036
ENSRNOG00000016910	30.1423	28.0356	27.1428	24.6504	29.4457	26.3223	25.4207
ENSRNOG00000016912	318.67	281.316	284.645	298.701	303.183	314.986	300.874
ENSRNOG00000016913	4.69992	3.75541	4.15607	4.42576	3.81193	3.76252	3.91382
ENSRNOG00000016915	0	0	0	0	0	0	0
ENSRNOG00000016917	2.51836	4.87619	2.59393	2.37297	3.94589	2.33235	3.41338
ENSRNOG00000016919	25.72845	22.03856	23.65048	20.68338	20.99836	20.52798	18.71257
ENSRNOG00000016920	26.6987	22.482	25.8559	24.118	26.4621	24.913	17.6846
ENSRNOG00000016921	17.5164	16.1849	16.6672	12.1196	15.892	7.41874	11.5162
