sample_SRR10334377	sample_SRR10334376	sample_SRR10334375	sample_SRR10334373	sample_SRR10334372	sample_SRR10334371	sample_SRR10334370
ENSMMUG00000017377	30.6488	11.6709	29.5792	13.6286	28.3619	13.6937	20.0887
ENSMMUG00000017378	7.44810951471	3.540788	10.32739	5.79297	9.45427	4.434976	6.27797241
ENSMMUG00000017379	12.298621	5.416116	7.17077	9.105049	10.917343	3.80578	6.72533
ENSMMUG00000017380	12.4611	5.37706	11.6868	10.1172	15.8102	6.45943	6.7574
ENSMMUG00000017381	104.1782	80.597054	131.8592	103.128129	130.2791	122.551832	88.431653
ENSMMUG00000017382	25.616848	24.32658	29.504	32.50472765	36.88229	33.6446	31.79227308136
ENSMMUG00000017383	50.600992	56.84409	35.064611	37.2733466	30.11507	31.55264	27.086689
ENSMMUG00000017384	10.53053	11.02719	11.02073	9.53437	8.69333	11.5295	12.39709
ENSMMUG00000017385	1.75759	3.0587	2.28778	3.03668	2.2287	1.4666	5.89832
ENSMMUG00000017386	0.454986	0.574423	0.850283	1.19959	0.607773	0.936998	0.202736
ENSMMUG00000017393	6.75644	3.870507	6.62691	5.39997	5.28865	4.50775	5.19855
ENSMMUG00000017394	0	0	0	0.0918404	0	0	0
ENSMMUG00000017395	38.63342668234	28.785501	44.69468	40.597999	39.8891069	22.597723287	33.351318
ENSMMUG00000017396	8.63459	6.29039	10.7046	8.77642	9.3107	5.50248	7.57173
ENSMMUG00000017398	53.08704	38.98498	52.85194	44.58204	54.12166	31.78772	38.62835
ENSMMUG00000017399	1.90609	2.2464	2.9994	3.01258	3.3702	2.03463	4.12913
ENSMMUG00000017400	14.79177	14.69009	18.77502	16.82134	16.98002	12.155974	12.28375
ENSMMUG00000017401	18.708619	10.02427	14.173913	9.36776	14.8123548	5.6201826	7.59682
ENSMMUG00000017402	10.16682	8.25425	14.91007	14.686901	14.57328	5.6964	9.45013
ENSMMUG00000017404	11.31965	17.28029	27.29221	20.56114	18.49561	14.3107	12.16132
ENSMMUG00000017405	0.478254	0.13536	0.72176	0.198314	0.525052	0.27563	0.793757
ENSMMUG00000017408	4.93341	1.9373	6.00572	5.15425	4.26279	2.61127	3.44435
ENSMMUG00000017409	45.822	44.9254	48.1528	51.0688	51.3697	52.2684	61.1939
ENSMMUG00000017414	0.217154	0	0.02389720096	0.016215282506	0.06523306397	0	0.01990106638
ENSMMUG00000017416	34.96279	20.686453	37.41253	31.05085	38.46667	22.0752	24.51626
ENSMMUG00000017419	5.36198	2.33931	5.46174	3.58634	2.64782	3.03286	2.16583
ENSMMUG00000017421	3.65973	2.992867	4.378054	5.074946	3.8675	2.828679	2.142072
ENSMMUG00000017423	34.487541	37.24715	39.8427	36.504497	30.29743	31.10101	32.91882
ENSMMUG00000017424	10.392	10.3692	15.0417	12.301	20.3176	24.6289	13.2602
ENSMMUG00000017425	0.215566	1.14176	1.8156	3.18807	0.786418	1.29258	1.22834
ENSMMUG00000017426	345.267	340.995	314.801	295.789	312.259	287.068	411.4
ENSMMUG00000017427	757.5679	431.22846	515.35099	682.65199	714.55935	436.34237	488.32686
ENSMMUG00000017428	156.563195	129.483688	175.23498	149.455408	166.306548	139.943641	153.712159
ENSMMUG00000017430	12.67422	21.514704	20.56825	19.09558	28.89197	24.093455	31.42677
ENSMMUG00000017431	39.3775	20.957	33.962	27.2682	33.6629	20.5935	23.2704
ENSMMUG00000017432	27.48867	25.28942	39.2134	36.0467	46.6209	16.03926	26.72402
ENSMMUG00000017433	19.20683	8.848573	17.24995	13.74868	16.853376	8.66995	8.47091
ENSMMUG00000017435	49.949539	52.40526	67.19574	64.28696	67.10817	28.829070543935	51.05763
ENSMMUG00000017436	9.261795	16.93926	16.233408	16.22348	23.3873	19.35011	20.986863
ENSMMUG00000017437	10.9074	10.6332	11.7417	13.5821	11.605	8.0232	10.8212
ENSMMUG00000017438	3.45783	5.00171	5.20226	4.34918	6.42283	5.30612	5.39223
ENSMMUG00000017440	1.74351	1.75473	2.5134	5.50182	1.03438	2.10431	1.1985
ENSMMUG00000017443	14.93131	23.20832	23.06567	19.94408	23.178	18.09585	18.37977
ENSMMUG00000017444	0.106436	0.823331	2.13449	0.711451	0.402417	0.23499	0.0879635
ENSMMUG00000017446	0.310645	0	0.760184	0	0	0.265463	0
ENSMMUG00000017447	0.47613	0.235351	0.390073	0.737787	0.417344	0.362089	1.283383
ENSMMUG00000017449	2.30489	0.911784	1.54767	1.55463	1.94307	1.01247	1.30487
ENSMMUG00000017450	30.650909	38.72832	38.384342	35.763292	34.723405	34.04659	37.163628
ENSMMUG00000017455	22.7912	8.73656	16.1773	18.2534	24.7335	10.5983	17.5916
ENSMMUG00000017457	8.27759	4.2951	8.423139	10.24305	5.33086	4.621803	6.21897
ENSMMUG00000017458	8.26234	6.87834	12.29657	9.75309	10.72711	5.186654	5.7096
ENSMMUG00000017460	7.50572	4.22316	7.87939	7.00545	7.53871	5.18407	6.7393
ENSMMUG00000017461	12.04474	9.2387	8.59005	10.14581	11.07416	7.33271	9.28127
ENSMMUG00000017463	0	0	0	0	0.416966	0	0
ENSMMUG00000017464	0	0	0.149975	0	0	0	0
ENSMMUG00000017466	550.65038	532.07105	528.91337	396.81236	579.94435	359.27368	438.72879
ENSMMUG00000017467	19.09453513789	11.69049151	21.8428135	20.986467614923	24.8916310175	11.3934010281681	17.3195540009798
ENSMMUG00000017470	1.56846	4.63565	2.58528	5.59862	1.179	2.01105	1.68516
ENSMMUG00000017471	11.4778	4.98655	12.1534	9.98407	8.91463	5.88629	7.54085
ENSMMUG00000017472	8.09101	8.29258	21.22194	14.68069	13.70136	8.548075	10.613129
ENSMMUG00000017473	13.65306	10.3645	17.6129	14.648659	15.74077	9.67802	13.70831
ENSMMUG00000017475	11.969477789	9.247582	12.767234	12.18253	10.525212	9.182359	11.40018
ENSMMUG00000017476	19.0772	12.9381	24.5251	27.0487	18.8696	13.4704	14.7558
ENSMMUG00000017477	17.4218	21.25812	23.2311	21.29565	25.41838	19.3274	26.84172
ENSMMUG00000017478	9.38043	9.75498	6.89052	9.58015	5.15158	7.33356	7.70745
ENSMMUG00000017479	43.20721	25.223258	39.134539	32.87233	36.194762	22.539101	28.412977
ENSMMUG00000017480	5.43748	5.07294	7.863	6.10106	7.63869	3.069853	4.46888
ENSMMUG00000017482	0	0	0	0	0	0	0
ENSMMUG00000017483	6.373846	3.274179	7.653634	5.487482	5.186206	2.286945	3.225541
ENSMMUG00000017486	6.30081	3.99528	6.99938	5.77823	5.29096	3.16535	3.77756
ENSMMUG00000017487	1.04854	0.88976	2.2172	0.871549	1.72801	0.303998	0.398701
ENSMMUG00000017489	36.36793	42.20135	58.22904	49.8822720327	52.84626	38.07539	44.485366
ENSMMUG00000017492	10.42516	11.67092	16.64311	12.06468	11.59292	5.5144	13.39435
ENSMMUG00000017495	9.42815	11.64169	18.25409	11.5476	12.45027	10.74934	8.00712
ENSMMUG00000017496	134.7788	80.46645	115.886	120.7697	128.9704	95.73133	114.24576
ENSMMUG00000017497	11.994826	5.361889	13.376933	9.360121	13.301864	6.4631633	7.366875
ENSMMUG00000017498	18.008169	23.266762	29.99422	22.862689	20.464672	21.367992	24.120059
ENSMMUG00000017501	14.58629	16.04769	24.74537	18.56795	16.32882	14.7051	13.42528
ENSMMUG00000017503	20.58148280404	19.169450775811	29.7606574718	25.76473	29.8641600015562	17.47614	20.662463
ENSMMUG00000017505	48.0148	54.6446	90.8409	71.0415	76.0965	37.8174	58.1998
ENSMMUG00000017506	160.10169	229.09931	154.78876	167.88329	146.8128	101.331675	112.53118
ENSMMUG00000017507	14.2816300015434	12.5772030045588	14.695124	14.242499	20.402759	10.7618010022316	15.9540500023683
ENSMMUG00000017508	46.1534983640232	22.1520323005948	33.153615482	41.13626278	65.9271096	30.9231262	55.139669154872
ENSMMUG00000017509	7.82066	8.12684	9.34325	8.23451	7.57021	6.69345	6.91361
ENSMMUG00000017510	20.3885	9.57921	15.415	15.6621	21.2802	9.03841	12.5469
ENSMMUG00000017514	12.3485	5.34485	6.87041	8.53662	13.6911	2.8862	7.84535
ENSMMUG00000017515	8.95601	3.407786	6.55109	7.08589	9.249945	3.073963	5.182141
ENSMMUG00000017517	0.495655	0	0	0	0	0	0
ENSMMUG00000017518	118.3489	62.4858	127.9588	94.4508	91.4258	61.4825	63.2422
ENSMMUG00000017519	8.98648	8.930876	14.12799	11.13609	14.12771	7.87086	11.32981
ENSMMUG00000017521	47.8229	50.14053	62.728022	52.87515	52.27775	40.47036	57.06217
ENSMMUG00000017524	4.090928	4.28850021691	5.56784041544	5.892764309	5.8128277	2.90033296	4.70247490022535
ENSMMUG00000017525	20.70374	13.165272	12.73081	10.59642	12.3567	9.686206	7.64216
ENSMMUG00000017527	3.81155	6.612811	5.88052	4.978425	4.841599	4.846902204016	4.0151809
ENSMMUG00000017529	92.397821	78.768068	112.464113	117.610927	104.56482	78.805259	77.61781
ENSMMUG00000017530	0	0	0	0	0	0	0
ENSMMUG00000017531	0	6.37856	0	0	0	0	0
ENSMMUG00000017533	13.8296	13.43264	13.8013	14.73816	15.41226	6.99834	18.74482
ENSMMUG00000017534	5.92459	2.64073	8.54119	5.83473	6.18388	3.34206	4.48547
ENSMMUG00000017535	0	1.25127	0.613217	2.93591	0.83661	0.19211	0.0854915
ENSMMUG00000017540	0.275085	0.206407	0.218935	0.2247798	0.59874	0.27696	0.275962
ENSMMUG00000017541	30.16878	24.08218541941	31.998673	30.143256	35.524496	21.0117354	25.112174
ENSMMUG00000017542	25.38676	22.84272	29.757752	27.30248	28.72984	16.6391	20.81421
ENSMMUG00000017544	8.40444002037594	4.8058758	8.951964	9.8168754	10.8735369762828	6.0477639683	7.534000250978
ENSMMUG00000017546	3.24994	5.60797	5.69083	5.64907	5.17754	4.7043	3.86497
ENSMMUG00000017547	7.7542113	5.041283	7.55972	7.305531462	7.24757664	5.0378518	6.19057139336
ENSMMUG00000017548	22.869714301871	14.0141306751	22.78302799598	21.2042600085154	23.79171472	12.5888108985	15.0535317773
ENSMMUG00000017549	1.32127	1.62936	1.03245	1.36313	1.17213	0.949067	0.8664
ENSMMUG00000017551	2.739136	1.30879	4.060561	3.510803	3.064831	0.988191	1.49738500250233
ENSMMUG00000017553	0.124611	0.283003	0.224745	1.32852	0.204443	0.371766	1.37651
ENSMMUG00000017555	5.337341	2.014162	3.938247	3.72571	4.0527366	1.860995	2.283162
ENSMMUG00000017558	4.05406	2.11065	3.72202	3.87436	5.20467	2.26085	2.25987
ENSMMUG00000017560	0.0706282	0	0	0	0	0.0529043	0
ENSMMUG00000017561	27.02379	27.9930203	32.43464	28.54021	24.90463	21.6927600027609	20.419771478
ENSMMUG00000017562	25.2803	31.39803	26.3895	24.40863	24.604595	26.95006	26.83694
ENSMMUG00000017563	2.02289	3.5355	3.55247	2.87764	1.92139	2.30572	3.14392
ENSMMUG00000017564	3.18847000187861	3.1224255	4.192289	4.817462	3.966892	2.63779452	3.2057398
ENSMMUG00000017565	17.40795	17.924189	23.20457896	23.622052	23.911391	17.912297	23.07327
ENSMMUG00000017567	0	0	0	0	0	0	0
ENSMMUG00000017568	20.45273	12.201849	16.71383	17.584	23.1923000815574	9.90569	12.78702
ENSMMUG00000017569	75.76249	37.3057660627879	91.861310239292	64.827350095802	105.489300083446	48.91304	58.972990289095
ENSMMUG00000017570	7.92742	9.52137	9.46458	8.01606	7.17651	9.17153	7.32471
ENSMMUG00000017574	366.584	63.1798	211.352	91.2052	214.39	50.0746	174.871
ENSMMUG00000017575	3.073626	2.444549	3.039486	3.32739	5.104321	2.469765	2.61159
ENSMMUG00000017576	0	0.0931915	0	0.0676351	0.179946	0	0
ENSMMUG00000017580	0	0	0	0	0	0	2.89818
ENSMMUG00000017581	2.3099	0	0	0	0	0	0
ENSMMUG00000017583	34.6737	15.47265	27.28132	26.38151	35.61701	17.04234	22.57993
ENSMMUG00000017584	0	0	0.058151	0	0.0264554	0	0
ENSMMUG00000017585	6.687648	7.093423	9.342585	7.451752	8.06044	5.000132	7.24652
ENSMMUG00000017586	30.68341	45.16696	54.83264	50.900306	39.040057	28.496988	30.158815
ENSMMUG00000017587	2.16978	1.69861	5.15466	2.24781	3.16141	2.24941	2.65791
ENSMMUG00000017588	9.160096	3.552314	7.195469	6.689215	8.04553	3.048957	3.790305
ENSMMUG00000017590	11.15019	9.22274	14.1132	15.60924	15.37796	9.317551	12.49642
ENSMMUG00000017592	6.83617	3.77145	6.12942	7.78087	6.33409	2.97329	3.67469
ENSMMUG00000017593	2.159705	3.463085	2.422047	2.705818	2.58874	2.432005	1.770523
ENSMMUG00000017600	0.835704	0.43665	1.44261	0	0	0	0.865571
ENSMMUG00000017601	0.420006	0.908692	0.965382	1.522922	2.02416	1.01373	1.26919
ENSMMUG00000017605	11.892109	9.286826	10.139815	13.1130500100827	14.222432	6.908708	8.842139
ENSMMUG00000017607	8.43869	3.98209	7.50121	8.08576	5.264	4.64718	4.7127
ENSMMUG00000017608	5.3905	1.65347	2.98453	2.50073	2.44102	2.62146	2.27271
ENSMMUG00000017609	35.3121	30.6281	37.6206	38.3371	46.1216	28.6483	33.1861
ENSMMUG00000017610	17.0194	17.3723	25.1846	17.6442	16.8741	10.849	15.701
ENSMMUG00000017615	9.593854	5.912532	8.970334	9.594968	10.659095	6.42804711	5.985677
ENSMMUG00000017619	8.09323	8.28301	5.4814	10.86121	6.4285	6.214054	6.508096
ENSMMUG00000017621	132.383647	420.991343	207.381070332384	172.57243	282.752432	430.00948	614.022919
ENSMMUG00000017626	52.101	49.5719	55.5848	47.8965	64.8333	39.1763	47.4368
ENSMMUG00000017627	6.904531543	4.410477	6.98698	7.453246	8.555784503	3.47395	4.58756
ENSMMUG00000017628	10.5986	8.37927	16.1281	21.9992	16.1202	13.9564	10.5665
ENSMMUG00000017630	6.105999	7.34651	8.036961	9.936618	5.70778	5.169587	7.07117
ENSMMUG00000017631	1.37932	1.90356	1.3106	2.12977	1.45444	1.72067	1.07304
ENSMMUG00000017633	25.958	19.7242	21.8037	23.7979	18.1862	17.6203	17.6199
ENSMMUG00000017635	25.5101	12.691655	21.25017	19.995597	23.699706	12.28677	17.14731
ENSMMUG00000017636	19.97097	10.62826	15.02296	20.434618	19.97876	5.414069	8.520058
ENSMMUG00000017637	0	0.662424	0	0.143195	0	0.342575	0.297723
ENSMMUG00000017640	3.4401	4.08679	5.4892	3.80026	6.58678	6.75978	5.17719
ENSMMUG00000017643	23.8736	21.6349	26.2572	24.3096	24.5745	9.58097	14.8609
ENSMMUG00000017645	5.84498	3.047416	3.506062	4.04285	2.93065	3.12916	3.11601
ENSMMUG00000017646	0.555663	0.287374	1.3603	8.97452	0.606306	0.147895	0.100933
ENSMMUG00000017649	2.726928	0.677738	2.356468	3.328918	3.716686	0.961306	1.82885
ENSMMUG00000017652	27.0654	44.7941	36.3822	42.541	27.6281	35.2948	50.3827
ENSMMUG00000017653	0.199157	0.218226	0.35845	0.438696	0.905915	0.390281	0.384201
ENSMMUG00000017654	40.9924058	52.596352	51.7276849	40.112228	47.5959698	36.861484	32.124975
ENSMMUG00000017655	1.73562	7.633137	2.891988	1.426974	0.990854	1.402558	1.93482
ENSMMUG00000017658	0	0	0.574747	0.200383	0	0	0
ENSMMUG00000017659	6.17759	2.836691	7.47478	3.6840067	5.371676	3.34587	4.84812
ENSMMUG00000017660	8.3591	10.812	12.1215	10.7231	6.421	10.7138	7.95932
ENSMMUG00000017662	76.26286	89.0258	89.7747	78.61854	94.9726	73.199	87.8431
ENSMMUG00000017665	0.4829897283	1.369684	1.61452	1.2663	1.11706	1.09148	2.18976
ENSMMUG00000017666	149.286	405.7909	232.2618	131.0331	153.7167	329.9743	363.2575
ENSMMUG00000017667	0	0	0	0	0	0	0
ENSMMUG00000017668	1.04351	1.50037	1.08797	0.914128	1.90316	1.45827	2.09797
ENSMMUG00000017669	64.21584	48.098304	59.047453	41.64113	61.275092	37.279891	45.29191
ENSMMUG00000017670	8.83029	6.47922	10.226187	9.457744	10.104835	7.110196	6.76154
ENSMMUG00000017674	0.0429103	0.0487769	0.412188	0.105177	0.187499	0.0950684	0.0859497
ENSMMUG00000017675	22.0798	12.5746	27.462	24.0098	25.5728	17.7115	16.37
ENSMMUG00000017677	2.38415	2.676505	3.020143	2.71213	2.280314	2.354992	2.519992
ENSMMUG00000017678	2.118985	2.590765	4.548474	3.298289	2.89796208324	2.119814	2.286951
ENSMMUG00000017680	19.515811	18.312921	27.16985	23.445288	18.676667	13.547263	17.334957
ENSMMUG00000017683	0.463758	1.47155	1.12911	1.08665	1.729	1.08938	1.03982
ENSMMUG00000017685	40.49772052	58.35538	81.45566806	71.030192	50.86510794	46.350234	45.887594
ENSMMUG00000017688	4.40412589	4.868529	4.102580298	7.116138	4.73261	3.132335	2.94783
ENSMMUG00000017690	6.15441	7.363	6.39633	6.66596	5.63299	6.04188	6.11458
ENSMMUG00000017696	26.05530880658	17.733131	28.67093	22.18405	28.23791	17.734968	21.93245
ENSMMUG00000017699	103.708	60.6677	110.546	122.353	110.371	77.0329	89.3919
ENSMMUG00000017700	22.650951	16.992781	19.207534	21.39794	22.805749	15.211744	18.033365
ENSMMUG00000017701	16.86103	8.67609	19.1238	17.04726	23.887348	13.22053	13.606666
ENSMMUG00000017703	10.7607	5.61499	6.10962	11.6855	10.4569	6.99534	6.38036
ENSMMUG00000017706	6.55501	6.14229	5.73962	7.09996	6.96143	6.26992	5.36942
ENSMMUG00000017707	5.078834	10.30123	5.96764	6.936403	4.98445	5.216315	8.96136
ENSMMUG00000017708	2.396824	4.072156	4.871383	4.511736	2.797264	4.458619	3.4245
ENSMMUG00000017709	0	0	0	0	0	0	0
ENSMMUG00000017711	7.10835	4.61313	3.15965	3.57434	3.5275	2.71414	3.0582
ENSMMUG00000017713	7.37522	4.97214	9.0683	11.521997	8.42772	4.533323	4.16137
ENSMMUG00000017714	6.53808	11.1354	13.7976	11.3586	8.97502	14.1643	12.5552
ENSMMUG00000017715	0.9196179	0.651179	1.5329104	2.06591093163398	2.245818	0.790375	0.9636540645
ENSMMUG00000017716	0.13272	0.15015	0	0.113763	0.87499	0.513503	0
ENSMMUG00000017717	0.0331074	0.602453	0.119175	0.107993	0.289145	0.316274	0.496677
ENSMMUG00000017718	10.61224	10.131963	11.902855	13.469904	9.2329	6.642058	7.986483
ENSMMUG00000017720	31.076884	32.40567	43.62261	40.51029	54.0283	26.30501	36.98052
ENSMMUG00000017721	0	0	0	0	0	0.0599109	0
ENSMMUG00000017722	15.90794	11.77079	16.45198	13.48792	18.12268	10.66806	13.12912
ENSMMUG00000017723	0.424734	0.201248	0.973429	0.433143	0.309166	0.286435	0.247874
ENSMMUG00000017725	13.07941	15.004600060985	21.09917	22.206767	23.50734	13.6545	15.252506
ENSMMUG00000017726	9.18856	11.69922	12.38168	12.563016	13.07569	7.649299	9.636623
ENSMMUG00000017727	5.159531	8.05689000021764	9.68701	9.755317	10.0797	6.10437	8.1731
ENSMMUG00000017728	10.83676	3.01834	9.301578	8.69585	12.01366	3.8005	5.34829
ENSMMUG00000017729	10.5653431627	5.637267	7.61490195	9.285927	9.938111	6.02938300191447	8.015739153329
ENSMMUG00000017730	9.98851	12.8947	13.2663	11.7689	10.0167	7.60674	9.70073
ENSMMUG00000017733	14.015819	9.842096	14.092802	12.098498	19.79248	7.188057	16.167744
ENSMMUG00000017734	10.12103	6.0735356171	15.291169	14.734212	10.461279	5.292048	6.24609
ENSMMUG00000017735	8.65945	8.87368	10.0389	8.60807	8.15461	5.38627	7.30513
ENSMMUG00000017738	52.62541	85.61663	84.3944	66.24337	82.05924	87.75379	96.31847
ENSMMUG00000017740	0	0	0	0	0	0	0
ENSMMUG00000017741	17.47889	10.939679	21.99116	21.52582	24.34184	9.60418	15.83992
ENSMMUG00000017745	1.61995	1.6642	3.42597	3.20428	1.64455	2.10499	1.37061
ENSMMUG00000017746	6.63991	2.995110954756	9.1667	8.797053	9.4111	4.70006	5.755344
ENSMMUG00000017753	0.613659	0.277847	2.37137	0.916633	2.02154	0.566817	0.372906
ENSMMUG00000017758	172.1387	174.399	177.5388	146.8706	153.3796	143.9356	155.2448
ENSMMUG00000017759	0.432544	1.00709	1.24014	0.774408	0.9378	0.358267	0.729632
ENSMMUG00000017760	1.452958	0.12026	2.323057	1.5019259	0.874413	0.4765169	0.6083677
ENSMMUG00000017761	4.226862	2.822275	5.587946	4.969795	5.893233	3.060811	4.35348
ENSMMUG00000017762	0	0	0	0.12231	0.244303	0.0236415	0
ENSMMUG00000017763	45.10264	16.205815	30.0831	26.65283	34.17639	23.092719	16.098
ENSMMUG00000017766	0.091142	0.0597852	0	0	0.402638	0.0390541	0
ENSMMUG00000017767	18.84022781	23.324573746	25.4608083201	25.2022600863525	23.008701	18.40316	24.523548603803
ENSMMUG00000017768	13.9745	13.3595	17.9827	19.7679	13.9003	11.4555	11.853
ENSMMUG00000017780	7.32185	5.48428	7.48898	8.48457	9.93746	5.2172	7.58495
ENSMMUG00000017781	2.03918	6.16355	1.9898	3.1269	2.55479	4.12956	3.91965
ENSMMUG00000017782	45.5799	38.577519	58.2117	47.52775	61.8575	31.418873	38.16689
ENSMMUG00000017783	0	0	0	0	0	0	0
ENSMMUG00000017786	57.3654	85.5673	80.1037	77.2722	69.3794	57.3591	66.3338
ENSMMUG00000017788	96.6692	108.3882	145.4881	115.8087	91.95009	90.69022	99.69956
ENSMMUG00000017789	22.87291	28.692418	31.60998	28.02739	32.8923	23.266058	30.72104
ENSMMUG00000017790	14.66204461272	9.22487	16.005307	15.107402	18.577952	11.5766	14.340465
ENSMMUG00000017792	0	0	0	0	0	0	0
ENSMMUG00000017793	5.12142	4.571763	5.268535	6.8638	6.49148	4.327844	6.576901
ENSMMUG00000017795	3.99623	6.18589	4.49526	3.7574074	5.38474	3.52314	3.30306
ENSMMUG00000017797	15.698007	11.425628	18.155318205	18.77839	19.17706	13.20998	14.208744469
ENSMMUG00000017799	19.0141	15.5432	41.0946	33.1512	30.3261	26.243	20.9836
ENSMMUG00000017801	5.0472	2.41093	3.91323	5.74734	7.79052	2.06416	3.92946
ENSMMUG00000017802	6.65608	5.78731	9.05115	7.2441	7.28839	6.91431	4.17382
ENSMMUG00000017803	16.3274	21.850555	19.59396	24.15041	15.06525	20.91354	17.34576
ENSMMUG00000017806	0.837693	0.88941	1.22731	1.73216	1.21267	0.775125	0.458845
ENSMMUG00000017809	23.696257	20.236774	25.010433	26.125912	20.683111	17.3165889	14.964269
ENSMMUG00000017810	41.460775	38.2586247	48.731435	37.24862	47.458304	27.876158	35.64515
ENSMMUG00000017812	31.2545000013434	25.23392	33.179600130501	30.111700510997	33.6745000053056	21.576	28.1604911991
ENSMMUG00000017813	1.21812	1.39502	2.12705	1.86657	2.02056	1.50958	1.82902
ENSMMUG00000017814	0	0	0	0	0	0	0
ENSMMUG00000017815	1.69758	0.963692	2.66977	1.76804	3.57138	0.926683	1.77106
ENSMMUG00000017817	11.83849	7.415335	11.8514	11.25517	15.0188	6.634272	9.891628
ENSMMUG00000017818	0.469527	0.265811	0.141696	0.0973061	0	0.0900962	0.118794
ENSMMUG00000017819	11.55704	11.43805	15.23261	12.43268	10.14408	8.97684	9.54506
ENSMMUG00000017820	16.18671	15.28543	18.93969	16.972469	17.47959	11.7628	14.64523
ENSMMUG00000017821	0	0	0	0	0	0	0
ENSMMUG00000017822	1.806645	2.9504015713	1.845195	3.0060808869	1.192288	1.4369446	1.537045
ENSMMUG00000017823	8.67192	10.2752	9.71702	8.10106	9.5376	6.5564	8.11051
ENSMMUG00000017828	8.07315	10.4636	13.2385	14.0809	13.466	9.58324	11.3163
ENSMMUG00000017830	18.40572	18.009179	19.120471	14.62553	20.885896	17.219561	18.88527
ENSMMUG00000017831	3.47043	1.606	2.99425000455607	3.532586	4.8875	1.459463	3.005345
ENSMMUG00000017833	265.285918	238.880758	348.377641	319.223356	414.951848	348.796251	268.21218
ENSMMUG00000017834	1.339834	4.064287	4.36492	4.537565	3.124642	2.575322	5.116793
ENSMMUG00000017838	497.46296	497.26796	619.52345	399.58233	601.51871	433.97225	546.1945
ENSMMUG00000017839	0.140441	0	0.112452	0.153108	0.255759	0.0346408	0.26825
ENSMMUG00000017841	73.950191	46.688128	64.841912	62.58887	80.96687	51.586896	60.83897
ENSMMUG00000017842	6.588222	9.45074	8.43912	8.17645	10.98772	8.11605	12.871771
ENSMMUG00000017843	27.559172	12.225926	22.894379	22.718701	26.202341	15.30708	12.141623
ENSMMUG00000017845	32.788497	21.463024	40.4103230009496	38.458912	47.833423	21.17093	20.9506750020818
ENSMMUG00000017846	37.7469	33.4535	41.6955	33.6799	41.1393	25.9998	33.121
ENSMMUG00000017849	23.62575	14.02624	21.7266	20.1496	27.5221	13.05632	14.68886
ENSMMUG00000017850	0.126624	0	0	0.105158	0.139078	0	0
ENSMMUG00000017851	5.11799	3.73638	3.58936	3.60099	4.26467	4.08705	3.73161
ENSMMUG00000017854	0	0.664481	1.19227	1.15787	1.08363	0.629383	0.804085
ENSMMUG00000017858	6.7189	5.218081	6.13303	7.18396	7.914522	8.041798	5.093371
ENSMMUG00000017859	0	0	0	0	0	0	0
ENSMMUG00000017860	342.987	308.5635	378.2161	282.2163	269.9308	250.0334	275.1499
ENSMMUG00000017864	7.34626	7.255915277	10.29876	9.435646	11.0638	6.174725	7.440521
ENSMMUG00000017872	6.61912	3.30788	10.24475	6.68988	7.93779	3.971379	8.645345
ENSMMUG00000017873	6.29147	6.64397	5.37123	7.43078	7.01931	3.52049	4.10708
ENSMMUG00000017874	17.05359	13.3994092053	16.87483	17.29175	15.71586	12.15875	14.87941
ENSMMUG00000017876	0.182863	0.0854245	0.37482	0.0903771	0.211067	0.115428	0.275484
ENSMMUG00000017878	18.315863	23.986834	25.915626	26.625563	30.075727	19.75754	32.07255
ENSMMUG00000017881	5.272467	2.146905	5.433675	4.605077	5.286446	2.58802	3.104419
ENSMMUG00000017883	0.3333	0.315512	0.200281	0.591462	0.668054	0.247735	0.111464
ENSMMUG00000017886	15.19153	7.96777	13.21998	14.32231	15.81248	8.88264	9.10631
ENSMMUG00000017888	9.68471	4.73297	8.18845	8.85568	10.9581	5.10784	7.40108
ENSMMUG00000017889	0	0	0.253606	0	0	0	0.158753
ENSMMUG00000017890	2.18896	5.859197	3.110407	3.757446	2.89445	2.025332	4.46543
ENSMMUG00000017892	16.8016	14.8402	16.4543	14.1844	16.2353	5.58995	14.737
ENSMMUG00000017894	2.54481	1.84407	3.45258	3.58665	3.50119	2.34324	2.28415
ENSMMUG00000017897	3.02539	0.592781	3.24177	2.079083	2.97060791904	1.448872	1.674016
ENSMMUG00000017900	0	0	0	0.0311792	0	0	0
ENSMMUG00000017901	0	0	0	0	0	0	0
ENSMMUG00000017902	4.2391600896357	5.10416	6.305415	5.539685252	4.70642	4.63931006816031	4.88839
ENSMMUG00000017903	7.26536	11.2449	10.101	10.5893	9.48089	10.0795	10.5792
ENSMMUG00000017904	195.487	243.304	253.943	230.184	269.184	176.007	235.078
ENSMMUG00000017905	14.1503	17.977	19.1255	14.0457	19.2822	11.9806	14.367465
ENSMMUG00000017906	51.3866	54.8457	65.4092	53.4749	58.0028	37.3723	36.349
ENSMMUG00000017907	1.179282	1.18627	2.046475	2.26617	2.069273	0.935676	1.462237
ENSMMUG00000017908	20.08395	14.52237	22.4236	26.13725	15.87235	11.55953	10.53728
ENSMMUG00000017911	15.67822	30.51671	23.29533	22.48346	20.404585	15.96381	19.65228
ENSMMUG00000017912	2.53074	2.98849	4.59007	6.45468	3.30807	2.35339	3.23334
ENSMMUG00000017915	5.49233	5.31215	5.324435	6.64375	10.54537	5.76911	7.59341
