sample_SRR13255798	sample_SRR13255824	sample_SRR13255827	sample_SRR13255871	sample_SRR13255875	sample_SRR13255897	sample_SRR13255903	sample_SRR13255906
ENSMOCG00000011586	98.6623	146.954	146.445	143.178	151.703	87.4308	132.881	150.737
ENSMOCG00000011587	0.079909	0.428013	0.157506	0.157172	0.152204	0	0.15862	0.253512
ENSMOCG00000011588	0	0.236322	0.355107	0.303732	0.245109	0.118504	0	0.204128
ENSMOCG00000011589	0	0.0462186	0.178585	0	0	0	0.0599495	0
ENSMOCG00000011590	4.39795	6.68528	6.42876	5.92165	6.38102	5.33428	5.18525	4.93957
ENSMOCG00000011594	6.089451	7.32437	7.195046	5.25059	5.822264	6.80799	6.972103	6.031711
ENSMOCG00000011596	0	0	0.0973155	0	0	0	0	0.120932
ENSMOCG00000011597	11.2229	13.5153	12.0255	11.5186	16.1399	11.4447	11.2509	15.2037
ENSMOCG00000011598	24.0056	43.7266	39.8026	36.897	34.7243	24.0701	33.4159	33.2892
ENSMOCG00000011599	0	0	0	0	0	0	0	0
ENSMOCG00000011600	200.409	174.1733	167.7365	152.0653	150.411	247.5895	197.4908	166.2849
ENSMOCG00000011601	0.560421	0.428823	0.775204	0	0	0	0	0
ENSMOCG00000011602	0	0	0	0	0	0	0	0
ENSMOCG00000011603	0.0989627	0	0	0	0	0.112984	0	0
ENSMOCG00000011605	102.59	94.1493	88.3922	98.0309	107.798	96.87	111.411	109.977
ENSMOCG00000011606	37.0122	22.09087	34.44257	28.3012	27.3795405087	33.7819	26.3562	37.5134
ENSMOCG00000011608	0	0	0	0	0	0	0.311071	0
ENSMOCG00000011609	44.2846	30.1006	30.2374	30.4049	33.5379	39.791	38.6339	38.9066
ENSMOCG00000011610	0	0	0	0	0	0	0	0
ENSMOCG00000011611	49.63836	33.17747	35.95669	44.33982	43.24208	54.93048	57.1539	40.43562
ENSMOCG00000011612	28.867740145	24.2538	28.015271	28.35882	20.4332242	26.014	27.1778	26.70821
ENSMOCG00000011613	0.746938	1.04222	0.757782	1.05865	1.04611	1.2897	0.80675	0.888625
ENSMOCG00000011617	0	0.536251	0.0863348	0.0861516	0.500571	0.100838	0.347782	0.138959
ENSMOCG00000011618	0	0.137478	0	0	0	0	0	0.0949997
ENSMOCG00000011619	18.8363	16.5956	16.5445	14.1738	15.5995	20.2485	17.3548	15.6136
ENSMOCG00000011620	37.1799	42.8373	44.6359	37.4525	31.9678	46.1247	37.7487	38.9314
ENSMOCG00000011621	0	0	0	0	0	0	0	0
ENSMOCG00000011622	14.0736	13.1735	14.3188	17.3343	14.0537	14.3651	16.3639	15.0635
ENSMOCG00000011625	5.73612	0	2.0395	2.61944	0	1.90528	0.281538	5.08274
ENSMOCG00000011627	18.1481	10.9081	15.8927	15.163	14.0579	14.8384	18.012	17.2003
ENSMOCG00000011628	0	0	0	0	0	0	0	0
ENSMOCG00000011629	69.8895	37.1752	32.3317	30.5961	34.3975	41.4855	52.5159	58.2649
ENSMOCG00000011632	2.67569	2.38352	4.17194	2.51356	2.39608	2.16058	3.21054	2.69229
ENSMOCG00000011633	0.444802	0.510531	0.219184	0.218719	0.211805	0.192004	0.220734	0.440981
ENSMOCG00000011634	0.263519	0.558597	0.849638	0.716284	0.199033	0.306389	0.416876	0.232251
ENSMOCG00000011635	24.5504	33.3494	27.3064	31.7095	26.504	22.7208	30.1765	28.7819
ENSMOCG00000011636	0.895488	0.342605	4.41267	8.36628	0.852825	0.515397	2.66633	0
ENSMOCG00000011638	10.452	14.9055	20.2936	16.0856	16.9041	11.2234	13.5862	13.8818
ENSMOCG00000011639	0	0	0	0	0	0	0	0
ENSMOCG00000011642	4.6352	11.1915	9.19801	9.02449	9.15682	6.95786	9.48065	9.51367
ENSMOCG00000011643	0.0521403	0.0199483	0.0513859	0.0512769	0.0496562	0.210065	0.103499	0.0413539
ENSMOCG00000011644	39.8142	51.993	52.7762	55.6984	46.1025	33.4001	52.519114	44.122487
ENSMOCG00000011647	86.9182	67.7722	81.4094	74.7377	77.4452	89.0636	82.7139	80.4389
ENSMOCG00000011648	14.78238	23.03271	27.32321	23.803049	21.59349	17.95534	19.44908	20.73741
ENSMOCG00000011649	15.1179	14.3894	14.445	13.6891	12.2907	12.7333	12.3514	14.7687
ENSMOCG00000011650	0	0	0	0	0	0	0	0
ENSMOCG00000011652	20.967655	44.18242	44.08467	31.728444	29.205887	26.460793	29.964471	29.340582
ENSMOCG00000011653	29.0686	48.0119	47.9656	37.8979	33.7122	32.8855	36.7591	34.3073
ENSMOCG00000011655	98.41814	92.90952	121.0085	114.892067	98.285	63.901781	70.3856	85.70725
ENSMOCG00000011657	0.434803	0.415879	0.160692	0.320703	0.310566	0.437938	0.323658	0.646602
ENSMOCG00000011658	2.36259	5.54668	6.29729	3.90765	3.01709	2.65776	3.51732	2.85334
ENSMOCG00000011659	7.54751	3.55846	3.08052	5.77309	2.97682	2.72046	5.22095	4.05123
ENSMOCG00000011660	2.67954	7.39073	8.35222	4.3511	3.14534	4.66248	3.52532	3.11369
ENSMOCG00000011662	3.07631	8.72111	8.77234	6.76988	3.62616	3.86041	4.05431	4.77981
ENSMOCG00000011664	64.663	50.11334	51.48494	56.49564	60.80806	65.25318	63.47589	53.68154
ENSMOCG00000011665	336.032	246.432	245.394	287.964	313.677	309.271	333.873	302.912
ENSMOCG00000011666	23.7642	27.3075	27.011	25.6779	28.9406	25.1627	27.4485	26.1158
ENSMOCG00000011667	0	0	0	0	0	0.10063	0	0
ENSMOCG00000011668	24.4333	32.2054	31.9598	32.0117	31.7343	27.89145	31.7024	30.3879
ENSMOCG00000011670	0.693636	0.707676	0	0.454768	0.220197	0.532295	0.229479	0
ENSMOCG00000011671	0	0.324302	0.232052	0.0926238	0.22424	0.271035	0.32717	0.112049
ENSMOCG00000011672	42.1134000151491	38.6242	32.31116	31.3909	39.353393	37.8676	39.41606	35.619307
ENSMOCG00000011673	53.3935	57.3007	63.5424	64.7286	70.358	45.22606	67.3248	69.7807
ENSMOCG00000011676	0	0	0	0	0	0	0	0
ENSMOCG00000011678	0.132431	0.101334	0.261031	0.260477	0.063061	0	0.0657193	0.105035
ENSMOCG00000011679	34.7251	91.5986	85.4681	59.3941	65.6273	42.8024	57.1436	58.7931
ENSMOCG00000011680	0	0	0	0	0	0	0	0
ENSMOCG00000011681	35.32522	36.85525	37.8921000024074	44.05392	39.03725	36.08149	40.71156	35.73391
ENSMOCG00000011683	0	0.159292	0.102582	0	0	0	0	0
ENSMOCG00000011684	7.71292	10.9342	10.6376	7.84307	8.76045	8.02318	8.56591	8.30085
ENSMOCG00000011685	25.0967	25.7105	24.938	29.6786	23.8023	20.6519	27.3789	20.7274
ENSMOCG00000011686	1.66281	3.64511	2.08166	6.49692	1.28399	1.29328	4.19277	4.70498
ENSMOCG00000011687	163.766	213.423	202.449	196.036	200.384	168.575	185.114	195.918
ENSMOCG00000011688	0.768768	1.67424	2.27294	1.80286	1.12637	0.54457	0.880391	0.750438
ENSMOCG00000011689	309.157	381.316	398.185	385.522	355.739	327.26	342.975	360.507
ENSMOCG00000011692	0.587664	1.46142	1.15832	4.47899	2.23867	1.69115	1.74978	2.33046
ENSMOCG00000011693	0.0525613	0	0.0518009	0	0	0	0.0521672	0
ENSMOCG00000011696	140.028	155.128	204.121	162.307	160.464	163.7	147.964	140.955
ENSMOCG00000011698	75.6991	100.726	105.545	95.9174	84.6899	75.7633	84.6219	89.3634
ENSMOCG00000011699	7.88995	9.96736	9.60541	8.58089	8.30967	9.72319	9.27413	8.07371
ENSMOCG00000011700	36.785	27.9623	29.0499	28.5131	27.6693	33.2348	30.814	27.6422
ENSMOCG00000011702	9.5409	11.6649	8.38082	14.6863	7.70364	6.92375	14.1011	12.3377
ENSMOCG00000011703	49.0944	38.0251	37.9387	38.6449	37.7408	42.1253	43.4998	41.6344
ENSMOCG00000011704	0	0	0	0	0	0	0	0
ENSMOCG00000011708	38.4598	50.4931	54.3915	49.5423	45.5455	51.2674	44.5368	47.2086
ENSMOCG00000011709	17.2543	22.9192	24.2651	25.0716	26.4947	18.2992	21.5505	20.9886
ENSMOCG00000011710	7.10476	28.7057	12.22	15.7989	10.171	12.2414	8.98281	11.1623
ENSMOCG00000011712	9.68641	15.0264	15.1771	12.9494	13.6572	13.5455	11.5478	13.4895
ENSMOCG00000011713	76.1233	75.3264	73.2904	64.2149	62.7731	73.2488	73.9501	66.3264
ENSMOCG00000011714	31.93806723	28.17372349905	28.302942084	22.935592036	21.84193628	33.33169604761	29.345821061	24.2880255029
ENSMOCG00000011715	1.581752	3.19406	4.6766	2.23917	2.510652	2.18408	2.40169	0.702274
ENSMOCG00000011716	5.85098	3.72302	4.61307	6.72321	3.16737	2.55223	6.60178	2.58895
ENSMOCG00000011718	2.4104	6.63981	6.03019	4.30335	3.8848	2.90266	4.19578	3.76469
ENSMOCG00000011720	9.79251	15.6729	18.6985	14.887	13.8724	10.3798	13.2018	12.7827
ENSMOCG00000011721	36.2551	9.35552	12.1891	41.7226	13.6386	27.3009	29.8035	29.6977
ENSMOCG00000011724	90.68267	69.016868221	60.38525	62.61811	74.98011	88.93132	74.24192	67.20382
ENSMOCG00000011726	79.2749	69.4104	69.8764	62.2207	63.2468	76.6896	74.4885	64.4369
ENSMOCG00000011727	93.58933	132.0424	122.0256	113.73643	115.64017	98.81235	116.60935	120.20567
ENSMOCG00000011729	244.4323	197.3398	220.4242	227.0369	229.5754	238.7318	262.7829	235.7746
ENSMOCG00000011730	0	0	0.200721	0	0	0	0	0
ENSMOCG00000011733	88.099	114.3	104.433	94.4404	100.816	93.9985	111.287	108.412
ENSMOCG00000011734	13.38331	10.5684	11.36342	10.2668	9.706329	12.91693	11.750365	11.022929
ENSMOCG00000011735	18.00844	23.23954	17.81876	15.27789	17.8157	14.65225	19.00056	17.66423
ENSMOCG00000011736	1.06668	0.997585	0.876044	1.45698	0.620806	0.204643	0.646976	1.26902
ENSMOCG00000011739	121.134	96.2221	91.3621	95.2309	106.395	113.633	113.895	101.856
ENSMOCG00000011740	18.9495	17.0536	18.7855	15.6969	14.589	20.2375	18.1561	15.2952
ENSMOCG00000011741	0.251708	0.291242	0	0.125068	0	0.144311	0.127539	0.101845
ENSMOCG00000011744	55.1718	87.432	81.1949	74.1643	68.827	65.3414	71.1565	70.1559
ENSMOCG00000011747	34.9778	32.5612	35.9014	44.4646	44.5175	37.758	46.1541	44.2335
ENSMOCG00000011749	5.30476	6.57188	6.30682	6.70748	5.93413	5.62167	6.85285	6.47799
ENSMOCG00000011750	322.079	245.582	239.599	302.134	337.597	304.447	330.76	308.425
ENSMOCG00000011751	0.936975	1.590576	1.370734	0.975003	1.40895	1.15758	0.978896	1.414154
ENSMOCG00000011752	29.2883	23.2967	22.3615	28.5757	23.924	20.5214	31.2518	25.892
ENSMOCG00000011753	14.2995	20.6309	18.1409	13.3946	16.4419	12.5851	16.4607	13.8644
ENSMOCG00000011754	0.307946	0.518396	0.121396	0.545125	0.35193	0.283581	0.427893	0.244241
ENSMOCG00000011755	59.7382	102.302	112.411	93.9071	87.7114	59.8152	77.7239	85.2208
ENSMOCG00000011756	20.277	11.6299	11.5842	11.6295	13.2573	13.6529	17.8693	17.9693
ENSMOCG00000011758	0.348245	0.342605	0.343207	0.489256	0.521171	0.286332	0.197506	0.434033
ENSMOCG00000011759	2.3389	3.98035	0.746267	1.14199	1.24413	1.0025	1.78777	0.983158
ENSMOCG00000011760	0.742313	0.783452	0.731573	0.766775	0.778138	0.6776876259	0.930663	1.13689
ENSMOCG00000011761	73.7266	77.7087	79.4043	77.0245	70.3106	76.9514	76.3204	72.2314
ENSMOCG00000011765	158.98241	184.2891	189.2277	196.05398	216.4675	176.20024	154.59372	189.58175
ENSMOCG00000011766	229.90995	205.9848	223.4161	189.85335	185.1514	250.0305	215.983	190.74925
ENSMOCG00000011767	0	0	0	0	0	0	0.661333	0
ENSMOCG00000011768	51.14011	41.2745	41.7524	35.8981	37.3311	48.4066	47.60909	37.343948
ENSMOCG00000011769	0.783099	1.4793	1.0853	1.5884	1.02546	0.647898	1.28728	0.892827
ENSMOCG00000011770	132.224	153.172	132.291	114.102	129.878	142.647	125.386	118.517
ENSMOCG00000011772	1.97355	3.34058	3.06485	2.52902	3.47428	3.16668	2.25554	1.80244
ENSMOCG00000011773	0.10787	0.206349	0	0.583459	0.0513652	0.372505	0.160591	0.128331
ENSMOCG00000011774	0.427392	0.436043	0.421209	0.28021	1.62812	0.49197	0	0.225984
ENSMOCG00000011776	1.35885	0.89635	1.24683	1.10595	1.37631	1.470765	1.17058	1.215188
ENSMOCG00000011778	2.85379	2.09454	2.9273	1.2028	1.60851	2.41346	2.25436	1.84769
ENSMOCG00000011780	0.582607	0.520099	1.14836	1.95761	0.323663	1.28539	0.481866	0.616108
ENSMOCG00000011782	0.565666	1.34179	1.67245	0.94571	1.02356	1.69295	0.44914	0.942155
ENSMOCG00000011783	0.571038	0.348131	0.056618744982	0.22599483266	0.328277	0.06613035142	0.455012	0.546781
ENSMOCG00000011784	9.19538	20.254138	23.0912	14.8359	13.2762	10.5848	12.505	12.1594
ENSMOCG00000011785	58.4735	63.7491	46.6082	56.9502	38.2409	32.0088	67.036	78.4985
ENSMOCG00000011786	20.2921	25.0766	9.78047	16.4175	17.622	16.7368	18.4573	16.3348
ENSMOCG00000011787	9.6452	9.5246	9.63412	9.96619	9.12362	10.1273	9.7346	9.04546
ENSMOCG00000011789	267.177	192.7182	187.955	202.9671	211.1385	248.46	248.739	218.4713
ENSMOCG00000011792	13.67655	9.94178	11.625388	12.44134	10.09435	11.20022	10.689538	9.89811
ENSMOCG00000011795	0	0.0299087	0	0	0	0	0	0
ENSMOCG00000011796	39.6892	37.4124	36.7296	42.2418	43.6532	43.505	46.1015	40.20208
ENSMOCG00000011797	17.6555	27.81746	12.064211	19.94184	16.85428	12.98999	17.27228	9.48216
ENSMOCG00000011799	2.3682	2.83895	3.18971	3.88164	1.57876	4.90685	1.33192	1.56524
ENSMOCG00000011800	0.570496	0.291022	0.73262	0.425038	0.10074	0.142056	0.0686327	0.111862
ENSMOCG00000011802	71.3569107	61.77376	56.198586	57.160203	56.64899	69.29732	68.16769	57.0086757113
ENSMOCG00000011803	56.8375	90.6389	93.1893	83.8676	89.5615	64.5624	73.1999	73.8811
ENSMOCG00000011805	0	0	0.0844978	0.0843186	0	0	0	0
ENSMOCG00000011807	1.53463	2.30096	2.21426	0.457558	2.79052	7.76171	0.616501	1.64102
ENSMOCG00000011808	0.159367	0.121944	0.549713	0	0.075887	0.275169	0.237258	0.189597
ENSMOCG00000011809	35.8475	44.2924	38.0799	42.1892	38.0573	39.7419	40.3907	38.5692
ENSMOCG00000011810	12.07809	20.619888	19.18555	22.19232	16.0047616	13.920025	15.33873	16.7004501
ENSMOCG00000011811	267.669	166.696	209.109	231.274	185.579	216.891	232.937	207.109
ENSMOCG00000011813	10.6701	18.4074	18.5842	13.6224	14.9655	12.5056	12.2845	13.7866
ENSMOCG00000011814	90.9118	76.9334	79.0789	77.9545	81.8967	89.7459	94.9213	85.1543
ENSMOCG00000011815	8.26008	7.28786	7.14377	9.20089	8.50871	6.69451	9.11836	10.2949
ENSMOCG00000011816	0.566676	0.289073	0.651558	0.464411	0.359786	0.706657	0.328083	0.524354
ENSMOCG00000011818	0.0339037	0.0778273	0.10024	0	0.129154	0.0390264	0.0672991	0.0806698
ENSMOCG00000011819	0.110861	0.0282761	0	0.0363417	0.035193	0.0850742	0.11003	0.0293089
ENSMOCG00000011823	62.7742	63.0028	67.4908	80.0899	72.9849	70.9989	76.7712	75.8855
ENSMOCG00000011825	57.492	61.522615	55.4871	53.18184	59.744	55.5209	62.7436	55.0546
ENSMOCG00000011826	14.180978198215	16.3241	16.930251	16.3496	14.9543	19.8669	17.283711	11.4936
ENSMOCG00000011828	1.54611	3.90407	3.40302	1.82461	1.52153	2.19499	2.30178	2.4934
ENSMOCG00000011829	44.9667	36.7382	37.9422	40.4981	38.8178	40.9974	40.462	40.022
ENSMOCG00000011830	34.6651	25.4849	21.101	20.7221	24.2747	43.4237	21.5876	25.607
ENSMOCG00000011831	0	0	0	0	0	0.19584	0	0.243837
ENSMOCG00000011833	5.46997	22.651	16.1725	11.7081	9.09086	4.81494	9.47407	13.9509
ENSMOCG00000011835	5.320863	3.33997	3.05289	3.512404	3.6653	5.285817	5.17072	4.220122
ENSMOCG00000011836	0.4131646699	1.93631	1.72373	0.6648934837	1.1341	2.056150744153	0.9319710907	1.2809807364
ENSMOCG00000011837	8.98932	3.97013	5.39542	5.63962	7.08501	7.31467	9.53724	7.24048
ENSMOCG00000011838	501.653	370.688	365.266	359.501	369.358	483.546	448.083	403.861
ENSMOCG00000011840	10.7206	12.9884	11.6417	15.2778	13.3768	10.5694	11.6255	13.3054
ENSMOCG00000011842	7.68293	6.56043	5.37707	8.43175	8.0592	9.99734	7.40432	7.85979
ENSMOCG00000011844	20.9531	23.8425	35.6379	33.6346	33.6658	21.2404	30.9258	30.2886
ENSMOCG00000011845	37.8892	42.0907	38.0783	46.7396	30.1329	48.1731	36.4259	37.7295
ENSMOCG00000011846	56.0694	53.2977	51.5794	51.0537	50.796	56.9142	56.1456	51.4902
ENSMOCG00000011847	57.83	52.6415	54.4124	55.7212	55.1246	60.4058	57.858	55.1734
ENSMOCG00000011850	1.291682	0	2.380958	0.832691	0.957181	0.160749	0.431788	0.963406
ENSMOCG00000011851	12.6462	14.3504	13.2263	13.4239	12.5626	14.59	14.0883	12.1225
ENSMOCG00000011852	1.61188	2.46676	2.38284	3.56668	2.6864	1.85543	3.19959	1.27843
ENSMOCG00000011853	38.6377	31.0158	38.8963	28.0322	30.5324	40.7239	37.1717	32.6186
ENSMOCG00000011854	30.41722	46.0651	48.91416	47.44818	42.517	35.36668	45.4218	40.67586
ENSMOCG00000011855	38.6425	44.5282	35.682	32.9281	33.4708	39.9275	40.0599	32.2627
ENSMOCG00000011857	0	0	0	0	0	0	0	0
ENSMOCG00000011858	53.999009	55.181093	51.3613	49.1617	48.9109	50.0326	57.933779	49.8447
ENSMOCG00000011860	26.4718	41.1202	50.1468	33.0801	24.5237	30.0842	31.7912	23.0494
ENSMOCG00000011862	75.2112	74.9835	86.1736	70.419	79.838	87.4867	75.8697	68.4429
ENSMOCG00000011863	0.490928	1.40868	1.27004	0.844898	1.28573	1.20085	0.30453	1.36279
ENSMOCG00000011864	0.0756581	0.0578921	0.0372818	0.111608	0	0.0435449	0	0.0600065
ENSMOCG00000011865	111.825	110.256	103.255	93.731	102.001	116.993	107.363	97.5756
ENSMOCG00000011866	5.50234	5.59322	4.78943	4.1473	3.48072	6.42619	5.85972	4.42777
ENSMOCG00000011868	3.89863	3.896277	4.3810627	3.14803	1.828813	2.99925	3.0275	3.077007
ENSMOCG00000011869	0	4.58922	2.96206	1.59208	0.734466	0	1.38129	0
ENSMOCG00000011870	2.73992	4.887323	4.26182	3.299567	3.431965	4.12501401	3.477972	3.055263
ENSMOCG00000011872	280.14	362.246	357.892	318.395	289.177	292.56	330.261	334.428
ENSMOCG00000011873	0	0.130025	0	0	0	0	0	0
ENSMOCG00000011875	46.7903	48.8456	55.9936	49.4943	46.6279	44.951	50.6638	48.5863
ENSMOCG00000011876	23.2231	42.8092	36.8448	42.4763	42.0553	27.9471	33.9624	32.5121
ENSMOCG00000011878	30.1288	25.5296	28.1984	26.3488	32.9301	26.3019	30.6054	28.0658
ENSMOCG00000011880	0	0	0	0	0	0	0	0
ENSMOCG00000011881	13.1382	19.7208	21.9539	28.1332	24.8556	37.5437	23.39	18.3155
ENSMOCG00000011882	19.44881	19.78595	17.75976	20.88944	20.71407	20.000352	22.159781	22.02763
ENSMOCG00000011883	2.05743	1.97182	0.655335	0	0	0.710232	0.764154	2.67492
ENSMOCG00000011887	203.749	212.251	175.536	191.41	273.586	199.875	182.623	228.927
ENSMOCG00000011888	1.90068	4.19783	3.27808	5.2253	4.8133	2.58567	3.38701	3.28906
ENSMOCG00000011889	46.3295	60.9578	61.8594	55.1806	57.4595	50.3699	54.2763	57.9401
ENSMOCG00000011890	6.780113	9.004391	6.78225	6.323863	5.30462	6.09357	5.92954	6.869803
ENSMOCG00000011891	85.9459	78.12994	77.906452364	83.65594	80.3121	76.6089	89.0928	79.00271
ENSMOCG00000011893	12.605	29.0437	30.0796	26.3944	21.9858	12.8793	17.9927	22.466
ENSMOCG00000011895	19.628	31.5218	28.379	21.6725	23.45	23.0334	22.9512	24.4932
ENSMOCG00000011896	0	0	0	0	0	0	0	0
ENSMOCG00000011897	100.764	74.4163	81.7817	106.405	81.7644	108.274	86.1614	80.7867
ENSMOCG00000011898	44.5273	51.6224	56.2132	55.325	55.3139	44.8546	52.4286	52.3363
ENSMOCG00000011900	41.9968	47.56	42.286	35.8634	36.7963	46.4087	43.9745	39.2489
ENSMOCG00000011902	68.3376	69.5613272	72.43227	67.36504	65.0818	66.86072	66.20464	65.6399
ENSMOCG00000011905	1.36963	1.04801	1.63906	0.962109	0.931699	0.675676	2.33034	2.25018
ENSMOCG00000011906	34.50007	54.85308	50.09339	42.163026	52.94588	40.045748	45.33664	43.021631
ENSMOCG00000011907	0.0564158	0.0431682	0	0.0554816	0.053728	0	0.0559928	0
ENSMOCG00000011908	0.142464	0.109011	0	0	0	0	0	0
ENSMOCG00000011909	17.0974	16.7301	17.7346	17.2754	16.24980835645	16.1972	18.4268	17.1252
ENSMOCG00000011910	0	0	0	0	0.41975	0	0	0
ENSMOCG00000011912	3.12938	7.43305	6.48947	4.10342	4.0979	2.62662	4.91771	2.5337
ENSMOCG00000011913	16.0742	41.7526	22.2351	22.3297	22.379	12.28	22.1777	25.4405
ENSMOCG00000011914	16.50161	14.61117	15.174621153	14.73533	16.18556	17.04676	16.58786	15.71567
ENSMOCG00000011916	0.086638	0.0165734	0.0213461	0.0426017	0.103138	0.249322	0.0845805	0.0687149
ENSMOCG00000011917	39.5849	34.2384	31.0942	30.6822	35.7442	36.7228	47.6696	39.9076
ENSMOCG00000011918	4.4917	4.58261	5.69571	4.1522900423963	4.76251177	4.5844000130347	5.55626	4.51249232336
ENSMOCG00000011921	0	28.8213	44.7419	24.1565	4.45015	0	0	12.9562
ENSMOCG00000011922	51.3709	68.0366	72.2033	62.7278	68.9513	57.8682	58.1854	60.752
ENSMOCG00000011923	0	0.0972257	0.677845	0.301531	0.584	0.292522	0	0
ENSMOCG00000011924	22.2088	28.63231	31.9549	26.713509	23.734302	25.0016	32.21833	25.92332
ENSMOCG00000011926	0	0.120413	0.155089	0	0	0.0905718	0.0390466	0.0312028
ENSMOCG00000011927	35.1868	36.6438	35.5987	41.5825	41.0747	36.1338	42.7482	41.6878
ENSMOCG00000011928	2.69814	3.120598	2.679495	3.342264	3.30933	2.91759	2.67792	3.638887
ENSMOCG00000011930	0	0.132418	0.170551	0	0	0.199202	0	0.0457514
ENSMOCG00000011931	104.8196	70.9022	74.1898	73.5262	69.4558	91.3932	86.2564	76.3727
ENSMOCG00000011932	22.4512	19.4348	19.8668	18.9754	19.3114	21.2163	21.8987	17.4288
ENSMOCG00000011933	0	0	0	0	0	0	0	0
ENSMOCG00000011934	9.60268	5.32714	4.90932	2.18385	3.82955	5.31955	6.61192	2.99886
ENSMOCG00000011935	45.3072	27.1784	35.844	32.4841	35.6351	52.8689	40.2564	31.2089
ENSMOCG00000011939	6.14868	9.31269	7.80893	6.23389	6.70091	6.56697	6.79464	6.63632
ENSMOCG00000011940	23.1729	16.1352	16.67	18.3648	18.7178	22.3635	21.1532	19.8541
ENSMOCG00000011941	182.0203	170.5636	163.1468	136.8335	146.8896	173.8296	170.9904	151.1049
ENSMOCG00000011942	0	0	0.287089	0.42972	0	0	0.14456	0.346561
ENSMOCG00000011944	0	0.0795305	0	0	0	0	0	0
ENSMOCG00000011945	5.5222	5.40626	5.61348	5.06467	4.33281	5.38423	6.07175	5.62517
ENSMOCG00000011947	46.96503	53.88086	54.1846	43.2456	40.53471	51.15219	43.11046	43.43323
ENSMOCG00000011948	1.29905	1.13601	1.28025	0.958153	0.706947	0.801069	0.736748	0.515155
ENSMOCG00000011949	0	0	0	0	0	0	0	0
ENSMOCG00000011952	1.28803	0.887018	1.65022	1.01336	0.613333	0.444794	1.40621	1.32804
ENSMOCG00000011955	43.4133	53.4038	52.9234	45.7008	45.76213	50.56529	45.1626	44.66038
ENSMOCG00000011956	38.2991	42.3722	48.9499	49.7669	50.9963	44.0346	43.8532	45.1574
ENSMOCG00000011957	115.701	94.4491	93.6292	103.885	104.69	127.953	109.434	107.024
ENSMOCG00000011959	107.181	103.439	104.153	87.2297	107.756	111.744	108.157	101.4
ENSMOCG00000011960	4.711734	9.553627	8.05714	5.4221	6.165502	4.2665278197	5.40316138	5.69429700656353
ENSMOCG00000011961	8.6825	5.78509	5.29111	2.1332	3.62067	3.45316	5.1905	3.60908
ENSMOCG00000011962	170.4186	178.349	160.792	145.7113	156.2573	146.5082	164.588	149.098
ENSMOCG00000011963	30.782	38.7192	38.9587	38.7168	46.0305	30.6465	39.8775	37.1351
ENSMOCG00000011964	3.63306	8.54324	5.85106	8.97583	5.56971	4.488	6.06833	3.72484
ENSMOCG00000011965	21.948	27.5102	20.2156	22.3721	33.1972	40.173	16.7505	24.5425
ENSMOCG00000011968	86.8376	106.5641	104.3982	103.3559	104.2518	84.5491	101.993	97.3125
ENSMOCG00000011969	3.06396	0.279105	0.790856	0	0.764234	3.77884	0.79645	0.636457
ENSMOCG00000011971	154.47841	172.4282	179.82044	180.66978	169.453058	166.126811	186.197432	171.65735
ENSMOCG00000011973	0.0942357	0.122405	0.20199273	0.351998	0.278672	0.141174	0.280588	0.0541706
ENSMOCG00000011974	5.0551	6.30444	6.30833	5.87529	5.72084	3.74072	7.39549	6.35245
ENSMOCG00000011975	524.881	466.217	490.473	477.353	511.436	498.805	577.222	500.293
ENSMOCG00000011976	19.3297	27.5176	30.0149	21.2201	23.225	21.4742	24.0925	23.3529
ENSMOCG00000011977	41.886	39.9125	33.0477	34.1695	37.4051	44.6201	41.2143	35.9489
ENSMOCG00000011978	0	0	0	0	0.117054	0	0.121989	0.146225
ENSMOCG00000011979	14.3836	24.5191	22.9171	26.3263	24.9614	18.39660009128	26.0137	22.1823
ENSMOCG00000011980	52.1166	37.1012	36.9875	40.926	43.8427	51.9212	48.9341	44.2113
ENSMOCG00000011982	70.8552	51.8514	50.2026	53.9143	52.3814	68.1953	64.3656	58.4211
ENSMOCG00000011983	83.8543	96.5398	97.2215	117.559	103.361	76.4975	93.6216	110.955
ENSMOCG00000011984	20.804	32.7951	28.0567	27.8434	27.2612	22.867	23.132	25.3086
ENSMOCG00000011985	126.039	311.003	325.352	216.402	229.425	163.382	189.747	203.769
ENSMOCG00000011986	0	0	0	0	0	0	0	0
ENSMOCG00000011990	590.872	633.021	613.035	651.712	659.529	606.553	672.559	675.757
ENSMOCG00000011992	8.84953	16.526716	18.3944	14.580458805	12.833721	10.09571	11.95925	12.62482937
ENSMOCG00000011993	0	1.17537	0.137623	0	0.66495	0.160743	0	0.110755
ENSMOCG00000011994	0	0.713524	0.22975	0	0.222016	0.268347	0.231375	0
ENSMOCG00000011995	62.7289	61.7775	69.99729	57.38448	59.72046	56.78266	64.83459	63.61716
ENSMOCG00000011997	19.3975	13.1997	14.5931	13.6884	16.8517	20.7944	18.5908	17.3794
ENSMOCG00000011998	6.79216	8.60524	9.82137	9.69104	8.00618	7.88252	10.7197	8.74291
ENSMOCG00000012001	0	0	0	0	0	0	0	0
ENSMOCG00000012003	144.438	124.582	107.789	115.659	121.64	141.097	141.865	127.565
ENSMOCG00000012004	14.6931	18.6334	18.4394	16.5567	14.4011	16.3994	15.0791	17.0767
