sample_SRR5516115	sample_SRR5516118	sample_SRR5516121	sample_SRR5516123	sample_SRR5516126	sample_SRR5516128	sample_SRR5516131	sample_SRR5516132
ENSCPOG00000010917	53.6868	49.5735	49.8134	42.3122	42.2714	47.3507	58.8105	52.5985
ENSCPOG00000010919	72.959	74.828	66.9959	75.1966	67.6303	79.1518	86.5407	95.3465
ENSCPOG00000010921	16.9084	16.6528	16.214	11.8905	14.672	10.0867	12.1237	13.1509
ENSCPOG00000010924	14.69843	15.63742	12.53718	13.9005	13.84962	13.86141	14.24979	14.29616
ENSCPOG00000010927	0	0.0878453	0.232964	0	0	0.073418	0	0
ENSCPOG00000010928	43.42171	42.86129	48.99924	45.03307	42.56533	39.89657	41.23923	41.09585
ENSCPOG00000010929	42.8719	40.98721	41.23002	40.90938	35.20584	37.50112	42.38243	46.085
ENSCPOG00000010930	443.163	367.341	390.848	375.95	389.287	422.427	468.562	470.929
ENSCPOG00000010931	0.764338	0.971354	0.117354	0.42847	0.371576	0.442483	0.336981	0.359005
ENSCPOG00000010932	0.598961	0.199554	0.917905	0.403454	0.809838	1.76605	0.742947	1.63091
ENSCPOG00000010933	7.05299	8.00241	5.80899	4.80489	4.28594	6.09623	4.37276	5.93534
ENSCPOG00000010934	366.940348	356.58693	256.545646	261.539743	287.585691	245.411632	259.891845	256.744948
ENSCPOG00000010935	85.7993	83.454	84.4536	100.4285	109.1744	121.7027	97.5165	100.292
ENSCPOG00000010937	29.6278	29.3519	27.332	30.633	27.6477	28.2539	30.0914	29.4104
ENSCPOG00000010938	0	0	0	0	0	0.0958929	0	0
ENSCPOG00000010939	4.1353706615	4.91709	2.39890000032955	2.34579000017195	2.499571	2.92914917	4.27846	3.987274
ENSCPOG00000010941	10.63993181	11.9309	14.29045	14.0028	13.5712	14.0355	16.0335	12.6208
ENSCPOG00000010942	0	0.022429	0.12495	0	0.044046	0.109273	0.0249657	0.127667
ENSCPOG00000010943	4.48033	4.91867	4.16395	4.73194	4.92434	4.74574	5.58233	4.89498
ENSCPOG00000010944	5.56046	6.77663	5.89874	6.2135	6.70763	6.64304	5.83979	6.8436
ENSCPOG00000010946	4.07562	3.127	0.992606	0.706087	1.2859	1.1719	0.83298	0.633872
ENSCPOG00000010949	126.289	119.226	78.2423	93.3385	93.0644	90.4217	93.9334	101.939
ENSCPOG00000010950	21.4557	25.6402	25.7341	24.8539	23.4819	22.9608	23.6184	25.2451
ENSCPOG00000010951	0	0.128838	0	0.121563	0	0	0	0.244452
ENSCPOG00000010952	4.10982	3.01584	5.29669	6.23964	4.88785	5.52318	6.06674	5.37742
ENSCPOG00000010953	1.65979	1.51711	3.63891	3.34003	2.48274	2.46376	2.95521	3.95792
ENSCPOG00000010954	0	0	0	0	0	0	0	0
ENSCPOG00000010957	24.9243045	25.485669	22.62046	24.2001866321	23.60736	26.5187857225	27.7655	29.837635845
ENSCPOG00000010959	11.57381	8.585106	6.9178	8.05792	9.863712	9.71076	10.883607	11.8743924134
ENSCPOG00000010960	13.5231	17.0173	22.0168	11.8449	13.1483	17.6689	13.663	21.1724
ENSCPOG00000010964	3.48947	5.13865	3.04367	3.59457	2.34883	3.28049	2.7613	3.95037
ENSCPOG00000010967	22.6636	21.7472	22.7612	18.2294	19.3787	19.002	24.1074	22.7351
ENSCPOG00000010968	0	0	0	0	0	0	0	0
ENSCPOG00000010969	40.473	38.8701	34.2882	38.5066	32.372	37.2103	41.6606	45.0365
ENSCPOG00000010970	23.7729	23.392	26.7594	24.0734	24.1801	25.2455	25.5433	25.5624
ENSCPOG00000010971	20.4751	18.6823	17.7405	19.7307	14.1751	17.3765	21.0316	23.4635
ENSCPOG00000010973	18.7914	15.1483	19.3808	15.9811	15.9282	21.7338	22.7033	20.4813
ENSCPOG00000010974	53.4644	50.44997	54.2579	59.296	54.579200295749	56.58710339152	58.639836634	59.1273
ENSCPOG00000010975	0.279041	0.276308	0.408109	0.391059	0.135653	0.575124	0.153779	0.262127
ENSCPOG00000010976	95.3932	100.501	58.1135	57.9314	78.7115	81.2193	61.5224	70.8009
ENSCPOG00000010977	88.2483	76.9191	97.6234	101.766	110.747	120.475	101.072	114.488
ENSCPOG00000010978	2.0018094059	2.00149	1.62233	0.8892021	1.03054	1.419167	1.68322	1.95065
ENSCPOG00000010980	4.66318	6.68743	6.01206	6.20967	5.99313	6.36105	5.73053	4.38053
ENSCPOG00000010981	11.7676	19.02811	3.81391	0.632773	1.89319	4.32923	1.301808	3.73781
ENSCPOG00000010982	78.6249	82.2187	72.0298	72.6092	64.6709	67.2899	91.7132	77.6645
ENSCPOG00000010983	12.132	7.46597	17.8864	6.37765	9.05041	18.3816	13.6454	25.1541
ENSCPOG00000010984	101.7934	83.0101	83.9198	84.1888	85.4689	84.7586	93.5696	95.3151
ENSCPOG00000010985	94.8087	91.6502	77.7974	89.4208	82.9573	97.9948	99.5647	111.195
ENSCPOG00000010986	114.872	110.837	97.5671	113.426	108.858	121.735	136.433	132.08
ENSCPOG00000010987	1.71214	0.80973	1.03375	0.644632	0.621151	0.616403	0.0281659	2.92866
ENSCPOG00000010988	94.437	88.4944	100.3777	70.1551	77.9346	76.8944	107.1348	86.5492
ENSCPOG00000010989	33.49175	33.45899	36.54628	34.3739	32.01551	35.9568	42.9018	41.79114
ENSCPOG00000010990	13.2461	14.0518	11.8888	13.3871	13.5296	14.8125	15.793	15.3275
ENSCPOG00000010993	76.3738	69.939	81.8431	88.159	76.5592	88.2231	111.332	104.02
ENSCPOG00000010994	18.7076	17.2123	19.9229	16.8958	19.6291	20.6824	24.8293	23.2119
ENSCPOG00000010997	6.54736	7.96898	7.39907	5.83042	5.86855	6.48174	7.49212	6.81254
ENSCPOG00000010998	34.69099	35.90362	35.52358	34.23014	25.52645	27.4236	32.81142	32.47612
ENSCPOG00000011001	17.6407	18.7662	13.8626	16.2032	14.0227	18.6307	15.0425	17.4672
ENSCPOG00000011005	1.4957	2.08273	1.95527	1.84877707	2.20409	1.84901	1.33945	1.924477
ENSCPOG00000011007	16.8582	19.2045	15.0193	16.4475	12.1845	14.7543	17.6767	18.7094
ENSCPOG00000011008	18.3587	16.9959	18.3159	16.8264	16.6422	16.538	20.6389	17.5414
ENSCPOG00000011009	90.6824	83.102	86.1722	97.8386	86.3638	107.703	116.158	119.232
ENSCPOG00000011010	13.5111	14.6331	19.0489	17.1035	23.8395	24.5302	13.795	16.5452
ENSCPOG00000011011	15.55413	16.813633	13.823645	14.40518	15.2508457	17.133479	14.715037	17.04659
ENSCPOG00000011012	38.67495	38.481727	29.494785	33.094094	28.870349	34.542867	33.2914	39.39194
ENSCPOG00000011013	25.50681	22.37345	21.54269	23.31317	23.373649	23.3247	26.08119	25.33936
ENSCPOG00000011016	3.079514	2.978437	3.621398	2.95277	2.506741	2.81478	4.815075	3.76744
ENSCPOG00000011017	0.0267229	0.0264612	0	0	0.0259822	0	0.0294539	0
ENSCPOG00000011021	90.8797	94.66	88.5249	86.3055	80.9788	105.222	113.734	121.141
ENSCPOG00000011023	0	0	0	0	0	0.0956141	0	0
ENSCPOG00000011024	0.0568158	0	0.0522359	0	0	0	0.0626223	0
ENSCPOG00000011027	1.09379	0.973897	1.15996	1.00003	0.914992	0.959698	0.993294	1.04049
ENSCPOG00000011028	33.9882	38.3009	15.919	8.60885	20.0837	15.3384	12.3136	13.2849
ENSCPOG00000011030	1.24439	0.857504	2.1908	2.189	2.8751	1.47609	0.833687	1.6535
ENSCPOG00000011031	6.39885	15.7564	5.98717	4.2325	4.07426	7.7584	5.67969	7.92601
ENSCPOG00000011032	3.85491	33.80337	15.112276	27.31199	14.1103	10.7753393416	19.78086	18.2216024
ENSCPOG00000011033	0	0	0	0	0	0	0	0
ENSCPOG00000011035	0.656052	1.17433	0.603168	0.68367	0.392534	0.632992	0.723099	0.470397
ENSCPOG00000011036	0	0	0	0.0811093	0.157013	0	0	0.0861558
ENSCPOG00000011037	0	0.0835535	0	0	0	0	0	0
ENSCPOG00000011038	0	0	0	0	0	0	0	0
ENSCPOG00000011041	10.8269	29.0254	12.0183	15.0165	9.79242	12.9568	17.5764	17.503
ENSCPOG00000011043	0.170875	0.192943	0.513287	0.421845	0.181521	0.607867	0.376675	0.276137
ENSCPOG00000011044	0	0	0	0	0	0	0	0
ENSCPOG00000011046	0	0	0	0	0	0	0	0
ENSCPOG00000011048	40.3045	41.2635	17.2179	15.2195	24.5662	16.2576	11.9818	8.91224
ENSCPOG00000011050	8.82681	5.55984	9.08461	7.76577	7.1518	9.39187	8.62088	10.1114
ENSCPOG00000011051	2.09621	2.20817	2.17327	1.7918	2.03811	1.46311	1.32728	1.08932
ENSCPOG00000011052	139.726	132.561	99.1322	123.69	113.09	129.61	139.396	152.63
ENSCPOG00000011053	33.933101	35.25987	37.19754	47.67043	37.900904	39.322305	46.379652	50.628708
ENSCPOG00000011054	101.682	107.57	71.6928	113.469	86.1597	83.3191	109.581	107.164
ENSCPOG00000011058	1.40301	1.50192	1.30735	1.66511	1.95402	1.60981	1.17025	1.1933
ENSCPOG00000011059	17.4266	19.6206	13.7373	14.5328	16.5357	18.838	17.9271	21.1602
ENSCPOG00000011061	2.95826	3.56889	3.52467	2.97278	3.40593	3.91141	2.60398	3.08497
ENSCPOG00000011063	6.183419	7.814652	4.05711	3.43287	3.312999	5.390064	4.07825	5.74663
ENSCPOG00000011064	16.34634	17.25745	18.68323	21.9206	19.77812	19.22055	23.5214	22.783
ENSCPOG00000011067	33.24144	30.900616	30.63986	29.4727	32.23766	30.88665	41.54568	35.48842
ENSCPOG00000011068	16.907623	18.390603	15.400802	16.7666	15.04214	16.582084	18.60201	19.60962
ENSCPOG00000011069	12.3962	15.5353	20.4789	17.3725	13.7475	12.3342	18.7867	15.4658
ENSCPOG00000011070	0.557538	0	0	0	0.155362	0.381983	0	0.12203
ENSCPOG00000011071	75.7072	71.501	64.6815	75.1412	64.0212	80.4122	81.5161	91.7866
ENSCPOG00000011074	7.38866	8.11964	7.91711	6.30254	7.35426	5.54023	6.26219	6.18308
ENSCPOG00000011077	12.1828	12.7829	9.76212	11.6956	10.3237	9.6517	12.6271	11.5494
ENSCPOG00000011079	0.517627	0.10682202604871	0.796079	0.6383351638405	0.4195521373543	1.249938692271	1.394055	1.351190662326
ENSCPOG00000011081	1.04684	1.35554	0.999474	1.35423	1.29186	1.82585	1.15383	1.1725
ENSCPOG00000011083	5.83011	7.28776	6.11829	6.19801	5.72016	6.59703	7.06834	7.04755
ENSCPOG00000011086	27.3889	24.9988	20.2051	16.6949	17.6574	24.6526	28.4446	29.5157
ENSCPOG00000011087	79.7288	79.0053	61.6354	66.8029	74.1388	78.7713	79.5746	90.3
ENSCPOG00000011089	90.1639	86.268298318	94.6218	88.4322	89.7771	89.6154	100.94	98.011398142
ENSCPOG00000011090	206.1331	195.7865	160.4595	194.6882	167.4128	192.5809	224.0845	229.4354
ENSCPOG00000011096	107.3456	136.4588	82.0215	93.064	90.5013	106.1385	78.5818	95.1612
ENSCPOG00000011097	16.85066	16.181141	14.021145	17.51918	14.393906	15.156499	16.710243	18.81397
ENSCPOG00000011098	97.5966	82.737	73.2322	80.4343	81.2584	85.5112	91.0432	101.368
ENSCPOG00000011099	76.8562	81.4738	66.8145	65.1469	59.2083	66.9786	74.9759	79.4758
ENSCPOG00000011100	17.096447	40.79073010009	12.99056152623	10.77804	11.265236	13.126568	12.921486	13.717832
ENSCPOG00000011101	26.74708	22.33066	19.76925	21.06976	19.37684	20.2408	22.54396	16.25796
ENSCPOG00000011102	0.956194	0.221247	0.178213	0.0898481	0.124552	0.124574	0.0705217	0.0904154
ENSCPOG00000011105	8.98962	8.72053	7.53654	6.60528	8.71083	9.2911	9.60606	11.4791
ENSCPOG00000011106	7.84465	6.44944	9.989352	9.4472900390521	14.0649952055	12.2057	9.98042	9.32977
ENSCPOG00000011107	0	0	0	0	0	0	0	0
ENSCPOG00000011108	0	0	0	0	0	0.228412	0	0
ENSCPOG00000011111	0	0	0.0729439	0	0.0771403	1.53101	0	0
ENSCPOG00000011113	2.78552	2.53933	3.90245	3.71785	3.35315	5.41789	5.45813	4.3196
ENSCPOG00000011114	92.09	44.4742	33.4211	47.2461	56.2359	13.25	34.19	19.7299
ENSCPOG00000011115	0.235026	0	0.074727	0	0.0770074	0.311477	0.160128	0.259223
ENSCPOG00000011117	29.2517	28.9259	22.6486	26.1554	24.4661	26.9725	28.3769	29.2807
ENSCPOG00000011118	14.3348	17.20061	9.48908	9.21201	11.22681	8.74331	11.56949	9.41291
ENSCPOG00000011119	6.76573	8.59082	5.86067	9.09476	7.78645	8.79271	10.9068	9.42537
ENSCPOG00000011120	378.393	285.797	360.428	257.982	560.144	516.393	394.52	295.681
ENSCPOG00000011122	11.1138	8.81382	8.55272	8.72779	8.66587	9.17971	11.0949	11.4053
ENSCPOG00000011124	17.76375	16.903793	15.844298	16.56632	14.568798	14.935883	14.510194	16.75716
ENSCPOG00000011126	98.5371	93.4634	94.9852	116.884	105.21	101.237	112.325	110.23
ENSCPOG00000011127	7.20532	6.66832	7.49026	7.15138	6.12718	6.81029	8.64055	7.38693
ENSCPOG00000011128	0.615333	0.974891	1.35776	1.03482	1.0769	1.66237	0.813863	0.924858
ENSCPOG00000011130	24.2830614	23.06526	19.6662	24.5812	22.15553	26.79781	28.6474	33.3866
ENSCPOG00000011131	2.22577	2.20397	0.861623	0.766141	2.05018	1.35634	0.903826	1.10045
ENSCPOG00000011133	0	0	0	0	0	0	0	0
ENSCPOG00000011134	39.4449	31.2061	32.8565	33.3891	30.9417	34.0837	39.7301	39.8597
ENSCPOG00000011135	0.494847	0.775835	0.606611	0.346749	0.481132	0.795756	0.454516	0.697279
ENSCPOG00000011136	101.216	105.434	81.0624	107.738	95.9557	112.683	148.902	128.093
ENSCPOG00000011137	0.100189	0.0496041	0.0230283	0.14041	0.170472	0.24167	0.0552143	0.235292
ENSCPOG00000011138	0.3254125	0.439399	0.271983	0.304031	0.3739195	0.342518	0.2959099	0.4724275
ENSCPOG00000011139	15.0279	16.8309	14.711	14.5884	15.1431	16.4929	18.8536	18.1457
ENSCPOG00000011140	0.255057	0.418325	0.112169	0.105777	0.107008	0	0.145475	0.195108
ENSCPOG00000011143	4.05047	5.1468	4.28363	4.54994	5.82763	4.42767	3.58702	5.4545
ENSCPOG00000011144	0	0	0	0	0	0	0	0
ENSCPOG00000011145	0.874089	0.865528	2.25016	2.44997	1.35978	2.92367	3.78945	3.66761
ENSCPOG00000011146	19.71727	20.79326	18.22534	23.55112	20.03134	22.83482	24.19218	26.21459
ENSCPOG00000011147	18.541201	17.291	11.9838674	10.0053	13.5674	11.1526	12.8254	11.9035
ENSCPOG00000011148	13.88396	14.24641	11.36543	10.32238	10.20942	10.70921	11.04445	10.31974
ENSCPOG00000011149	13.4437	12.8366	6.62145	11.2146	9.33651	11.1182	7.93803	13.0799
ENSCPOG00000011150	4.500262	2.291302	5.3787881	6.52395	4.10182	7.1682635	12.82859	10.145963
ENSCPOG00000011151	51.8935	53.2001	44.2922	45.1569	50.2006	48.3769	46.202	47.5429
ENSCPOG00000011153	6.47169	7.41607	7.77341	6.58284	5.7595	6.62189	8.62874	7.08449
ENSCPOG00000011154	0	0	0	0	0	0	0	0
ENSCPOG00000011158	0	0	0.168654	0	0	0.0884967	0.303283	0.0861611
ENSCPOG00000011161	7.45487	7.13983	6.45466	7.6899	6.48124	10.18714	8.25466	10.13609
ENSCPOG00000011162	0.0450919	0.0893006	0.124371	0.505549	0.526105	0.304549	0.447302	0.720099
ENSCPOG00000011164	6.00556	5.3844	5.58443	6.51622	4.65717	5.29549	6.75563	6.52203
ENSCPOG00000011165	2.65208	2.08952	3.15268	3.40485	2.31979	5.60844	6.25612	8.07177
ENSCPOG00000011167	39.3361	40.1013	34.5885	35.4076	37.1162	42.0638	38.173	42.9806
ENSCPOG00000011171	0.973633	0.900064	0.620601	1.26062	1.36793	1.30959	0.654743	0.909069
ENSCPOG00000011172	18.0302	18.5734	15.8105	15.6462	16.0485	19.2653	17.3505	20.8386
ENSCPOG00000011173	29.1156	24.9263	28.4416	31.4529	28.2496	33.8862	35.4339	34.7583
ENSCPOG00000011177	4.935462	4.31374	6.58785	3.22499	4.16622	8.0390700859958	6.03483	9.90662
ENSCPOG00000011180	2.02358	1.970348	0.4292966	0.581674	0.5750566	0.8109188	0.4803465	0.321694
ENSCPOG00000011181	30.4113	29.9257	25.4846	30.7867	28.8679	31.318	31.2624	33.733
ENSCPOG00000011182	7.01856	5.70415	6.1806	4.77862	5.14083	6.2965	6.08566	6.62195
ENSCPOG00000011183	1044.784	847.875	831.354	875.752	792.559	881.697	1118.236	1085.909
ENSCPOG00000011184	10.9491	13.9906	11.1662	11.8995	11.8926	12.0445	15.6175	14.7949
ENSCPOG00000011190	76.418	78.3415	58.3499	61.6151	72.6208	73.1592	67.8105	83.4969
ENSCPOG00000011191	9.85058	8.60165	8.72603	7.44226	11.4362	9.98157	11.5841	9.22526
ENSCPOG00000011192	2.58765	9.4694	8.43015	12.7188	7.60248	12.2121	13.5785	14.3735
ENSCPOG00000011194	12.0122	11.8946	13.0106	12.6835	10.8793	12.3045	14.1467	14.3757
ENSCPOG00000011195	0	0	0	0	0	0	0	0
ENSCPOG00000011197	311.105	280.993	293.086	264.265	292.927	343.432	360.501	337.542
ENSCPOG00000011198	0.385192	0	0.354142	0.269912	0.280887	0.185826	0.424558	0.180922
ENSCPOG00000011199	12.2832	15.6294	14.8195	14.6331	13.9702	14.069	14.5954	14.6843
ENSCPOG00000011200	0	0	0.0716651	0	0	0.0752087	0	0
ENSCPOG00000011201	17.9389	16.7339	11.7145	17.2928	16.4636	17.3084	17.6656	20.0959
ENSCPOG00000011202	0.858316	0.637433	0.868041	1.64394	0.834527	1.49067	1.79747	1.69321
ENSCPOG00000011203	14.2956	13.67388	13.34552769	12.6371	13.8758	13.71405	17.02935855	17.36852
ENSCPOG00000011204	75.188	89.9939	60.7694	76.5382	75.3756	70.9263	67.3511	72.2068
ENSCPOG00000011205	1.53472	0.552616	1.28274	1.43388	5.01917	2.15386	1.53779	1.83489
ENSCPOG00000011207	0	0.101674	0	0.0959325	0	0	0.113173	0
ENSCPOG00000011210	6.23909	6.8851	10.6775	13.9408	10.0128	10.6978	14.2091	12.6751
ENSCPOG00000011218	41.1193	37.5095	34.21896	34.3233	32.3246	40.39	44.3793	43.9267
ENSCPOG00000011219	3.46139	7.36132	3.76099	8.70963	5.8513	3.41563	3.29489	3.58414
ENSCPOG00000011220	0.404223	0.640423	0.408803	0.642027	0.510925	0.390015	0.534641	0.379722
ENSCPOG00000011221	1.51306	1.33578	0.87153	0.681274	1.15209	0.984979	0.622874	0.87336
ENSCPOG00000011224	5.92557	0	14.0364	1.36777	1.69451	11.6364	4.61023	14.9966
ENSCPOG00000011225	0.300348	0.0743516	0.573189	0.449574	0.146012	0.64478	0.6998	0.76573
ENSCPOG00000011226	27.334	27.2517	24.9155	26.0627	27.3955	26.0119	32.0878	30.9973
ENSCPOG00000011228	102.8649	100.4649	95.9939	108.7235	99.4339	105.3329	104.6421	111.4587
ENSCPOG00000011230	16.5958	14.5507	13.3645	14.2102	12.1693	14.3692	17.3751	13.5807
ENSCPOG00000011231	26.15281	22.04475	32.98001	41.61964	37.22772	44.2615	40.36998	48.1429
ENSCPOG00000011232	5.163482	5.17679727	5.933763	8.131012	6.16549	6.1508797093	7.935895442	6.943543
ENSCPOG00000011233	0	0	0	0	0	0	0	0
ENSCPOG00000011235	2.92449	7.89776	5.94783	7.5346	5.3422	5.8144	11.2329	10.1564
ENSCPOG00000011236	8.6581	11.3745	7.29026	7.88898	6.29275	10.008	11.2909	10.7505
ENSCPOG00000011243	6.81789	5.50476	5.59326	5.78192	6.22099	4.95899	6.82101	8.47383
ENSCPOG00000011244	9.34711	10.8889	13.0169	16.0532	15.1022	12.5995	13.6355	11.3631
ENSCPOG00000011245	19.651861	45.2788	68.20293	106.2156	49.8574	84.54094	134.2211	130.0743
ENSCPOG00000011246	0	0	0	0	0	0	0	0
ENSCPOG00000011247	13.5536	14.2796	13.1125	14.5338	13.8069	16.7627	16.908	18.5773
ENSCPOG00000011248	0	0	0	0	0	0	0	0
ENSCPOG00000011249	87.14745	79.814600110109	58.92742	81.15467	58.92375	65.99751	87.8292	71.7647000846056
ENSCPOG00000011250	16.2824	18.0315	17.30322	17.3627	16.7541	19.2629	17.9781	22.78201
ENSCPOG00000011252	67.63338	71.678592	64.5111	72.383663	63.86499	75.06409	83.058809	81.197997
ENSCPOG00000011253	3.33358	3.67408	3.78444	3.35829	3.7485	3.46813	3.86597	4.46582
ENSCPOG00000011254	0	0	0.0675464	0.0686413	0	0	0	0.276062
ENSCPOG00000011255	0	0	0	0	0	0	0	0
ENSCPOG00000011258	27.72033	27.5113	21.6155	23.3796	23.4329	26.2052	26.9038	30.4916
ENSCPOG00000011259	48.9205	48.9826	41.5095	46.7785	38.53	46.5154	49.4619	56.2759
ENSCPOG00000011260	54.6552	55.8632	58.1216	52.4845	52.5179	56.749	59.5352	60.814
ENSCPOG00000011263	43.1545	27.8136	28.4069	32.0881	28.924	30.3043	35.3218	29.9843
ENSCPOG00000011264	0.520185	0.463582	0.143476	0.534606	0.455191	0.552091	0.860021	0.586386
ENSCPOG00000011266	18.52954	16.73962	18.10286	17.12521	17.31069	21.0121	21.94064	23.6151
ENSCPOG00000011267	0.224723	0.116098	0.350335	0.164314	0.142496	0.39594	0.613838	0.523165
ENSCPOG00000011268	13.5067382506	9.93937	13.656003	20.1348002367	13.965294	13.509055	20.6451300215368	17.825648832
ENSCPOG00000011269	34.4512	34.2928	24.6908	24.9221	23.9134	24.1668	24.5174	29.8996
ENSCPOG00000011270	0.088929	0.44132024	0.163521	0	0	0.25741	0.294052	0.66831
ENSCPOG00000011271	3.48417	3.48926	3.27612	3.32922	1.92477	6.1504	2.79291	2.97544
ENSCPOG00000011274	30.9293	29.6277	23.8616	22.5209	24.1884	27.604	29.9401	31.4863
ENSCPOG00000011275	1.60022	2.11273	1.96163	1.67629	1.8859	1.49718	1.22928	0.81994
ENSCPOG00000011277	6.3978310745	5.7432565318	5.6444469357	5.7359472102	5.105210369476	7.37325512735	7.7817819398	7.7857387884
ENSCPOG00000011278	55.3514	46.9089	47.5292	44.6016	43.4165	45.0684	61.2258	55.4298
ENSCPOG00000011280	3.53943	3.78899	4.27916	4.94797	4.37324	3.71189	4.80215	4.33975
ENSCPOG00000011282	3.45072	2.64469	2.125182	3.55532	4.35156	3.021837	2.501263	4.169428
ENSCPOG00000011283	0	0.482223	0.149245	0.303329	0.157832	0.469875	0.536762	0.457474
ENSCPOG00000011286	44.920113	111.33445	61.440821	61.18758	41.15109	74.88592	85.991836	105.11288
ENSCPOG00000011287	0.161561	0	0	0	0	0.233824	0	0.0758844
ENSCPOG00000011289	18.4332	19.4219	12.424	11.5222	11.7356	13.8612	15.1113	14.7894
ENSCPOG00000011290	10.0592	11.6208	6.62797	9.55487	9.78038	12.132	10.9024	11.3394
ENSCPOG00000011291	3.86199	2.42687	3.14098	3.33067	2.744	4.29951	5.15713	5.65115
ENSCPOG00000011292	1.36358	1.68778	1.53858	1.82411	1.74763	1.55486	1.53709	1.97962
ENSCPOG00000011294	48.7206	45.7832	36.7739	46.8402	41.0127	52.4892	49.6282	60.1017
ENSCPOG00000011295	0.630802	0.43727	0.817954	0.481135	0.811914	1.524	0.376899	0.427154
ENSCPOG00000011297	3.591751	3.79249	3.0247	3.7848065	2.44493	3.291002	3.05222	3.447182
ENSCPOG00000011298	19.7926256	17.704512	17.3797018784	15.67908	16.26872	17.24348	15.69983	17.88421
ENSCPOG00000011299	50.5061	50.3773	36.3123	38.04	41.5984	38.6781	41.3334	43.9394
ENSCPOG00000011300	19.5744	20.3321	18.8906	22.527	17.3947	19.9145	23.1776	24.5303
ENSCPOG00000011301	8.84594	10.2998	9.97264	7.90482	9.74035	5.73783	9.06647	11.5811
ENSCPOG00000011302	7.09781	10.097	6.50268	7.93904	7.21697	7.18592	8.34657	9.64922
ENSCPOG00000011305	29.4383	29.32737	28.4464	27.88843	28.6785	28.8774	31.652505	29.4722
ENSCPOG00000011308	68.0174	72.9505	62.2375	58.7179	64.8755	74.3561	57.1614	67.0818
ENSCPOG00000011310	0.936524	0.927352	0.688825	0.874988	1.82113	1.53613	1.23868	0.967734
ENSCPOG00000011312	15.4281995169	14.47659	18.0308000187186	17.6979	18.55412	19.6679000006111	23.96780074	23.27455
ENSCPOG00000011313	52.8945	45.1917	54.828	54.5133	61.3635	36.7852	39.7028	48.7608
ENSCPOG00000011314	73.5591100322461	69.44602	46.48627	44.51447	52.24911	41.83135	51.41678	47.35805
ENSCPOG00000011316	3.0471	2.51438	2.50966	2.07586	2.8392	2.38875	3.21857	4.11471
ENSCPOG00000011317	2.15047	2.09942	0.543012	0.707454	0.6037	1.22739	1.4355	1.06697
ENSCPOG00000011318	24.44674	26.15667	20.47663	21.04088	18.27522	20.0524	24.34489	24.93115
ENSCPOG00000011320	154.1747	153.0176	130.7171	155.5857	174.7311	165.6023	117.8258	157.1034
ENSCPOG00000011321	345.271	322.562	270.802	292.077	290.569	308.772	362.044	368.127
ENSCPOG00000011322	2.335976	2.665952	2.002072	3.440195	1.616807	1.81873	2.83654	2.71509
ENSCPOG00000011324	76.8506	76.3013	68.4458	66.4676	64.7615	69.7781	70.2456	78.598
ENSCPOG00000011325	0.0789108	0.156276	0.1451	0.147452	0.230171	0	0.434877	0.370639
ENSCPOG00000011326	7.135	8.55665	6.26831	6.74026	6.08936	7.8786	7.95157	6.10675
ENSCPOG00000011328	33.0109	35.4422	28.6396	30.2465	27.37451	27.88799	32.4751	32.3556
ENSCPOG00000011329	6.04941	10.27583	9.29106	7.54962	7.50003	11.24505	8.13594	7.80298
ENSCPOG00000011331	5.94226	3.97572	4.01871	1.339565	2.600965	6.0816	4.83749	8.26672
ENSCPOG00000011332	0.429055	0.522836	0.285352	0.0308356	0.450325	0.254724000469478	0.290984	0.310002000322122
ENSCPOG00000011333	11.60729	13.553196	10.427619	10.897772	8.79115	12.0441	13.053201	13.0127
ENSCPOG00000011334	0	0	0	0	0	0	0	0
ENSCPOG00000011335	0	0	0	0	0	0	0	0
ENSCPOG00000011337	48.1804	47.2291	34.9476	39.8572	36.4873	38.8248	43.0172	48.4442
ENSCPOG00000011338	12.4679	12.5021	13.4943	13.2707	11.662	11.8774	14.264	13.936
ENSCPOG00000011339	2.07747	1.49609	1.91001	8.73437	2.01989	1.36667	4.16325	2.83862
ENSCPOG00000011340	24.5931	24.9174	17.6824	18.7109	23.3806	23.0582	18.7092	22.03
ENSCPOG00000011346	0	0	0	0	0	0	0	0
ENSCPOG00000011348	25.9825	27.8291	24.3481	22.9474	24.114	25.1658	23.2986	25.1033
ENSCPOG00000011349	0	0	0	0	0	0.40275	0.153361	0.130707
ENSCPOG00000011352	114.046	105.172	95.2815	94.9592	103.37	109.48	114.285	115.629
ENSCPOG00000011362	28.04130928813	28.194939	25.68949	26.74824	23.00465	23.4036	26.74856	27.91513
ENSCPOG00000011364	10.397594	10.648231	11.25013	11.024824	10.867221	12.352292	9.6118	9.509666
ENSCPOG00000011365	0	0	0	0	0	0	0	0
ENSCPOG00000011366	70.5125	74.9442	66.3439	69.1268	68.2408	71.8286	63.4017	80.4642
ENSCPOG00000011367	202.4265	203.3386	165.5988	185.5987	177.3577	197.0446	202.2492	215.9841
ENSCPOG00000011368	0	0	0	0	0	0	0	0
ENSCPOG00000011370	0	0	0	0.26322	0	0	0	0
ENSCPOG00000011371	23.60584	23.52365	23.09353	23.50467	27.2393	26.10103	22.64544	29.9712
ENSCPOG00000011372	24.99691	23.54422	21.51013	25.4457	21.78732	26.24226	28.01654	30.20778
