sample_SRR6293978	sample_SRR6293979	sample_SRR6293980	sample_SRR6293981	sample_SRR6293982
ENSSTOG00000032612	1.47359	1.70021	1.30631	1.12122	1.96017
ENSSTOG00000032615	31.1967	34.21483	35.59207	31.56795	37.70516
ENSSTOG00000032619	0	0	5.18344	2.15274	1.31943
ENSSTOG00000032627	2.68931	1.90512	1.82922	1.52316	1.89057
ENSSTOG00000032629	3.57254	4.22658	3.19429	3.58351	3.93612
ENSSTOG00000032630	0	0	0	0	0
ENSSTOG00000032631	0	0	0	0	0
ENSSTOG00000032635	0	0	0	0	0
ENSSTOG00000032636	0	0	0	0	0
ENSSTOG00000032638	0	0	0	0	0
ENSSTOG00000032639	5.26154	1.64847	1.7039	0.84236	4.19555
ENSSTOG00000032641	0	0	0	0	0
ENSSTOG00000032645	250.849	91.8329	128.65	177.914	234.035
ENSSTOG00000032648	0	0.117771	0	0	0
ENSSTOG00000032658	0.617037	1.25421	0.9832	0.685048	0.386128
ENSSTOG00000032660	0	0	0	0	0
ENSSTOG00000032661	0	0	0	0	0
ENSSTOG00000032665	0	0	0	0	0
ENSSTOG00000032667	0.545258	0	0	0	0
ENSSTOG00000032668	1.15228	0.465307	0.962733	0.397457	0.478006
ENSSTOG00000032677	0	0.100538	0.103954	0	0
ENSSTOG00000032679	305.128	326.2	326.47	322.737	290.89
ENSSTOG00000032682	0	0.703377	0.729388	0	0
ENSSTOG00000032687	0	0	0	0	0
ENSSTOG00000032688	2.33661	1.243	0.640676	0.526614	0
ENSSTOG00000032692	20.6788	20.152	22.0798	19.6223	16.7476
ENSSTOG00000032694	5.24232	7.61885	7.63419	5.04116	5.46719
ENSSTOG00000032716	0	0	0	0	0
ENSSTOG00000032719	0.694259	0	0.235091	0	0.361905
ENSSTOG00000032722	175.611	165.7907	164.7052	179.0647	169.4622
ENSSTOG00000032723	0.251823	0	0	0	0
ENSSTOG00000032725	125.125	122.877	128.054	125.994	123.986
ENSSTOG00000032726	1.55067	1.46757	2.16673	1.78314	1.77768
ENSSTOG00000032731	0	0	0.505652	0	1.03244
ENSSTOG00000032733	0	0.0740718	0	0	0
ENSSTOG00000032735	0	0	0	0	0
ENSSTOG00000032739	0	0	0	0	0
ENSSTOG00000032740	341.618	358.175	368.442	337.72	314.652
ENSSTOG00000032741	2.12926	2.37355	1.33784	4.03674	0.457372
ENSSTOG00000032743	6.96729	5.23706	5.13166	5.8238	5.71625
ENSSTOG00000032750	25.4259	25.176	28.4001	25.301	27.4359
ENSSTOG00000032753	0	0	0	0	0
ENSSTOG00000032754	3.41421	0	2.91562	0	5.96972
ENSSTOG00000032756	2.89814	1.33023	1.68067	0.629795	1.0974
ENSSTOG00000032759	44.2995	54.5887	48.5082	43.2279	48.3115
ENSSTOG00000032762	36.3222	40.1195	33.2635	44.1581	39.2399
ENSSTOG00000032763	0	0	0.117095	0	0
ENSSTOG00000032765	0.218879	0.890483	0.920356	1.06129	0.755265
ENSSTOG00000032767	0	0	0.481582	0	0.502391
ENSSTOG00000032769	0.161651	0.38175	0.493626	0.440981	0.344684
ENSSTOG00000032770	0.557624	2.66922	0.458804	1.13121	0.468304
ENSSTOG00000032771	41.9568	66.926	60.5615	33.6219	44.376
ENSSTOG00000032774	0.19852	0.105111	0.349731	0.0775137	0.353211
ENSSTOG00000032777	0	0	0	0	0
ENSSTOG00000032783	354.724	329.304091	334.0277	328.532	295.704
ENSSTOG00000032785	10.8451	10.4135	9.86648	9.58133	11.2153
ENSSTOG00000032786	57.023	53.5512	62.4504	52.9467	63.3231
ENSSTOG00000032789	0	0	0	0	0
ENSSTOG00000032790	0	0	0.0893651	0.147574	0
ENSSTOG00000032795	29.8607	37.1454	24.666	23.6417	40.3235
ENSSTOG00000032797	373.54	390.127	407.679	378.355	377.717
ENSSTOG00000032802	4.12506	3.54755	4.68506	5.53388	3.13352
ENSSTOG00000032803	3.06781	2.51134	0.792296	0	0
ENSSTOG00000032805	0	0	0	0	0
ENSSTOG00000032813	20.1975	21.3354	15.3035	27.3472	27.9029
ENSSTOG00000032814	86.6633	78.1641	80.3575	73.4927	70.9988
ENSSTOG00000032820	1.17198	0	0.966356	0.396396	0
ENSSTOG00000032824	0	0.484627	0	0	0.685265
ENSSTOG00000032826	7.51859	8.15095	8.42254	10.8236	7.49713
ENSSTOG00000032830	0.121788	0.0998583	0.103251	0	0
ENSSTOG00000032831	0	0	0	0	0
ENSSTOG00000032841	0	0	0	0	0
ENSSTOG00000032843	7.50177	8.08065	8.35125	6.65122	7.75711
ENSSTOG00000032846	5.73662	3.82523	3.5578	3.24621	4.85773
ENSSTOG00000032848	0.834385	0	0	0.284038	0.356271
ENSSTOG00000032851	4.88778	4.54059	4.79464	6.27588	5.90049
ENSSTOG00000032855	0	0	0	0	0
ENSSTOG00000032857	0	0	0	0	0
ENSSTOG00000032858	0	0	1.41459	0	0
ENSSTOG00000032860	12.5015	12.3407	10.2904	9.68266	7.39321
ENSSTOG00000032867	0	0	0	0	0
ENSSTOG00000032870	0	0	0	0	0
ENSSTOG00000032871	0	0	0	0	0
ENSSTOG00000032875	0	0	0	0	0
ENSSTOG00000032882	163.647	143.927	151.169	142.59	137.642
ENSSTOG00000032886	22.1845	16.3824	16.2828	16.3233	15.8143
ENSSTOG00000032887	13.8488	12.7853	11.4188	11.6335	13.0483
ENSSTOG00000032888	58.3579	57.7485	63.4296	65.3364	60.9602
ENSSTOG00000032889	0	0	0	0	0
ENSSTOG00000032892	7.90976	7.28072	7.53033	6.63094	6.06378
ENSSTOG00000032893	189.856	193.312	196.284	175.022	169.459
ENSSTOG00000032899	0	0	0	0.295295	0.1496825
ENSSTOG00000032900	0	0	0	0	0
ENSSTOG00000032901	42.6289	35.6181	39.1012	38.866	47.9356
ENSSTOG00000032903	0	0	0	0	0
ENSSTOG00000032907	94.2696	98.2439	93.287	90.4645	77.1298
ENSSTOG00000032909	0	0.0950717	0	0	0.100789
ENSSTOG00000032913	0.305005	0	0.128951	0	0
ENSSTOG00000032916	0	0	0	0	0
ENSSTOG00000032926	0	0	0	0	0
ENSSTOG00000032930	0.649817	1.57244	1.35446	0.222696	1.11074
ENSSTOG00000032931	0	0.32379	0	0	0
ENSSTOG00000032933	13.99922	15.14672	21.8209	13.37877	20.11392
ENSSTOG00000032937	8.87639	14.6099	10.4024	10.3562	12.0564
ENSSTOG00000032944	1.15046	1.62877	2.64516	0.989091	1.72605
ENSSTOG00000032946	1005.67	668.608	741.346	922.482	891.751
ENSSTOG00000032955	0	0	0	0	0
ENSSTOG00000032965	1.3438	0.122141	0.126287	0.312519	0.518401
ENSSTOG00000032966	0	0.193734	0	0	0
ENSSTOG00000032971	0	0	0	0	0
ENSSTOG00000032972	0.144474	0	0	0	0
ENSSTOG00000032977	0	0	0	0	0
ENSSTOG00000032979	0	0	0	0	0
ENSSTOG00000032983	11.1673	11.9619	11.5715	12.3149	10.3945
ENSSTOG00000032986	0.143314	0	0	0	0
ENSSTOG00000032994	1.52521	0	0.839928	0.344692	0.43002
ENSSTOG00000032996	3.90011	3.443955	2.11757	3.32364	3.98533
ENSSTOG00000033001	0	0	0	0	0.294455
ENSSTOG00000033005	26.0313	18.7603	23.6657	28.3611	24.247
ENSSTOG00000033006	11.1096	11.2959	12.0013	11.3653	9.52698
ENSSTOG00000033007	0	0.0846415	0	0	0
ENSSTOG00000033011	0.0503246	0.0415033	0	0.0354873	0.044075
ENSSTOG00000033027	0.0283048	0.0117062	0.0605499	0.0400763	0.0870512
ENSSTOG00000033029	3.07282	1.10012	2.84246	2.33667	2.03881
ENSSTOG00000033032	0	0	0	0	0
ENSSTOG00000033034	38.3826	33.4152	38.37	33.854	36.5945
ENSSTOG00000033040	66.8342	59.5928	67.2403	61.0784	67.4526
ENSSTOG00000033047	0	0	0	0	0.123482
ENSSTOG00000033051	75.2695	65.6744	54.0605	65.8809	59.5629
ENSSTOG00000033053	0	0.125527	0	0.106613	0.127322
ENSSTOG00000033056	0	0	0	0	0.545316
ENSSTOG00000033061	10.5281	9.26136	12.2053	12.5858	9.58761
ENSSTOG00000033062	149.024	148.743	129.318	127.245	122.233
ENSSTOG00000033063	127.84	145.15	139.601	135.394	116.084
ENSSTOG00000033064	3.83992	2.00964	2.98688	3.21341	1.19941
ENSSTOG00000033066	0	0	0	0.09171	0
ENSSTOG00000033073	0	0	0	0	0
ENSSTOG00000033074	0	0	0	0	0
ENSSTOG00000033075	20.7952	17.4118	16.9312	17.4793	20.5029
ENSSTOG00000033084	0.378327	0	0	0	0
ENSSTOG00000033086	0	0	0	0	0
ENSSTOG00000033088	0	0	0	0	0
ENSSTOG00000033091	0	0	0	0.100053	0
ENSSTOG00000033093	10.7768	16.6811	11.9957	5.14006	9.04968
ENSSTOG00000033095	0	0	0	0	0
ENSSTOG00000033099	0.124992	0	0.105752	0	0
ENSSTOG00000033102	0	0	0	0	0
ENSSTOG00000033106	24.246	28.1126	27.6738	25.9354	25.1979
ENSSTOG00000033107	189.375	207.312	213.534	218.682	214.279
ENSSTOG00000033109	0	0	0	0	0
ENSSTOG00000033110	37.5512	38.4878	36.505	32.6926	38.9062
ENSSTOG00000033111	0	0	0	0	0
ENSSTOG00000033113	0	0	0	0	0
ENSSTOG00000033115	33.0272	22.7463	18.543	23.3528	30.2948
ENSSTOG00000033116	62.1	49.7016	54.6761	55.6851	62.2429
ENSSTOG00000033117	7.00019	8.08375	7.08082	5.52067	5.03647
ENSSTOG00000033120	15.95728	17.604507	16.0887700273084	19.21612	18.527291
ENSSTOG00000033121	0.520137	0.992155	0.586062	0.723116	0.453472
ENSSTOG00000033123	6.34628	6.38932	3.30162	3.98408	4.96644
ENSSTOG00000033124	1.70189	1.86754	2.04193	0.359739	1.63255
ENSSTOG00000033128	0	0.865736	0	0	0
ENSSTOG00000033129	9136.67	9517.27	10348	10567.7	9035.03
ENSSTOG00000033130	35.9092	31.5076	26.9366	28.6314	31.7483
ENSSTOG00000033131	6.63405	4.60706	2.56338	3.04078	2.624
ENSSTOG00000033132	0	0	0	0	0
ENSSTOG00000033133	58.0196	57.3281	50.854	46.0056	47.121
ENSSTOG00000033137	0	0.680107	0	0.575459	0.716425
ENSSTOG00000033140	58.1943	32.5383	39.6159	32.5694	36.5401
ENSSTOG00000033144	0	0	0	0	0
ENSSTOG00000033146	2.78873	7.26103	5.69344	5.74484	2.65227
ENSSTOG00000033147	79.56908	85.18443	79.84918	91.34638	88.654112
ENSSTOG00000033153	0	0	0.839972	0	0.863281
ENSSTOG00000033162	0	0	0	0	0
ENSSTOG00000033163	14.9031	12.8966	14.1495	13.8426	18.2962
ENSSTOG00000033164	6.51392	6.41557	5.31962	4.67959	4.46304
ENSSTOG00000033165	0	0	0	0	0
ENSSTOG00000033169	36.5761	55.6905	42.1357	52.6277	41.9371
ENSSTOG00000033170	12.073982	12.358983	9.15802	11.2907	12.1704
ENSSTOG00000033171	0	0.35195	0.363761	0.149817	0.186572
ENSSTOG00000033173	31.63019	21.355107	32.85143	21.54933	26.36579
ENSSTOG00000033174	1.525213	1.15432	1.679856	1.76655	0.86004
ENSSTOG00000033175	0	0	0	0	0.116875
ENSSTOG00000033176	2.18481	3.81427	3.94344	3.45648	3.28815
ENSSTOG00000033177	0	0	0	0	0
ENSSTOG00000033181	4.42584	4.02015	4.79134	5.06134	4.33751
ENSSTOG00000033183	0	0	0	0	0
ENSSTOG00000033185	2.51757	0	2.07631	2.27286	0
ENSSTOG00000033187	0.174917	0.285606	0	0	0
ENSSTOG00000033188	16.1878	13.6673	10.8408	13.1055	11.9147
ENSSTOG00000033191	16.0295	15.5646	16.6558	15.8153	17.4223
ENSSTOG00000033194	3.66481	4.37302	3.10354	3.68292	2.668247
ENSSTOG00000033207	20.1159	18.2091	19.3897	18.6321	19.0728
ENSSTOG00000033209	2.42893	2.092773	1.56345	2.878814	3.2561
ENSSTOG00000033214	0	0	0	0	0.540849
ENSSTOG00000033217	0	0	0	0	0
ENSSTOG00000033218	13.3795	11.9712	14.0716	12.8454	13.2821
ENSSTOG00000033220	0	0	0	0	0
ENSSTOG00000033221	0.719498	0.13813	0.714042	0	0.14654
ENSSTOG00000033222	0	0	0	0	0
ENSSTOG00000033225	0	0	0	0	0.707305
ENSSTOG00000033231	15.9258	13.3991	14.3982	11.2059	12.0819
ENSSTOG00000033233	0	0	0	0	0
ENSSTOG00000033234	0.0715056	0	0	0.201232	0
ENSSTOG00000033236	3.67396	0.430674	8.45232	6.64227	21.4235
ENSSTOG00000033237	0	0	0.0608935	0	0
ENSSTOG00000033239	67.4586	66.862	69.3199	67.5753	64.0815
ENSSTOG00000033240	30.1091	29.1261	28.7363	28.9368	32.2276
ENSSTOG00000033242	0	0.0263354	0.0544832	0.0450584	0
ENSSTOG00000033244	8.45313	8.78643	8.60391	8.11636	8.84531
ENSSTOG00000033252	8.28865	10.6526	11.465	10.3456	8.39091
ENSSTOG00000033259	0	0	0	0.224062	0.279556
ENSSTOG00000033265	3.51979	2.82377	3.92883	2.912412	3.632539301
ENSSTOG00000033270	9.60097	10.9919	11.0642	11.1269	9.83927
ENSSTOG00000033272	13.382	16.8947	17.7742	14.0818	17.8791
ENSSTOG00000033274	1.26786	1.01098	0.521552	0.428338	0.532334
ENSSTOG00000033276	1.46973	0	0	1.01034	0
ENSSTOG00000033277	15.10813	12.20522	9.96894	11.72409	12.84702
ENSSTOG00000033278	0	0	0	0	0
ENSSTOG00000033284	23.3905	17.986	14.391	14.6966	19.1936
ENSSTOG00000033286	0.75605	0.123674	0.767235	0.738333	0.918578
ENSSTOG00000033291	0	0	0	0	0
ENSSTOG00000033294	0	0	0	0	0
ENSSTOG00000033304	0	0	0	0	0.0699552
ENSSTOG00000033306	0	0	0	0	0
ENSSTOG00000033308	0	0	0	0.363662	0
ENSSTOG00000033310	0	0.382215	0	0	0.135977
ENSSTOG00000033312	10.8579	5.4418	7.55957	14.8176	20.6564
ENSSTOG00000033320	2.03556	2.46025	0.847567	3.25132	2.89496
ENSSTOG00000033326	7.26131	5.91261	7.15892	7.76806	8.77686
ENSSTOG00000033331	0.136723	0.223937	0.347295	0.191039	0.594044
ENSSTOG00000033332	0.85575	0.684714	0	0	0.721232
ENSSTOG00000033336	29.3173	32.1667	28.4898	28.8819	29.5019
ENSSTOG00000033339	0	0	0.2397	0	0.122999
ENSSTOG00000033340	3.78251	3.22828	3.70505	2.94118	3.76423
ENSSTOG00000033341	0	0	0	0	0
ENSSTOG00000033343	2.35442	1.94684	1.98277	0	2.05062
ENSSTOG00000033346	0	0	0	0	0
ENSSTOG00000033348	162.45	164.038	195.132	167.93	168.683
ENSSTOG00000033352	0.303764	0	0	0	0
ENSSTOG00000033354	0	0	0	0	0
ENSSTOG00000033356	10.1249	9.7184	8.3501	16.5224	16.1905
ENSSTOG00000033365	3.29393	1.97566	0	0	2.78087
ENSSTOG00000033378	0.781441	1.5333	0.824218	1.19855	0.948993
ENSSTOG00000033383	0	0	0	0	0
ENSSTOG00000033385	0	0	0	0	0
ENSSTOG00000033386	3.96997	4.25536	7.00596	6.24353	5.16979
ENSSTOG00000033389	0	0	0	0	0
ENSSTOG00000033393	0	0	0	0	2.90506
ENSSTOG00000033401	0	0	0	0	0
ENSSTOG00000033408	0	0.283751	0.586557	0.482133	0
ENSSTOG00000033410	9.9653	7.86881	7.47282	11.3945	6.76205
ENSSTOG00000033414	0	0	0	0	0.265227
ENSSTOG00000033419	0	0	0.301011	0	0
ENSSTOG00000033420	19.4133	25.4889	32.7401	28.2741	23.0353
ENSSTOG00000033423	0	0	0	0	0
ENSSTOG00000033425	0	0	0	0	0
ENSSTOG00000033426	0	0	0.118457	0	0
ENSSTOG00000033428	0.244389	0.503433	0.260342	0.516403	0.534573
ENSSTOG00000033433	2.88575	2.88827	3.96999	2.87043	3.1821
ENSSTOG00000033438	8.60389	11.085	8.95366	8.56903	9.67896
ENSSTOG00000033444	34.358	42.1653	49.1016	42.6505	56.2748
ENSSTOG00000033445	6.01974	6.02579	6.31537	5.61391	6.10602
ENSSTOG00000033448	0	0	0	0	0
ENSSTOG00000033450	0	0	0	0	0
ENSSTOG00000033453	0	0	0	0.0476844	0.0592414
ENSSTOG00000033458	7.58392	7.4699	6.57252	6.3628	6.25481
ENSSTOG00000033462	25.9046	20.2081	21.4153	23.5612	22.1834
ENSSTOG00000033468	13.765	5.92755	12.2149	11.5378	6.24136
ENSSTOG00000033469	0	0	0	0	0
ENSSTOG00000033473	7.79743	6.99312	11.099	7.06861	8.38561
ENSSTOG00000033476	1.65935	1.92458	1.31044	1.6	0.975081
ENSSTOG00000033477	0	0	0	0	0
ENSSTOG00000033478	0.14746	0.120745	0.374224	0	0.256029
ENSSTOG00000033479	5.06243	4.8592	5.01006	5.50747	6.81707
ENSSTOG00000033481	14.8959	15.9644	12.6401	14.1734	11.7154
ENSSTOG00000033483	0	0	0	0	0
ENSSTOG00000033484	0	0	0	0	0
ENSSTOG00000033485	5.84491	6.17806	5.65072	5.45107	5.52866
ENSSTOG00000033487	13.7208	11.7833	14.8635	12.7472	13.7002
ENSSTOG00000033488	10.709491	8.790812	8.861104	8.646901	9.414734
ENSSTOG00000033489	254.893	264.743	271.248	256.883	260.338
ENSSTOG00000033490	1.54482	1.49805	2.83871	2.97048	1.05793
ENSSTOG00000033496	0.613967	0	0	0	0
ENSSTOG00000033497	0	0	0	0	0
ENSSTOG00000033500	0	0	0	0	0
ENSSTOG00000033506	0	0	0	0	0
ENSSTOG00000033507	0	0	0	0	0
ENSSTOG00000033510	0	0	0	0	0
ENSSTOG00000033512	0	0	0	0	0
ENSSTOG00000033513	0.145062	0.118717	0.245475	0.506272	0.25192
ENSSTOG00000033516	0	0	0	0	0
ENSSTOG00000033517	0	0	0	0	0
ENSSTOG00000033518	1.33138	1.26104	1.70115	1.31208	0.756808
ENSSTOG00000033523	0	0	0	0	0
ENSSTOG00000033524	0	0	0	0	0
ENSSTOG00000033525	19.61469	16.0552	22.82102	16.5894	18.2956
ENSSTOG00000033529	3.99557	5.87263	6.00352	3.91918	4.72482
ENSSTOG00000033534	0	0	0.199706	0	0
ENSSTOG00000033536	0	0	0	0	0
ENSSTOG00000033550	3.9627	2.51981	2.1307	4.8693	5.82752
ENSSTOG00000033554	0	0	0	0	0
ENSSTOG00000033557	0	0	0	0	0.183303
ENSSTOG00000033563	589.232	499.919	546.815	529.968	525.611
ENSSTOG00000033564	128.56	105.246	120.607	97.3021	96.4264
ENSSTOG00000033566	0.709146	1.517116	1.209546	0.856338	0.745876
ENSSTOG00000033567	0	0	0	0	0
ENSSTOG00000033568	0.197148	0.160664	0.16607	0.136863	0.340773
ENSSTOG00000033569	0	0	0	0	1.77539
ENSSTOG00000033575	0	0.216311	0	0	0.228292
ENSSTOG00000033576	0	0	0	0	0
ENSSTOG00000033579	0	0	0	0	0
ENSSTOG00000033587	0.147055	0.360986	0.248806	0	0.127667
ENSSTOG00000033590	1.04878	0.431899	0	1.39363	1.38288
ENSSTOG00000033592	3.6734	3.54709	3.33405	3.85182	3.53586
ENSSTOG00000033594	0	0	0	0	0
ENSSTOG00000033595	0	0	0	0	0
ENSSTOG00000033596	0	0	0	0	0
ENSSTOG00000033597	0	0	0	0	0
ENSSTOG00000033598	4.37962	0	0	0	0
ENSSTOG00000033600	0	0	0	0	0
ENSSTOG00000033604	0	0	0	0	0
ENSSTOG00000033610	3.2316	3.87916	5.98832	3.82861	3.40279
ENSSTOG00000033612	26.3742	27.2351	29.1047	28.2867	24.3537
ENSSTOG00000033624	0	0.670751	0	0	0
ENSSTOG00000033625	0	0	0	0	0
ENSSTOG00000033636	0	0	0	0	0
ENSSTOG00000033637	1217.54	1109.09	1204.87	1066.05	1063.53
ENSSTOG00000033639	53.3588	53.1677	47.7754	45.8844	53.333
ENSSTOG00000033644	121.0121	112.19295	103.18054	126.37951	115.59605
ENSSTOG00000033648	0.313145	0	0	0	0
ENSSTOG00000033649	5.57439	4.49275	5.2594	5.21133	5.39857
ENSSTOG00000033652	0	0	0	0	0
ENSSTOG00000033654	0	0.338049	0.337508	0	0
ENSSTOG00000033656	0.625147	0.25252	0	0	0.80246
ENSSTOG00000033658	0	0	0	0	0
ENSSTOG00000033661	14.602	12.5778	14.2678	12.2784	11.4732
ENSSTOG00000033662	0	0	0.915467	0	0
ENSSTOG00000033663	0	0	0	0	0
ENSSTOG00000033664	35.2667	31.4831	32.0404	28.2037	24.1201
ENSSTOG00000033665	37.9677	26.1367	25.7681	20.7266	32.0478
ENSSTOG00000033666	9.80335	9.02011	8.34676	8.62096	6.93075
ENSSTOG00000033669	0.798473	0	0.445947	0.917441	0.228686
ENSSTOG00000033674	174.94	177.963	173.159	161.577	192.241
ENSSTOG00000033684	6.52578	7.52968	8.797	6.39065	4.50409
ENSSTOG00000033685	0.295498	0.486468	0.377331	0.103923	0.193686
ENSSTOG00000033687	0	0	0	0	0
ENSSTOG00000033689	0	0	0	0	0
ENSSTOG00000033692	0	0	0	0	0
ENSSTOG00000033697	69.0846	60.229	69.0033	73.3306	66.4943
ENSSTOG00000033698	1528.41	1365.2	1435.26	1337.31	1412.3
ENSSTOG00000033699	38.4584	36.8675	35.4091	35.9793	30.9758
ENSSTOG00000033703	0	0.0856206	0	0.441751	0
ENSSTOG00000033707	9.10627	9.818	12.4049	10.5849	10.6531
ENSSTOG00000033709	0.263536	0.641088	0.441651	0	0.452972
ENSSTOG00000033711	0	0	0	0	0
ENSSTOG00000033713	0	0	0	0	0
ENSSTOG00000033716	0	0	0	0	0
ENSSTOG00000033719	0	1.14948	0.592456	1.94838	1.81604
ENSSTOG00000033722	0	0	0	0	0
ENSSTOG00000033723	0	0	0	0	0
ENSSTOG00000033729	0	0	0	0	0
ENSSTOG00000033734	10.261	7.47729	10.9996	6.25585	6.85542
ENSSTOG00000033735	21.6494	24.3268	25.4262	25.2247	23.4764
ENSSTOG00000033737	27.2336	27.1903	26.8957	25.9382	27.0602
ENSSTOG00000033740	4.34992	3.72865	3.98107	3.41742	3.40301
ENSSTOG00000033743	0	0	0	0	0
ENSSTOG00000033745	0.890691	2.13841	2.20538	0.604001	3.00009
ENSSTOG00000033747	0.785388	0.860546	0.332391	0.184224	0.227571
ENSSTOG00000033750	94.7886	116.96	204.875	133.867	144.393
ENSSTOG00000033756	0	0	0	0	0
ENSSTOG00000033757	5.06921	5.91104	5.76903	5.40109	6.30335
ENSSTOG00000033759	6.64666789141	6.04030562867	6.543992908	4.29970906703	7.48231
ENSSTOG00000033761	10.6951	13.4227	13.1969	12.309	13.8957
ENSSTOG00000033766	0.141742	0.463076	0.479046	0	0
ENSSTOG00000033767	0.423142	0.230938	0.119382	0.196989	0.245037
ENSSTOG00000033768	91.0194	94.2114	84.7515	89.0918	95.5817
ENSSTOG00000033771	0	0	0	0.493125	0
ENSSTOG00000033772	0	0	0	0	0
ENSSTOG00000033773	0	0	0	0	0
ENSSTOG00000033779	1.98021	1.97898	2.86368	4.70045	4.18927
ENSSTOG00000033780	0.395017	1.26813	0	0.53814	1.00749
ENSSTOG00000033781	11.1992	12.9705	6.67055	12.1362	13.6263
ENSSTOG00000033782	2.60172	0.867664	1.10854	0.0872547	1.89685
ENSSTOG00000033783	0	0	0	0	0
ENSSTOG00000033786	0	0	0	0	0
ENSSTOG00000033787	0	0	0	0	0
ENSSTOG00000033788	21.5228	16.6101	16.0429	18.4652	15.5176
ENSSTOG00000033789	0.471127	0.196562	0	0.163483	0.202211
ENSSTOG00000033790	0.119999	0.0330159	0.102452	0.112952	0.0350652
ENSSTOG00000033794	0	0	0	0.449809	1.67748
ENSSTOG00000033799	50.0824	49.3474	45.0652	53.9402	47.5754
ENSSTOG00000033801	1.86655	2.93463	1.73701	2.33173	2.20585
ENSSTOG00000033803	0	0	0	0	0
ENSSTOG00000033807	66.4435	44.18980221831	50.8325	69.5286	60.1863
ENSSTOG00000033810	6.524567	6.43895	3.979592	5.283791	6.51993
ENSSTOG00000033812	10.6281	12.2175	14.5029	11.1814	10.3273
ENSSTOG00000033813	0.657811	0.268721	0.416743	0.801859	0.142548
ENSSTOG00000033815	115.907	130.702	130.975	135.751	130.722
ENSSTOG00000033816	0.695963	0	0	0	0
ENSSTOG00000033817	23.6333	20.8539	19.3377	28.09843	25.83846
ENSSTOG00000033819	1.20594	0.741846	0.509107	1.03505	0.745923
ENSSTOG00000033823	0	0	0	0	0
ENSSTOG00000033824	171.812	162.133	170.745	168.429	164.106
ENSSTOG00000033828	0	0	0	0	0
ENSSTOG00000033831	6.65094	10.1201	7.33337	5.87951	8.88083
ENSSTOG00000033832	0	0	0	0	0
ENSSTOG00000033835	0	0	0	0	0
ENSSTOG00000033839	0	0.462912	0.159366	0.394335	0.16349
ENSSTOG00000033841	0	0	0	0	0
ENSSTOG00000033842	0	0	0	0	0
ENSSTOG00000033843	0.0410583	0	0	0	0
ENSSTOG00000033844	2789.54	2635.59	2500.27	2513.73	2310.87
ENSSTOG00000033846	0	0.633856	0	1.61006	0
ENSSTOG00000033848	0.149608	0.246275	0	0.0526099	0.0653685
ENSSTOG00000033855	13.9854	9.51435	10.5167	10.8938	11.058
ENSSTOG00000033863	0	0	0	0	0
ENSSTOG00000033864	0	0	0	0	0
ENSSTOG00000033865	0.429941	0.469212	0.848937	1.00053	0.74677
ENSSTOG00000033868	2.08856	3.75684	2.97211	2.3899	2.51174
ENSSTOG00000033870	0	0	0	0.102485	0.127495
ENSSTOG00000033876	8.82109	9.54605	9.19614	8.82635	7.98284
ENSSTOG00000033877	0.123332	0.303334	0.627277	0.345151	0.214604
ENSSTOG00000033886	0	0	0	0	0
ENSSTOG00000033891	2.79764	2.65302	0.5876	2.2579	1.6072
ENSSTOG00000033893	12.4234	12.7899	12.8206	12.774	11.7264
ENSSTOG00000033896	0	0	0	0	0
ENSSTOG00000033897	19.2112	18.7785	25.1029	15.3196	20.4225
ENSSTOG00000033898	11.3106	14.2236	11.3113	19.1431	14.9723
ENSSTOG00000033899	7.68878	6.66755	3.73657	6.35778	6.13391
ENSSTOG00000033902	0.213235	0.35112	0.423658	0.300058	0.434937
ENSSTOG00000033903	0	0	0	0	0
ENSSTOG00000033904	2.7257	2.3779	5.12905	3.36643	2.95723
ENSSTOG00000033906	25374.7	25631.6	24758	27435	26743.6
ENSSTOG00000033908	16.3198	15.9198	16.936	17.2011	15.6499
ENSSTOG00000033909	0	0	0	0	0
ENSSTOG00000033914	15.6667	15.2478	18.1757	17.0478	16.2349
ENSSTOG00000033915	168.069	142.194	180.505	178.041	251.015
ENSSTOG00000033916	0	0	0	0	0
ENSSTOG00000033918	0.358626	0.14634	0.516029	0.249434	0.310473
ENSSTOG00000033919	4.89034	4.76625	4.33882	5.09232	5.16659
ENSSTOG00000033920	6.04431	6.88606	7.62643	7.50823	7.22924
ENSSTOG00000033923	6.52479	7.52422	7.97899	7.68818	6.6241
ENSSTOG00000033927	69.8059	69.3625	72.433	71.3072	73.2979
ENSSTOG00000033938	0.445658	0.194963	0.15686	0.222414	0.138061
ENSSTOG00000033940	5.818	6.16531	6.69966	6.59916	5.86797
ENSSTOG00000033947	30.8088	36.1772	37.0002	38.6791	36.8286
ENSSTOG00000033953	49.8822	54.3988	54.1841	52.844	49.2923
ENSSTOG00000033957	168.463	164.843	178.149	172.928	170.034
ENSSTOG00000033958	0	0	0	0	0
ENSSTOG00000033959	1.73579	1.392	1.2341	1.19029	2.02736
ENSSTOG00000033966	5.29423	8.46793	9.59741	7.93222	6.24136
ENSSTOG00000033968	0	0	0	0	0
ENSSTOG00000033970	0	0	0	0	0
ENSSTOG00000033976	9.04637	10.2809	9.06956	12.508	9.28662
ENSSTOG00000033977	0.10868	0.267616	0.0922418	0	0
ENSSTOG00000033978	10.9544	9.09591	9.17825	9.32153	9.02288
