sample_SRR5517308	sample_SRR5517314	sample_SRR5517326	sample_SRR5517342	sample_SRR5517351	sample_SRR5517359	sample_SRR5517365	sample_SRR5517370
ENSHGLG00100012412	6.57288	5.49818	7.2937	7.96157	7.06962	8.95719	7.31299	9.35525
ENSHGLG00100012413	16.4163	20.042	21.793	20.992	24.0743	23.7658	25.3509	26.1431
ENSHGLG00100012414	87.9462	35.6469	64.8956	41.6528	41.1438	121.059	28.2169	36.0579
ENSHGLG00100012415	24.1995	21.8588	26.2482	22.8945	25.4566	29.1806	27.6309	28.4848
ENSHGLG00100012416	160.481	108.447	133.864	109.377	124.342	107.551	113.434	112.325
ENSHGLG00100012417	0	0	0.0726317	0	0	0.104195	0	0.0599866
ENSHGLG00100012418	0	0.197484	0	0	0	0.143571	0	0
ENSHGLG00100012419	13.1135	13.5419	11.6686	12.8916	14.026	14.6903	12.4902	11.4743
ENSHGLG00100012420	226.251	289.611	325.09	256.818	303.815	322.993	287.23	336.327
ENSHGLG00100012421	32.6716	34.4357	36.9441	28.7688	35.6387	39.3865	32.4964	35.5388
ENSHGLG00100012422	7.94909	8.19226	9.22665	6.7387	6.19413	7.93651	7.02622	7.48858
ENSHGLG00100012423	0	0	0	0	0	0	0	0
ENSHGLG00100012424	72.6224	65.6051	84.28	95.4555	67.4062	76.9783	86.7406	74.8561
ENSHGLG00100012425	27.7298	26.5974	30.4239	18.4447	14.3527	35.5801	20.5617	20.7572
ENSHGLG00100012426	87.084	100.307	102.625	86.0923	104.316	104.541	92.4704	104.021
ENSHGLG00100012427	56.4174	72.3361	76.7684	67.245	84.6903	88.9951	76.2626	75.4433
ENSHGLG00100012428	89.6321	85.5936	92.842	82.902	72.0221	82.2827	83.4882	81.2526
ENSHGLG00100012429	126.6752	141.295985852	161.125900006582	135.0677	170.4708167	185.6316533616	161.3661148571	187.152300004646
ENSHGLG00100012430	63.51033	61.50047	82.87179	67.9866	70.1136	99.7872	78.4152	100.4118
ENSHGLG00100012431	57.72587	45.198	57.37846	42.97727	44.46012	51.76037	43.99692	44.76829
ENSHGLG00100012432	0	0	0	0.314561	0	0	0	0
ENSHGLG00100012433	43.4807	37.7575	40.26	41.1622	30.8377	41.9876	40.7262	35.637
ENSHGLG00100012434	16.6308	18.4861	20.3751	17.4154	19.7876	19.6592	19.9477	22.2514
ENSHGLG00100012435	3.07149	2.08814	2.5876	2.19625	2.44144	2.8244	2.4983	3.06627
ENSHGLG00100012436	26.5095	29.2398	26.2533	30.5605	32.0503	32.6889	28.4401	48.2551
ENSHGLG00100012437	24.3302554	14.198132	10.41663	20.62844483019	36.57538	15.534401	15.882058	6.6927622
ENSHGLG00100012438	28.0099	25.3702	27.3935	23.4627	27.2089	27.606	23.9467	25.6496
ENSHGLG00100012439	55.3057	48.8345	53.968	44.0253	43.5199	54.3523	45.4913	45.118
ENSHGLG00100012440	0	0.286925	0.294097	0	0	0.202406	0	0
ENSHGLG00100012441	5.0929	2.40444	3.54437	1.99423	3.28916	6.22196	3.23113	5.77756
ENSHGLG00100012442	27.3752	28.5411	28.8696	27.4826	24.0408	29.745	26.7009	28.8416
ENSHGLG00100012443	0	0	0.0459491	0.042714	0.0830946	0.0329584	0.0408143	0
ENSHGLG00100012444	3.561675686	1.12061	2.922287829	1.697837383	1.80153	1.94879	1.297857338	2.866057144
ENSHGLG00100012445	28.3214	21.9133	26.0925	24.2555	25.6703	24.7777	24.7801	25.6836
ENSHGLG00100012446	7.5331015	13.12717	13.95917	19.20403	12.63549	16.81851	18.81429	17.55782
ENSHGLG00100012447	148.099	148.582	147.658	103.723	118.611	135.146	120.673	134.091
ENSHGLG00100012448	38.7383	39.3458	37.1347	37.324	30.58991	33.9313	34.7355	28.83679
ENSHGLG00100012449	52.4975	58.1131	64.0734	57.9234	59.6593	73.5071	62.6408	62.5981
ENSHGLG00100012450	34.9281	35.113	39.3616	29.8106	40.5367	45.4657	35.725	34.8561
ENSHGLG00100012451	28.0444	31.4158	32.2191	27.6153	32.7561	38.795	33.4128	32.3332
ENSHGLG00100012452	0.210737	0.227172	1.07666	0.405753	0.606038	0.316179	0.585029	0.253142
ENSHGLG00100012453	5.24486	4.61034	5.63309	4.48707	4.6043	4.34064	4.72839	4.27125
ENSHGLG00100012454	2.22975	2.01128	3.49752	3.43884	4.92614	3.73893	4.27166	5.30503
ENSHGLG00100012455	0.314111	0	0.623595	0	0	0.115537	0	0.399099
ENSHGLG00100012456	18.1256	17.5062	18.5116	15.8823	16.2736	19.7798	17.7758	17.6997
ENSHGLG00100012457	91.1267	89.4573	97.1729	91.5227	96.065	101.852	94.5744	98.4937
ENSHGLG00100012458	11.6758	11.9827	12.5056	14.1476	12.161	13.7936	12.68	10.6694
ENSHGLG00100012459	4.35299	4.03063	4.65772	4.19437	4.03624	5.18923	4.69742	4.46176
ENSHGLG00100012460	3.48723	2.64771	3.5765	1.61972	2.81928	3.81515	3.25828	3.25679
ENSHGLG00100012461	0	0	0	0	0	0	0	0
ENSHGLG00100012462	33.3699	35.089	39.2839	33.3192	32.2902	40.1922	33.3185	38.2313
ENSHGLG00100012463	18.1423	21.5543	20.5588	23.5472	64.2979	29.0652	42.0484	69.7359
ENSHGLG00100012464	1.46777	1.21529	1.74081	0.854923	1.18569	1.57456	0.495975	0.488288
ENSHGLG00100012465	2.0979	0.815977	2.82107	1.90978	0.998552	2.32345	1.06298	2.35444
ENSHGLG00100012466	25.4365	19.6202	22.2994	23.4506	25.9241	11.9808	18.5838	27.6612
ENSHGLG00100012467	15.5416	15.3392	16.1305	13.3345	12.0049	13.4533	13.2855	12.7968
ENSHGLG00100012468	228.629	248.801	230.357	170.812	214.257	219.815	207.362	193.148
ENSHGLG00100012469	35.6001	36.574	36.5887	32.9721	33.8164	32.3902	32.607332	28.9436
ENSHGLG00100012470	8.26144	10.979396	11.712399	11.295128	14.0133	11.137166	11.721888	14.676315
ENSHGLG00100012471	74.1651	55.5226	79.9845	78.2409	66.6499	57.9338	58.7408	72.9674
ENSHGLG00100012472	611.706	782.721	782.685	638.165	704.493	835.008	664.335	705.738
ENSHGLG00100012473	0.187686	0.571283	0	0	0	0.681323	0.163632	0
ENSHGLG00100012474	46.01039	54.011019	51.123659	57.852799	47.7631	46.05995	49.4304	45.84267
ENSHGLG00100012475	11.4462	10.9196	10.9122	10.3595	10.9157	11.5921	10.63	8.67389
ENSHGLG00100012476	7.6686	8.05876	6.8327	7.089	6.32872	7.29663	6.87653	6.17417
ENSHGLG00100012477	0	0	0	0	0.21722	0.170823	0.214313	0
ENSHGLG00100012478	43.816566	36.71954	35.335701	32.51058	31.98322	48.4207	37.198766	26.3952
ENSHGLG00100012479	28.1068	28.5584	31.2286	28.5044	28.2689	33.9035	27.6132	22.203
ENSHGLG00100012480	46.7787729754	50.27778066	46.82871	45.747320128	45.280071	50.40191876	48.19518035	44.768335
ENSHGLG00100012481	25.5054	27.8116	25.8363	29.1281	22.5295	24.6654	27.9554	24.6011
ENSHGLG00100012482	6.16731	6.56243	5.31004	6.78725	5.78987	6.94545	7.42177	6.28813
ENSHGLG00100012483	25.9538	28.0119	28.2613	30.3447	24.3159	26.2427	29.0923	23.2053
ENSHGLG00100012484	55.12	55.9519	59.967	54.2986	58.3843	65.2871	54.7053	55.2559
ENSHGLG00100012485	97.9498	88.1068	87.5083	89.2743	94.4588	87.6444	82.1391	87.1859
ENSHGLG00100012486	0.141051	0.0899053	0.145313	0.297972	0.182759	0.311725	0.128978	0.264344
ENSHGLG00100012487	0.219209	0.687903	0.67404	0	0.199089	0.15985	0.199886	0
ENSHGLG00100012488	0.511236	0.281139	0.650161	0.662875	0.360312	0.872523	0.540247	0.918043
ENSHGLG00100012489	4.95654	4.53761	4.47645	4.30234	5.28248	4.73467	3.70663	3.07047
ENSHGLG00100012490	28.5622	30.4605	30.5294	28.1501	31.1811	30.7638	27.1726	30.5225
ENSHGLG00100012491	1.26814	0.838195	1.54447	0.795654	1.4071341746	1.34105	1.22747	1.14131
ENSHGLG00100012492	3.17733406	2.0056732	2.714090294499	2.01947792	1.95418218	2.57294795	1.986677009	3.42154561
ENSHGLG00100012493	11.5795	5.61312	7.12007	5.03773	5.05807	6.19848	6.54842	6.19878
ENSHGLG00100012494	18.81467	17.55167	20.80464	19.08987	16.06897	22.57425	22.43381	20.69707
ENSHGLG00100012495	14.0789	12.0522	11.9672	10.4339	12.6442	14.511	10.9427	12.4173
ENSHGLG00100012496	48.3707	49.1367	59.1907	52.6672	44.9487	45.5721	51.5291	43.0556
ENSHGLG00100012497	0	0	0	0	0	0	0	0
ENSHGLG00100012498	0.21388	0	0	0	0	0	0	0
ENSHGLG00100012499	17.95042	9.417499	15.44661	10.779400163705	11.89947	11.53469545	11.37017	9.69413
ENSHGLG00100012500	5.76594	6.0977	4.28518	6.5329	5.65702	2.82778	4.87207	5.23791
ENSHGLG00100012501	11.7734	8.98509	14.0665	9.1417	9.34222	17.2327	7.6294	10.5894
ENSHGLG00100012502	82.464	79.5731	87.547	73.0501	86.781	82.6444	84.2113	86.066
ENSHGLG00100012503	0	0	0.184965	0.343884	0	0.132672	0.492884	0.152763
ENSHGLG00100012504	32.45182	22.26131	28.82494	30.02141	28.21269	27.20968	26.06534	22.1524
ENSHGLG00100012505	1.97963	1.74461	0.67677	1.5728	1.52984	3.241293	1.282218	2.002614
ENSHGLG00100012506	15.1407	9.96292	13.1128	9.78371	8.89244	18.8111	10.1148	13.8223
ENSHGLG00100012507	0.303293	0.40093	8.90121	2.96386	0	0.167337	0.069074	1.73409
ENSHGLG00100012508	0.0960769	0.20321	0	0.0915989	0	0	0.087525	0.0813814
ENSHGLG00100012509	0	0	0	0	0	0	0	0
ENSHGLG00100012510	16.01	19.1896	20.4343	19.4595	20.7774	25.4395	20.521	22.2574
ENSHGLG00100012511	14.3314	18.6203	21.4176	18.3481	17.9735	15.6134	18.2781	15.410399
ENSHGLG00100012512	7.61093	6.48597	6.25219	5.45976	5.7903	8.09942	5.92374	8.38709
ENSHGLG00100012513	70.3049	46.7127	75.9225	68.692	76.7414	89.1543	73.2355	79.6874
ENSHGLG00100012514	0	0	0	0	0	0	0	0
ENSHGLG00100012515	95.8292	89.3401	106.219	95.4206	98.5553	109.492	91.0591	94.6091
ENSHGLG00100012516	8.36435	8.25175	9.1116	8.5629	7.16799	8.79522	8.24662	8.56889
ENSHGLG00100012517	160.8521	190.7201	189.3401	172.693	212.1035	197.6074	179.2017	200.9744
ENSHGLG00100012518	2.46795	2.39632	1.6153	2.296	2.23455	3.00312	2.16575	2.25797
ENSHGLG00100012519	0	0	0.0620808	0.109555	0	0	0.0512345	0
ENSHGLG00100012520	0.552754	0.730699	0.425179	0.922235	0.897044	0.304973	0.629441	0.117052
ENSHGLG00100012521	5.69441	4.11121	4.54861	4.17616	4.11286	5.11548	5.33718	4.59152
ENSHGLG00100012522	7.02481	4.37	3.81422	5.12154	1.91602	2.73587	3.01154	4.55025
ENSHGLG00100012523	0	0.0936702	0	0	0.0819837	0.06523	0	0
ENSHGLG00100012524	0.239922	0.405962	0.196851	0.137244	0.444983	0.0705987	0.218566	0.284514
ENSHGLG00100012525	79.832655173298	81.16061	77.424105	86.19222809	64.550791	69.04358	79.48546	70.395058
ENSHGLG00100012526	81.6355	88.5463	89.9869	97.2882	80.7193	101.118	95.9804	97.8131
ENSHGLG00100012527	3.27401	1.52007	2.53884	1.6749	1.85131	2.58473	1.45492	2.97615
ENSHGLG00100012528	72.4045	78.3813	66.2301	72.2947	63.7417	69.6389	72.8675	63.1945
ENSHGLG00100012529	0	0	0	0	0	0	0.945697	0
ENSHGLG00100012530	39.94905	38.75954	48.50183	37.76039	32.34347	43.4868	34.46535	32.04623
ENSHGLG00100012531	3.55406	2.53626	2.43003	2.69971	2.09006	1.99809	2.1848	1.83564
ENSHGLG00100012532	0	0	0	0	0	0	0	0
ENSHGLG00100012533	18.14118	19.18509	26.47722	23.61995	18.76438	26.1776	14.61954	17.73046
ENSHGLG00100012534	42.902961	46.65759	54.365303	38.706329	40.944893	48.22461	40.56292	32.19941
ENSHGLG00100012535	40.3979	38.20049	41.98533	47.0415	35.08016	46.9028	45.427	42.86805
ENSHGLG00100012536	0.108123	0	0	0	0	0	0	0
ENSHGLG00100012537	395.7505	351.3151	418.1638	357.0268	443.1223	389.7921	318.4631	411.0914
ENSHGLG00100012538	0	0	0	0	0	0	0	0
ENSHGLG00100012539	70.5841	77.7148	74.8442	94.9302	71.1946	87.8949	85.5643	82.7676
ENSHGLG00100012540	10.1551	10.091	10.4544	8.58575	9.80826	10.2332	8.79736	8.60183
ENSHGLG00100012541	76.8338	81.9592	94.9709	63.7256	92.4627	89.8476	71.2085	90.0985
ENSHGLG00100012542	48.237	48.01174	52.964	48.96454	51.311	61.99485	48.8547	51.19378
ENSHGLG00100012543	9.99301	9.95382	9.98183	10.6919	9.35988	10.2682	9.17649	11.6196
ENSHGLG00100012544	0	0	0.0529545	0.0499075	0	0.0380241	0.0475429	0.0446785
ENSHGLG00100012545	59.114	69.9084	68.4298	79.0003	76.3658	68.2176	82.8855	74.2809
ENSHGLG00100012546	12.4751	8.34256	9.0941	8.97854	9.86749	9.67207	7.24219	8.75399
ENSHGLG00100012547	0	0	0	0.0599426	0	0.0416918	0.0516292	0.109253
ENSHGLG00100012548	0.120965	0	0.187749	0.319285	0.340067	0.0887131	0.139921	0.172167
ENSHGLG00100012549	67.1596	71.98529	67.66662	88.49447	63.20856	66.4988	78.92712	65.9513
ENSHGLG00100012550	0	0	0	0	0	0	0	0
ENSHGLG00100012551	3.24895	6.45844	5.41157	4.98399	4.73458	4.92391	4.94035	6.16615
ENSHGLG00100012552	0.136328	0	0.282488	0.395512	0.156131	0	0.247735	0
ENSHGLG00100012553	18.3188	24.2017	30.8573	21.9027	16.7177	20.1742	16.9327	18.1253
ENSHGLG00100012554	1.08515	1.5454407135	2.84416	2.2415800343825	0.95041	1.47817688992	1.86728	2.297930664631
ENSHGLG00100012555	81.2733	73.9697	68.9737	76.5919	59.6909	64.7236	66.9077	62.8632
ENSHGLG00100012556	23.24309085025	22.20710153683	23.1755307971	18.774405015442	22.870700385965	25.740582	20.849752	24.506452823
ENSHGLG00100012557	4.62631	8.80651	7.11712	9.04191	9.00945	4.42431	11.8006	9.99266
ENSHGLG00100012558	5.17378	4.71155	5.90715	7.47274	6.27418	6.38409	8.43954	7.48195
ENSHGLG00100012559	0.103355	0.113296	0	0.0489191	0.0980011	0.0830538	0.0499609	0.0918267
ENSHGLG00100012560	10.4363	24.8327	20.7582	29.8496	14.2972	22.974	21.2474	17.7469
ENSHGLG00100012561	66.1658	73.4251	81.2514	81.6355	84.5286	96.6101	90.2429	93.6925
ENSHGLG00100012562	150.747	141.13	160.737	138.631	155.834	205.142	131.104	169.468
ENSHGLG00100012563	0.0673096	0	0	0	0	0	0.122636	0.114028
ENSHGLG00100012564	0.206989	0.0996827	0.102746	0	0	0.151589	0.183864	0.166103
ENSHGLG00100012565	45.9969	46.9062	51.0035	54.3892	51.4434	57.2923	58.3331	56.5104
ENSHGLG00100012566	24.4056	27.2837	28.1958	21.3463	27.34264	32.50166	27.89591	24.39224
ENSHGLG00100012567	0.411228	0.108722	0.421755	0.0980153	0.381352	0.151259	0.374624	0.43541
ENSHGLG00100012568	137.73269	178.33878	198.9975	205.05313	210.85233	194.33454	219.31747	191.7637
ENSHGLG00100012569	10.473477	8.145544834	10.02207	11.03641	8.76606	9.253075	8.937563	9.79443
ENSHGLG00100012570	0	0	0	0	0	0	0	0
ENSHGLG00100012571	15.909	21.1181	16.9111	15.4045	18.672	17.4331	20.8336	18.2482
ENSHGLG00100012572	7.96824	4.38464	5.19101	5.31162	6.54828	6.10008	6.19669	5.15811
ENSHGLG00100012573	25.0774	30.375	32.5907	26.4513	31.6766	34.9273	31.3178	30.0194
ENSHGLG00100012574	63.2574	52.4441	54.331	31.5196	31.8656	45.5774	38.0621	45.5335
ENSHGLG00100012575	2.76229	2.98688	3.66063	3.31413	3.94316	4.56644	3.90186	3.33879
ENSHGLG00100012576	19.92369	18.9877	20.73861	17.90091	19.16603	19.95794	20.7426	19.20927
ENSHGLG00100012577	14.8861	15.7426	15.2672	14.3441	13.3617	14.4645	13.5611	13.9578
ENSHGLG00100012578	0	0	0	0	0	0	0	0
ENSHGLG00100012579	31.7337	30.0142	27.2699	27.7196	35.2174	27.7245	30.4888	34.9585
ENSHGLG00100012580	0	0	0	0	0	0	0	0
ENSHGLG00100012581	37.319781	41.346082	34.654266	43.89527	42.085321	35.706393	42.78239	45.44407
ENSHGLG00100012582	4.307456	5.81549	6.37853	6.88898	8.19063	6.65768	8.24128	6.42924
ENSHGLG00100012583	0	0	0	0	0	0	0	0
ENSHGLG00100012584	12.3368	19.57	15.4362	20.8184	15.3304	22.5073	20.904	20.4817
ENSHGLG00100012585	14.2048	17.2089	19.8012	16.4142	17.8209	20.8498	17.1782	17.1915
ENSHGLG00100012586	1.15984	1.10715	0.890266	0.653936	0.570878	0.788297	0.528103	0.685409
ENSHGLG00100012587	0.241794	0.636936	0.292162	0.428674	0.321523	0.148045	0.26674	0.267084
ENSHGLG00100012588	10.6139	13.1733	13.3616	11.4744	11.1348	14.671	11.1041	11.321
ENSHGLG00100012589	8.66214	9.39522	7.56887	10.66636	6.9597	9.63753	8.62646	7.98455
ENSHGLG00100012590	15.5011	17.7281	17.3922	15.9121	16.7349	17.5234	16.9643	16.6478
ENSHGLG00100012591	80.161057	93.736665	96.210525	93.775439	96.744969	108.137008	102.229209	106.147614
ENSHGLG00100012592	2.38671	4.42723	2.41644	2.29829	2.96803	2.24234	2.67143	1.45775
ENSHGLG00100012593	96.1217	73.8198	89.6748	75.1084	76.1921	83.9617	77.4498	75.8153
ENSHGLG00100012594	44.813	43.6045	48.4785	38.9201	46.1115	43.4283	41.2901	41.8584
ENSHGLG00100012595	83.3101	67.7379	64.8335	59.4705	55.5168	63.4423	57.5883	63.8297
ENSHGLG00100012596	13.472	13.3016	14.1837	14.8901	9.34233	14.2081	13.3047	13.6331
ENSHGLG00100012597	12.6017	11.2467	12.9477	15.6775	11.2408	14.7888	15.4386	14.045
ENSHGLG00100012598	0.785756	0.800811	1.11402	1.4094	1.03394	0.987857	1.09869	0.678835
ENSHGLG00100012599	2.72577	2.43303	3.00073	2.33647	2.41179	2.07878	2.27812	1.94875
ENSHGLG00100012600	9.64555	4.498343	7.86932	5.90495	7.83059	10.92342	5.78581	9.91283
ENSHGLG00100012601	1.23038	1.95176	1.89282	1.49888	1.77488	2.26281	1.30767	2.20017
ENSHGLG00100012602	559.199	469.678	577.482	444.799	437.466	467.755	424.452	348.909
ENSHGLG00100012603	24.9384	22.4361	23.4281	23.8722	26.614	23.3872	24.0727	26.538
ENSHGLG00100012604	23.178	19.25169	24.061	23.60699	18.17834	27.7048	21.1768	22.05719
ENSHGLG00100012605	0	0	0	0	0	0	0	0
ENSHGLG00100012606	107.542	111.626	121.153	102.902	123.22	134.938	116.062	121.939
ENSHGLG00100012607	10.7656	11.3346	10.7236	11.7171	10.9111	12.0196	14.1251	12.2258
ENSHGLG00100012608	0.147785	0.156288	0.447382	0.140897	0.411145	0.217434	0.651292	0.484461
ENSHGLG00100012609	17.26057	22.268727	17.830144	20.912644	17.130233	20.09228	23.28947	21.19468
ENSHGLG00100012610	143.718	187.596	188.187	210.015	216.734	224.218	218.597	226.406
ENSHGLG00100012611	48.63199	50.55222	57.79113	57.9067	59.96505	57.45	59.8739	60.3645
ENSHGLG00100012612	63.4075	58.0536	69.499	56.4902	79.4993	73.0743	66.7394	72.1607
ENSHGLG00100012613	0.480997	0.117386	0.113841	0.176376	0.102935	0.489936	0.0674127	0.532787
ENSHGLG00100012614	0.40932	0.904728	2.330814	0.924556	1.224829	1.257859	1.025076	0.866761
ENSHGLG00100012615	11.7994	7.39786	9.07609	5.94613	6.72162	9.42416	9.13674	8.70958
ENSHGLG00100012616	0.614369	0.108286	0.420064	0.292867	0.379823	0.37663	0.186561	0.260199
ENSHGLG00100012617	19.1095	15.0037	21.0835	18.2188	18.2582	18.5307	17.9361	17.6581
ENSHGLG00100012618	301.707	350.8365	389.103	317.0514	368.5659	375.6356	349.4688	352.5279
ENSHGLG00100012619	0.631369	0.694622	0.37464	0.650019	0.335763	0.470111	0.685534	0.608202
ENSHGLG00100012620	126.174	137.432	142.92	149.439	145.458	150.513	140.825	135.515
ENSHGLG00100012621	31.1695	15.7031	25.272	21.1129	20.5956	17.468	19.7658	19.1374
ENSHGLG00100012622	8.53035	7.55615	6.11472	7.51811	5.41424	5.83639	5.92929	6.63247
ENSHGLG00100012623	12.4296	7.76739	9.57467	10.0035	7.60957	8.55993	9.11742	8.05586
ENSHGLG00100012624	0	0	0	0	0	0	0	0
ENSHGLG00100012625	11.9144	11.7224	14.2403	8.11567	11.1756	13.7649	7.37048	11.07
ENSHGLG00100012626	28.15647	34.16227	32.23512	34.7517	37.24347	32.75561	36.18861	40.30426
ENSHGLG00100012627	105.182	55.8758	83.7912	58.4577	73.4958	71.3784	65.2168	72.1039
ENSHGLG00100012628	0.108854	0.920942	1.00477	0.934028	0.100946	0.480468	0.39666	0.276613
ENSHGLG00100012629	107.661	89.7185	102.688	91.3526	101.038	104.544	100.04	99.9484
ENSHGLG00100012630	1.71346	1.39901	1.58273	1.24404	1.54935	1.12243	1.31821	1.89182
ENSHGLG00100012631	12.0966	12.8874	13.0496	13.0705	13.7937	16.1167	14.6931	17.8362
ENSHGLG00100012632	131.073	158.843	170.717	141.333	192.801	183.496	178.71	189.365
ENSHGLG00100012633	13.3396	18.6144	17.9012	18.2324	28.4898	21.5091	23.9352	38.4153
ENSHGLG00100012634	0.332516	0	0.170514	0	0	0.122307	0	0
ENSHGLG00100012635	8.70588	8.18383	12.8971	16.6002	15.2498	20.9923	16.3025	17.6163
ENSHGLG00100012636	3.5108	3.71281	3.60068	3.85652	8.21013	4.4355	6.32707	7.88704
ENSHGLG00100012637	110.6	119.393	125.208	97.6507	128.377	134.748	112.806	108.078
ENSHGLG00100012638	13.1235	15.3458	16.01684	15.79191	27.8475	18.51268	21.7505	22.54463
ENSHGLG00100012639	5.45905	2.44625	5.88349	1.9407	5.49147	7.62343	4.55168	4.85918
ENSHGLG00100012640	0	0	0.0603758	0	0	0	0.0536287	0.0997288
ENSHGLG00100012641	0.0618335	0	0	0	0.0660033	0	0.054254	0.0602875
ENSHGLG00100012642	32.5294	32.6259	31.522	28.3362	30.3195	31.6536	28.637	29.7732
ENSHGLG00100012643	8.63216	6.42038	5.48005	10.6113	4.19709	6.3022	11.6949	6.10671
ENSHGLG00100012644	13.468	19.9269	18.346	17.7666	16.2614	19.0214	19.3962	16.734
ENSHGLG00100012645	29.95640481	36.42704	35.939	43.95163	33.87282	37.5114	40.66959	37.72678
ENSHGLG00100012646	24.5114	18.4503	19.9264	19.3926	19.0727	18.3431	19.6964	20.8029
ENSHGLG00100012647	4.6452	5.537053	3.344656	1.85614	2.60679	2.082466	3.35238	3.065546
ENSHGLG00100012648	0.6088018	0.694139	0.870546	0.911275	0.93332	1.070445	0.597947	0.630106
ENSHGLG00100012649	23.0362	24.3616	23.4009	24.8908	22.3799	24.532	20.586	20.8135
ENSHGLG00100012650	23.9714	27.9009	27.2766	36.0261	21.9177	27.6857	31.3645	29.6357
ENSHGLG00100012651	5.29934	5.95821	5.60664	4.94598	3.46591	4.59604	5.94562	4.01627
ENSHGLG00100012652	2.65736	1.68616	2.45285	2.15348	2.21787	2.83456	2.0577	2.02581
ENSHGLG00100012653	1.02807	0.434889	0.843511	0.788277	0.767089	0.605034	1.12387	0.87082
ENSHGLG00100012654	0.199206	0.210047	0.205471	0.195384	0.093485	0.1496	0.185111	0.0856314
ENSHGLG00100012655	10.6972	11.1071	10.5722	8.90065	9.73973	12.4479	9.21352	9.4729
ENSHGLG00100012656	23.2084	25.5269	28.7427	28.3698	31.9354	28.2523	28.2346	30.5165
ENSHGLG00100012657	39.7246	66.8189	61.8399	73.7173	53.9423	59.0524	75.7345	57.1444
ENSHGLG00100012658	0.0962943	0.101835	0.493797	0.0918062	0.0892985	0.212515	0.263169	0.407827
ENSHGLG00100012659	4.39228	3.26193	4.14982	3.41098	3.40615	3.99638	3.12174	3.17841
ENSHGLG00100012660	0.479677	0.253684	0.340585	0.281513	0.376393	0.285011	0.319331	0.296917
ENSHGLG00100012661	23.45336	23.24707	24.19755	23.03677	18.16538	23.80785	18.95145	17.05143
ENSHGLG00100012662	3.59593	6.66859	10.3396	8.24845	10.8994	9.57933	9.70162	8.47941
ENSHGLG00100012663	3.39947	4.28618	2.68788	3.9477	2.84263	2.76442	3.25024	2.96637
ENSHGLG00100012664	8.36796	8.53272	8.76286	9.53994	8.47885	8.79961	8.82676	8.35641
ENSHGLG00100012665	6.3943	5.17733	6.04566	6.28678	6.39302	4.63043	4.27783	5.16237
ENSHGLG00100012666	2.68339	3.35082	2.37055	2.1193	4.40383	3.37718	2.61738	3.08637
ENSHGLG00100012667	58.9365	77.1876	59.045	88.515755	50.3552	54.5092	72.4251	56.3307
ENSHGLG00100012668	27.6487	31.8944	27.6512	30.7534	32.4646	29.7252	31.3593	27.323
ENSHGLG00100012669	47.6242	56.146	46.476	58.9563	49.0839	32.949	62.532	51.2137
ENSHGLG00100012670	14.7016	10.365	9.95891	9.0847	9.42566	10.3478	10.4168	9.22438
ENSHGLG00100012671	79.081	86.5598	90.4893	89.7938	88.4246	96.2738	87.2842	94.3251
ENSHGLG00100012672	81.8122	90.8091	100.5975	77.2885	82.6553	88.0986	76.3217	83.8437
ENSHGLG00100012673	811.105	897.422	974.586	792.013	909.036	903.787	858.643	828.821
ENSHGLG00100012674	6.46738	0.4738	2.283093	0.42714	1.246420188679	0.329584	1.211673	2.6446
ENSHGLG00100012675	21.39576	22.1995	24.591722321	23.390956	22.49001400014	24.23224	23.5294	18.844895
ENSHGLG00100012676	0.13536	0	0.1392	0.0610669	0.124751	0.0485039	0.0616864	0.113916
ENSHGLG00100012677	16.2451	16.63	15.5946	17.4084	10.907	14.1017	16.3086	11.8063
ENSHGLG00100012678	0	0.314763	0.610513	0.283765	0	0.437909	0.271144	0.465186
ENSHGLG00100012679	12.4717	11.6788	14.0416	18.4348	11.2554	12.029	15.4323	10.7938
ENSHGLG00100012680	17.3443	16.2909	19.3097	17.1887	15.661	19.6425	18.0874	21.8438
ENSHGLG00100012681	27.15861	31.3753	31.43228	27.76895	25.37898	28.51362	25.59631	26.52012
ENSHGLG00100012682	6.82226	7.07516	6.54549	8.14084	5.87764	5.43968	6.53577	4.66028
ENSHGLG00100012683	14.6766	6.20842	13.5471	2.79851	10.8883	10.7967	9.35913	12.4317
ENSHGLG00100012684	95.1053	98.1664	98.1701	84.0097	104.729	102.512	88.9151	102.452
ENSHGLG00100012685	1.49683	2.2712	1.53515	1.30297	1.32774	2.5374	1.18574	1.21276
ENSHGLG00100012686	8.3777	8.0732	8.20358	8.80334	10.1505	7.59794	10.5595	9.18831
ENSHGLG00100012687	29.4522	23.0753	27.9039	21.4877	18.4027	19.6847	28.7121	19.1669
ENSHGLG00100012688	0.389232	0.485499	0.822611	1.57655	0.364036	0	1.35254	0.690037
ENSHGLG00100012689	0	0.224685	0	0.206059	0.362673	0.159059	0	0.272785
ENSHGLG00100012690	9.37167	9.62841	9.45178	10.0385	9.99135	10.0547	10.4843	10.9551
ENSHGLG00100012691	1.09422	0	0	0	0	0	0	0
ENSHGLG00100012692	110.1912	91.96	90.1402	97.7045	84.9999	97.2382	89.7682	86.6594
ENSHGLG00100012693	18.5797	18.3946	13.2442	17.2741	14.6027	15.5099	17.7662	17.6911
ENSHGLG00100012694	94.9209	104.736	95.3245	98.895	80.8485	95.1428	86.3968	86.6084
