sample_SRR5279360	sample_SRR5279359	sample_SRR5279358	sample_SRR5279356	sample_SRR5279349	sample_SRR5279348	sample_SRR5279345	sample_SRR5279344
ENSPEMG00000016821	1.84682	0	1.07341	1.42599	0	0	0.781206	0
ENSPEMG00000016822	14.7982	15.5749	13.7912	18.1898	22.6478	21.8398	14.2545	7.70084
ENSPEMG00000016823	8.45731	8.99211	8.46654	10.1867	8.88596	4.07787	9.48259	5.4794
ENSPEMG00000016825	6.29186	4.30019	8.33335	5.56006	27.4102	0	7.96959	23.00482
ENSPEMG00000016826	65.616	69.0971	61.2363	76.0911	52.9305	74.5745	94.2641	110.4862
ENSPEMG00000016827	0.0704927	0	0	0	0	0.939618	0	0.41843
ENSPEMG00000016828	11.8811	10.36919	13.0808	13.901524	34.6211	0.338852	12.1347	12.64436
ENSPEMG00000016829	112.528	121.665	135.71	120.257	79.8764	118.791	97.2967	83.0141
ENSPEMG00000016831	45.3234	43.7262	39.7247	49.5232	63.7306	48.0477	45.6959	37.3315
ENSPEMG00000016832	0	0	0	0	0	0	0	0
ENSPEMG00000016833	37.4094	27.1471	30.1285	29.9074	41.461	45.6067	44.0298	28.8078
ENSPEMG00000016834	0.526742	0.213989	0.268253	0.497464	0	0	0.54524	0.292057
ENSPEMG00000016836	77.4386	82.982	93.9896	81.0408	52.3935	52.4554	66.0701	78.6666
ENSPEMG00000016837	42.16298	46.95752	29.7225	36.31	46.5178	31.4293	54.7257	35.3315
ENSPEMG00000016839	3.92579	2.74927	4.47167	6.57351	3.92723	3.89437	5.62314	2.12853
ENSPEMG00000016841	6.79323	9.26775	5.54956	9.25319	9.08541	25.8079	10.70572	7.83873
ENSPEMG00000016842	390.809	470.238	410.282	386.185	436.554	326.232	361.407	445.309
ENSPEMG00000016843	0	0	0	0.05208	0	0	0.36869	0
ENSPEMG00000016844	0	0	0	0.0472737	0	0	0	0
ENSPEMG00000016845	60.5003	56.7196	58.0095	57.4584	52.9679	49.017	62.1589	58.0345
ENSPEMG00000016846	0	0	0	0	0	0	0	0
ENSPEMG00000016848	14.0593	13.93	13.5582	13.62	27.3185	15.6126	16.3179	13.5283
ENSPEMG00000016850	49.5811	42.7031	46.8378	45.3248	57.2960881	47.2286	50.1579	34.6818
ENSPEMG00000016851	400.745	369.191	356.009	425.36	395.36	328.914	404.433	423.048
ENSPEMG00000016852	40.0983	42.6245	26.2641	43.8284	39.1158	35.5677	52.612	62.5208
ENSPEMG00000016853	3.27594	2.11689	1.5649	1.52317	0	0	0.641408	0
ENSPEMG00000016855	0	0	0.454516	0	0	0	0	0.854964
ENSPEMG00000016856	0.662357	1.86821	0.795253	1.69779	0	1.17574	0.56383	0.470664
ENSPEMG00000016857	32.9232	20.6086	27.1047	27.5621	34.5164	20.0768	34.1406	31.4499
ENSPEMG00000016859	3.56398	3.49207	2.39136	5.41214	0	4.67336	2.23189	1.90338
ENSPEMG00000016860	9.97654	10.8399	8.46202	12.0285	5.69855	10.4336	6.10499	5.63326
ENSPEMG00000016861	0.63379	0	0.853588	0.444223	0	0	0.945663	0.1979
ENSPEMG00000016862	0	0	0	0	0	0	0	0
ENSPEMG00000016863	21.3691	13.52098	16.1634	19.36	19.5938	23.9523	27.71348	15.340978
ENSPEMG00000016864	5.21491	4.89814	3.1323	6.02277	0	6.29501	6.25732	5.06096
ENSPEMG00000016865	3.89434	17.8733	3.0995	213.912	28.9613	19.2079	3.04524	1.30254
ENSPEMG00000016866	0	0	0	0.255985	0	0	0	0
ENSPEMG00000016867	19.6058	17.2342	16.2958	21.68	20.3447	23.209	24.1199	14.8807
ENSPEMG00000016868	79.48664	70.477	74.78975	84.44944	104.0857	56.5962	60.59707	36.2414
ENSPEMG00000016870	0	0	0	0	0	0	0	1.26361
ENSPEMG00000016871	0	0.87306	0.29315	0.258963	9.03747	0	1.37156	1.5898
ENSPEMG00000016872	0	0	0	0	0	0	0	0
ENSPEMG00000016873	2.86114	5.14119	1.78782	2.49607	2.20277	2.53707	2.75082	2.23142
ENSPEMG00000016874	0	0	0.159416	0.282391	0	0	0.251532	0
ENSPEMG00000016875	215.627	161.387	207.658	208.907	189.965	197.469	196.367	258.616
ENSPEMG00000016876	0.0913597	0	0	0	0	0	0.161615	0
ENSPEMG00000016879	0	0	0	0	0	0	0	0.68125
ENSPEMG00000016880	15.35135	16.55421	12.262409	15.24367	18.1482	23.01166	12.886957	7.82909
ENSPEMG00000016881	15.2012	9.639	12.3005	19.9489	16.0423	35.0746	15.8583	11.0972
ENSPEMG00000016882	37.3258	30.7311	40.4331	37.9458	38.134	34.6498	60.7802	34.3507
ENSPEMG00000016883	0.21474	0	1.19588	1.10243	7.01673	0	4.56011	7.08929
ENSPEMG00000016885	10.924	7.02658	9.29804	12.2857	2.05951	16.7516	14.8552	5.9392
ENSPEMG00000016886	11.6399	11.6203	12.1802	13.8931	11.3278	17.6499	15.0552	15.2082
ENSPEMG00000016887	6.49969	10.5121	8.06819	7.51313	16.1725	12.1515	7.64514	8.96754
ENSPEMG00000016888	149.42	126.255	112.27	127.206	173.245	163.551	155.371	84.2619
ENSPEMG00000016889	34.4409	27.0822	32.47	26.4625	41.2581	32.3193	41.8721	39.6829
ENSPEMG00000016890	0	0	0	0	0	0	0	0
ENSPEMG00000016891	0	0	0	0	0	0	0	0
ENSPEMG00000016892	8.86297	11.9277	11.9648	10.2669	13.6132	9.65989	13.3629	19.4645
ENSPEMG00000016893	0	0	0	0	0	0	0	0
ENSPEMG00000016894	29.24435	28.209	26.7952	37.6948696	48.5149	36.1533	39.91907	29.0222
ENSPEMG00000016895	30.98513	31.5867	30.92951	25.82048	12.64964	41.8256	42.83957	23.72935
ENSPEMG00000016896	1.52635	0	0	0.783991	0	15.2944	1.88687	0
ENSPEMG00000016897	21.2602	24.74	18.4546	26.5775	45.3317	45.3906	25.7107	30.1953
ENSPEMG00000016901	9.63783	14.15261	7.96291	11.21338	14.9972	0.228705	10.23669	4.85094
ENSPEMG00000016902	0.0978007	0.425173	0.435204	0.980771	0	0	0	0
ENSPEMG00000016903	0	0	0	0	0	0	0	0
ENSPEMG00000016905	203.909	183.579	184.58	184.798	283.111	184.983	217.572	215.603
ENSPEMG00000016906	6.37798	2.7945	4.86678	4.81646	12.8006	3.79754	8.24762	6.42208
ENSPEMG00000016907	811.031	728.28979	715.18	716.505176	498.005	519.174	451.645	459.679
ENSPEMG00000016908	0.955365	0	0.543307	0.481236	0	0	0	0
ENSPEMG00000016909	2.21485	4.01422	0.694192	4.43407	4.48893	6.97939	4.67498	4.53627
ENSPEMG00000016910	0.156523	0	0	0.450056	0.793865	0	0.385813	0.23169
ENSPEMG00000016911	2.3573	2.51853	1.21873	4.46151	7.14059	0.614986	5.88999	3.34788
ENSPEMG00000016912	15.4527	16.2581	15.462	20.6266	20.0346	19.193	17.0962	16.8438
ENSPEMG00000016913	6.11304	9.81743	9.77917	8.81741	31.081	0.610643	14.303	8.06687
ENSPEMG00000016914	1.43745	2.73286	0.920824	3.05609	0	0	1.44274	2.01871
ENSPEMG00000016916	0.0795368	0	0	0.11816	0	0	0	1.07531
ENSPEMG00000016917	3.34013	2.32602	4.62646	5.02131	3.83235	0.82872	3.98847	1.61536
ENSPEMG00000016918	3.559123	4.2274	5.98943	5.16532	10.32729	7.45611000056281	6.66033	6.95204
ENSPEMG00000016919	28.14795	26.33695	24.720369	24.75963	41.20601648278	42.1174	39.33977	35.8173000021209
ENSPEMG00000016920	21.14	14.1169	21.6841	24.1253	9.67657	13.2478	21.5125	20.3327
ENSPEMG00000016921	0.252462	1.60519	0.656045	2.96998	0	0	0.893627	2.25206
ENSPEMG00000016922	929.531	953.558	974.801	876.922	597.779	508.945	461.955	566.504
ENSPEMG00000016923	20.7196	19.6755	16.9332	20.0729	25.4395	8.42364	19.0989	18.2404
ENSPEMG00000016924	12.5163	12.8598	11.502	11.8636	16.7383	21.1383	16.1615	12.7124
ENSPEMG00000016925	1.89914	0.0707524	2.24621	2.3586	5.28597	6.55766	14.7045	10.0146
ENSPEMG00000016926	33.47688	35.16907	32.12839	38.27844	34.759148	34.5319000019065	26.20214	26.628900357523
ENSPEMG00000016927	0	0	0	0	0	0	0	0
ENSPEMG00000016928	0.202176	0.149348	0.342437	0.371902	0.702882	0	0.302561	0.0784233
ENSPEMG00000016929	2.42138	1.04532	0.629871	10.8432	0	0	3.26413	15.8054
ENSPEMG00000016930	13.66611	8.96408	10.599648	13.98043	22.74073	14.747941	16.746772	12.0515
ENSPEMG00000016931	3.48639	5.23635	4.21914	3.79327	0	3.60719	2.79912	3.06735
ENSPEMG00000016932	1.0174	0.353292	1.03054	0.662211	1.3292	0	0.818019	0.894835
ENSPEMG00000016933	0.37631	0.0428848	0.880058	0.273205	2.54989	0	0.49217	0.263402
ENSPEMG00000016934	3.43336	1.16515	3.04078	1.85792	1.78774	8.75864	1.64675	2.16034
ENSPEMG00000016935	6.19238	5.31221	8.30665	8.79022	9.37412	4.34049	9.26392	8.31938
ENSPEMG00000016936	15.1007	22.20112	10.55118	18.87977	23.40827	12.7328	13.05327	11.84359
ENSPEMG00000016937	0.15352	0	0.0589916	0.104628	0	0	0.0907632	1.13907
ENSPEMG00000016938	12.77516	8.56114	10.46005	17.97572	14.4369	6.88562	20.470658091	6.7602
ENSPEMG00000016939	0.31308	0.60532	0.232254	0.240237	1.55914	2.59645	0.61625	0.567766
ENSPEMG00000016940	51.4671	68.7146	59.6179	69.4176	88.9599	86.6436	50.3822	32.9739
ENSPEMG00000016941	1008.22	1003.758	885.645	984.397	1194.548	880.906	1204.797	984.408
ENSPEMG00000016942	9.03756	10.235	7.11511	12.1939	16.7643	3.93147	17.821	13.2572
ENSPEMG00000016943	12.9382	12.8077	11.1059	15.1303	16.1856	26.0487	17.2312	11.1574
ENSPEMG00000016944	11.30413	11.96945	8.44486	11.34053	30.29922	38.3831	11.3583	10.096232
ENSPEMG00000016945	19.49	18.5822	17.0627	15.6643	32.1876	30.2825	16.8809	24.1203
ENSPEMG00000016946	27.382	28.383	18.5763	26.3895	19.0314	15.1239	16.2613	23.6688
ENSPEMG00000016947	37.5804	75.3529	44.6783	55.0091	62.3933	43.1814	29.375	38.8822
ENSPEMG00000016948	10.513366	12.040800228756	7.8702	12.11715	20.4097	14.624100128034	10.37871	8.7426
ENSPEMG00000016949	4.02049	2.84006	6.90479	4.48466	0	3.53655	7.69629	6.9719
ENSPEMG00000016950	0.270924	1.89703	0	0.223788	0	0	1.90574	0
ENSPEMG00000016952	0.259551	0	0.941884	1.00183	0	0	0.457995	1.16494
ENSPEMG00000016954	0	0	0	0	0	0	0	0
ENSPEMG00000016955	2.21294	1.34537	0.995336	3.02496	6.34109	5.90535	3.46439	3.41704
ENSPEMG00000016956	17.8563	18.3888	19.4883	24.7753	25.1017	18.2898	19.1232	16.9164
ENSPEMG00000016957	15.98207	17.465455	13.13847	20.76551	17.26881	16.002	18.11499	11.8491
ENSPEMG00000016958	30.7791	51.0198	40.8927	42.3773	56.4374	29.272	42.5533	27.6972
ENSPEMG00000016959	109.1417	99.4752	101.8801	110.5363	122.2681	96.1721	127.2857	94.2714
ENSPEMG00000016960	0	0	0	0.123048	0	0	0	0
ENSPEMG00000016961	40.697	34.7004	39.6033	40.3124	52.9902	36.2243	49.3026	36.5937
ENSPEMG00000016963	0	0	0	0	0	0	0	0
ENSPEMG00000016964	47.0065	65.3052	44.1704	25.1844	43.9878	60.8521	32.7284	30.6555
ENSPEMG00000016965	29.1494	31.5201	29.0169	46.333	47.1883	41.0973	34.7928	15.7214
ENSPEMG00000016966	0	0	0	0	0	0	0	0
ENSPEMG00000016968	4.16077	4.61396	3.83954	2.48801	7.82253	4.40185	3.24332	3.19164
ENSPEMG00000016969	360.361	382.97	366.157	397.611	280.831	380.532	439.391	428.754
ENSPEMG00000016970	7.43001	3.85744	4.254	6.99858215	6.162130772099	9.73239	7.21763	6.43843116666
ENSPEMG00000016971	0.269226	0	0	0	0	0	0	0
ENSPEMG00000016972	0.0702592	0	0	0	0	0	0	0
ENSPEMG00000016974	24.7721	12.7297	24.7472	21.726	11.5043	7.91815	19.105	16.9359
ENSPEMG00000016975	1.44945	2.98252	2.15185	1.33131	1.66178	0.930873	1.42549	2.33335
ENSPEMG00000016976	13.9079	14.2616	15.3562	13.064	35.0888	23.2628	21.2511	31.8238
ENSPEMG00000016977	6.81522	5.8081	5.35642	10.0308	1.65459	2.28149	6.38728	5.83784
ENSPEMG00000016978	5.54633	6.70236	5.23469	11.9526	2.12965	7.80975	5.14066	8.10242
ENSPEMG00000016980	0	0	0	0.658279	0	0	0	0
ENSPEMG00000016981	16.3991	16.9471	15.0645	13.4425	10.2563	20.1627	13.2524	12.9164
ENSPEMG00000016982	0.341685	0	0	0.169522	0	0	0	0
ENSPEMG00000016983	4.23413	1.04722	3.69526	6.18453	5.79999	1.86404	1.54477	2.33731
ENSPEMG00000016984	1.99901	1.87398	1.84082	1.20707	5.49899	0	0.854823	0.818148
ENSPEMG00000016985	28.2639	27.1869	28.6372	31.0722	36.9084	24.5047	23.5962	28.2933
ENSPEMG00000016986	28.969	28.6712	24.918747	20.04347	20.8598	15.0430856349	20.3108	20.1212
ENSPEMG00000016987	68.0085	91.1958	80.2165	65.5513	96.8182	66.7836	61.061	48.8021
ENSPEMG00000016988	113.07	136.994	152.82	90.6413	134.347	261.052	208.273	150.749
ENSPEMG00000016989	4.04097	4.90752	2.29377	7.14696	0	2.00695	2.80577	4.39467
ENSPEMG00000016990	2.71907	1.53048	2.39372	1.94854	4.56746	17.5579	4.19036	1.76131
ENSPEMG00000016991	129.952	184.259	126.784	142.474	182.839	122.27	126.95	123.832
ENSPEMG00000016993	15.2738	9.65744	11.9347	13.0484	14.7079	14.338	14.4129	7.44219
ENSPEMG00000016994	7.902989	10.00206	7.97807	7.73032	7.8286	15.4765	8.0276	11.184
ENSPEMG00000016996	0.796173	1.16414	1.60076	0.5436	0	0	0.434215	0.635376
ENSPEMG00000016997	179.173	190.336	162.897	225.718	229.542	184.948	218.211	166.015
ENSPEMG00000016998	0.620655	0.757861	0.154075	0.0682371	0	0	0	2.68554
ENSPEMG00000017000	12.046	10.202	14.1972	16.1872	53.2326	16.6951	18.0164	11.6039
ENSPEMG00000017001	102.7415	112.3795	97.3017	127.0805	134.272	108.687	106.3186	106.7939
ENSPEMG00000017002	20.7252	22.516	22.7869	22.2791	21.4119	28.3025	24.1684	14.1829
ENSPEMG00000017003	0	0	0	0	0	0	0	0
ENSPEMG00000017006	13.3904	15.2055	8.44644	14.4006	9.22583	14.0088	14.4751	17.9817
ENSPEMG00000017007	37.5018	26.1022	26.3275	35.3947	29.5513	39.144	43.6603	25.2595
ENSPEMG00000017008	3.57253	0.395809	4.192771	3.3689	4.31675	3.30891	3.9926	2.02438
ENSPEMG00000017009	12.481	11.4345	16.3243	15.2528	5.77574	15.2496	13.1874	15.3855
ENSPEMG00000017010	1.48678	4.360015	1.423083	2.27817	9.01826	2.30824	1.15405	1.399339
ENSPEMG00000017011	34.678	35.86942	40.8783	39.23513	45.8539	38.9987	45.5557	59.38103
ENSPEMG00000017012	0	0	0	1.53917	0	0	0	0
ENSPEMG00000017013	0	0	0	0	0	0	0.122568	0
ENSPEMG00000017014	15.3581	9.9522	18.2287	29.3052	12.7648	13.2487	14.447	16.953
ENSPEMG00000017016	32.2485	38.6379	30.937	34.7524	45.5458	53.7741	23.1906	30.7634
ENSPEMG00000017018	1.0231	2.13808	0.263938	1.80081	0	0	0.944424	3.70985
ENSPEMG00000017019	2.26538	5.41955	2.38245	1.80314	0	18.8771	3.17704	0.926399
ENSPEMG00000017020	3.51321	1.62145	2.7616	3.4884	0	0	3.80418	0.552932
ENSPEMG00000017021	47.89098	42.569	45.1258358	45.48332	69.42425	54.352	50.65053	45.571899
ENSPEMG00000017022	61.63572	43.6045	37.94118	63.4037	53.7043	63.207	84.51918	55.2077
ENSPEMG00000017023	4.34167	3.99603	4.3496	3.18027	3.06851	0	5.3482	3.34239
ENSPEMG00000017027	1.96363	2.00835	0.756299	2.6797	6.22679	3.14293	6.68849	9.83408
ENSPEMG00000017028	0.918404	1.46288	0.359054	0.628523	2.20103	0	0.528626	0.927796
ENSPEMG00000017029	0	0	0	0	0	0	0	0
ENSPEMG00000017030	1.51245	2.33457	1.15117	1.66562	0	0	0.1207	0.451663
ENSPEMG00000017031	29.9614	27.0729	20.952	14.9742	24.7696	10.0311	27.5251	32.6856
ENSPEMG00000017033	19.6023	16.8389	19.0751	14.01	24.335	39.3991	15.1146	15.896
ENSPEMG00000017035	48.2293	49.0401	42.07903	49.08893	17.1526	64.2239	69.3661	54.361
ENSPEMG00000017036	8.71242	7.65752	5.05171	6.77077	11.9673	26.8735	19.236	15.7459
ENSPEMG00000017037	0	0	0	0	0	0	0	0
ENSPEMG00000017039	0	0	0	0	0	0	0	0
ENSPEMG00000017040	1.18411	0.430448	1.75865	2.1867	0	0	0.775992	0.978508
ENSPEMG00000017041	110.58	127.279	108.456	133.237	108.952	128.995	101.285	67.3002
ENSPEMG00000017042	21.2705	26.2071	18.7926	24.2736	30.818	12.7083	34.5665	25.0398
ENSPEMG00000017044	4.77369	2.974926481	4.95353	5.3108	2.136272355	1.906869867	6.20354	9.47445199
ENSPEMG00000017045	13.7042442	14.51072	12.194	12.9376	20.3588	2.23483	8.27204	10.664
ENSPEMG00000017046	17.14539	15.08131	18.55533	19.81967	25.656	15.1244	20.97367	19.26834
ENSPEMG00000017047	2.82659	2.6264	1.59842	1.96448	4.95913	7.47056	1.8474	2.61196
ENSPEMG00000017048	58.6487	45.2791	60.1233	44.6909	50.8635	43.2686	73.758	44.6439
ENSPEMG00000017049	67.3051	51.8453	64.1341	61.5997	88.3961	118.948	98.6552	91.1427
ENSPEMG00000017050	73.86722	63.23545	59.01934	71.07088	81.7847	78.6633	97.1224	65.31586
ENSPEMG00000017051	0	0	0	0	0	0	0	0
ENSPEMG00000017052	2.31138	0.525833	1.82461	1.09393	0	0	1.3625	0.645402
ENSPEMG00000017053	1.51327	0.431149	0.707809	1.52046	1.85144	2.75437	0.636156	1.58888
ENSPEMG00000017056	8.59981	9.87222	8.36896	2.62922	0	0	8.22922	3.62691
ENSPEMG00000017057	17.400904	17.9358	17.21245	16.964428	18.9773	13.7012	17.3883	15.3592
ENSPEMG00000017059	3.38543	4.64444	5.93543	2.15264	0	16.7724	0	2.61291
ENSPEMG00000017060	5.19796	4.1965	4.68332	10.3601	9.99428	0	8.75248	15.4605
ENSPEMG00000017061	1.47562	0	2.95586	0.163305	0	0	0	0
ENSPEMG00000017062	9.52237	10.5214	9.06686	6.28052	5.92312	8.52663	10.0084	9.43698
ENSPEMG00000017063	14.8697	15.131	9.84624	9.96628	13.4474	22.3488	13.3185	16.6806
ENSPEMG00000017065	1.65968	1.19068	2.58047	1.85696	0	0	2.03537	0
ENSPEMG00000017066	68.9202	49.1179	73.7851	60.5427	69.4085	83.8633	66.4082	88.2736
ENSPEMG00000017067	23.31757	23.4321	19.4931	26.8712	33.9858	25.1607	30.6186	24.3684
ENSPEMG00000017068	10.6941	5.28891	8.08213	9.77553	14.7986	8.50731	11.1707	12.3614
ENSPEMG00000017070	0	0	0	0	0	0	0	0
ENSPEMG00000017071	0	0	0	0	0	0	0	0
ENSPEMG00000017073	8.42927	10.64503	6.955849	16.45736	6.69231921	13.3543	8.8116	6.557158
ENSPEMG00000017074	20.904929	27.5023	19.4914	19.5629	24.1863	19.3929	17.0144	27.0927
ENSPEMG00000017075	3.54674	5.07194	2.97768	5.08638	2.99444	1.94233	2.56628	2.24463
ENSPEMG00000017076	4.78996	3.9339	2.904188	8.24628	33.89535	8.84426	9.61822	2.35571
ENSPEMG00000017080	204.25269	221.5802	169.1455	192.544	92.1912	214.2004	150.4658	134.4184
ENSPEMG00000017081	24.287935	26.7848394	22.30071	30.91152	31.76931	48.6983	30.575336	25.17979
ENSPEMG00000017082	25.2391	25.423	25.6351	23.3784	22.8143	0	34.6579	38.6422
ENSPEMG00000017083	0	0	0	0	0	0	0	0
ENSPEMG00000017084	53.4026	48.4569	43.3723	58.2595	44.0014	60.0987	36.2073	36.6072
ENSPEMG00000017086	107.823	105.735	96.9053	102.297	107.842	81.1826	73.9004	58.2425
ENSPEMG00000017087	0	0.343412	0	2.02631	0	0	0	0.140569
ENSPEMG00000017088	0.158655	0	0	0.0782953	0	0	0.14044	0
ENSPEMG00000017089	0	0	0	0	0	0	2.06399	0
ENSPEMG00000017090	4.38018	4.33266	4.29655	5.25294	5.84834634027	3.95791126795	4.659975	5.23604
ENSPEMG00000017092	8.12166	6.61546	12.6597	8.78377	0	0	8.50369	19.3452
ENSPEMG00000017093	52.7475	17.6129	14.47849	23.3091	0	0	18.62115	6.50294
ENSPEMG00000017094	69.0709	69.3754	70.9049	65.8964	96.2947	67.0328	65.1398	52.368
ENSPEMG00000017095	140.16	112.277	140.023	118.703	99.4593	113.55	163.581	108.66
ENSPEMG00000017096	88.1068	81.8432	100.868	79.8592	34.9819	73.9456	65.5264	63.7522
ENSPEMG00000017097	2.69377	3.93387	2.015271	4.05433	1.4312	5.57159	4.36965	0.941098
ENSPEMG00000017098	0.0639719	0.208542	0.569298	0.567879	0	0	0.226737	1.56496
ENSPEMG00000017099	81.912439	83.00022	65.1735	90.4813	120.514	74.5092	97.16528	82.6972
ENSPEMG00000017100	45.6797	72.9707	51.5996	61.5528	68.2214	9.01187	54.9233	38.3079
ENSPEMG00000017101	1.00285	0	1.72634	1.720694	0	0	0	0
ENSPEMG00000017102	1.59013	1.62864	1.60627	2.42983	0.357276	3.98207	2.28431	4.66406
ENSPEMG00000017103	71.4438	58.8553	60.06	68.2216	102.695	72.0961	104.737	71.4299
ENSPEMG00000017106	0.636404	0	0	0.314219	0	0	0.160832	0.676458
ENSPEMG00000017107	6.80203	3.10434	5.10154	8.80852	11.1149	12.2188	6.50974	10.2309
ENSPEMG00000017108	40.1929	41.1745	49.1051	54.6168	16.8791	11.7785	37.8888	53.4034
ENSPEMG00000017109	14.526	20.9464	14.7184	18.1436	8.64197	18.3729	15.174	13.2111
ENSPEMG00000017110	18.6876	16.9041	11.9275	16.388	39.473	9.31284	20.8716	41.1873
ENSPEMG00000017111	0.193113	0	0	0	0	0	0	0
ENSPEMG00000017112	9.25417	6.3971	6.62235	9.51991	8.3257	4.58503	9.99528	6.73717
ENSPEMG00000017113	49.0451	53.1903	42.0417	49.9232	69.2408	40.0993	52.4264	62.082
ENSPEMG00000017114	188.3309	192.8085	140.6716	168.1464	181.528	132.501	245.1664	156.776
ENSPEMG00000017115	17.962155	16.0718	14.50759	13.57462	27.4392	22.1538	36.86462	28.9978
ENSPEMG00000017117	31.5704	31.2006	32.5533	29.2307	18.3577	32.3989	34.374	27.5302
ENSPEMG00000017118	100.446	112.008	113.161	92.6442	82.2794	114.413	94.4729	86.7543
ENSPEMG00000017119	0.0978621	0	0	0.339624	0	0	0	0
ENSPEMG00000017120	0	0	0	0	0	0	0.117487	0
ENSPEMG00000017121	25.3509	15.419	15.1545	15.825	52.8166	7.31123	23.0545	19.3741
ENSPEMG00000017123	31.636	34.2563	28.1405	32.7944	26.6327	52.5563	38.4331	24.9836
ENSPEMG00000017125	0	0	0	0	0	0	0	0
ENSPEMG00000017126	28.1724	24.3933	22.8906	23.6383	15.6057	38.5687	27.3455	16.7224
ENSPEMG00000017128	7.380793	7.22851	6.40758	7.17754	10.24454	12.0061	9.78137	7.98883
ENSPEMG00000017129	1.85772	1.68345	2.22021	1.57817	2.09684	10.0871	2.31598	1.37806
ENSPEMG00000017130	23.1569	19.7043	22.4028	23.8435	21.8627	28.002	26.7199	19.0942
ENSPEMG00000017132	26.6581	24.5882	20.181	55.2022	21.5394	32.0931	32.2344	19.9785
ENSPEMG00000017133	13.7366	17.1126	12.7389	17.3243	21.7268	9.26045	7.41422	8.60672
ENSPEMG00000017134	13.039413	21.5878	22.6346	18.707669	22.9623	36.0561	16.59801	18.9659
ENSPEMG00000017135	46.7094	34.6912	35.8158	35.7319	59.9518	42.609	53.094	37.2609
ENSPEMG00000017136	6.56727	5.75433	5.27171	11.6096	16.6499	8.25334	9.99264	4.68338
ENSPEMG00000017137	22.3628	20.828	17.9574	17.3806	0	25.0515	19.5257	18.1079
ENSPEMG00000017138	220.40006	295.9637	256.0405	320.3317	70.6422	258.6283	236.0344	206.41545
ENSPEMG00000017140	6.09402	5.20684	2.72268	5.52689	3.90701	0	4.77749	0.811058
ENSPEMG00000017143	340.357	423.606	444.373	361.801	504.72	488.365	376.968	567.648
ENSPEMG00000017145	0	0	0	0	0	0	0	0
ENSPEMG00000017146	0	0	0	0	0	0	0	0
ENSPEMG00000017147	17.0107	7.6253	18.2256	28.8552	38.1357	16.7228	15.3425	26.6367
ENSPEMG00000017148	5.77876	5.7711	6.46685	6.87715	4.81766	4.1191	9.7625	7.47514
ENSPEMG00000017149	10.9061	11.7479	9.93431	15.8215	20.6538	10.3001	14.6632	8.5478
ENSPEMG00000017150	98.4685	139.045	90.7034	121.036	147.703	108.065	74.1309	120.2
ENSPEMG00000017152	0	0	0	0	0	0	0	0
ENSPEMG00000017153	1.42454	0.0443445	0.725137	0.50219	0	0	0.144094	0
ENSPEMG00000017154	7.17807	7.92186	11.6937	8.39044	7.07458	11.78	6.44025	6.88865
ENSPEMG00000017156	0.13697	1.0714	0.924281	0	0	0	0.960436	0
ENSPEMG00000017157	10.04868	7.41579	7.99959	9.19903	2.799	9.2144	7.93452	3.83213
ENSPEMG00000017158	2.69953	3.26708	3.0951	2.260018	2.3272	8.21648	5.9928	2.72461
ENSPEMG00000017159	36.45494	34.2915	36.673695	39.27207	63.522	46.349074	39.857931	30.7782
ENSPEMG00000017160	0	0	0	0	0	0	0	0
ENSPEMG00000017162	1.17868	0.540347	0.705263	1.56374	4.37955	5.83112	1.12612	1.07267
ENSPEMG00000017163	28.641519	22.1602	20.6631	23.3624	11.5374	3.92752	19.6871	18.3094
ENSPEMG00000017164	24.7071	14.7882	24.4307	33.2406	8.92494	8.94982	14.389	27.566
ENSPEMG00000017165	13.00387	13.30784	13.24235	12.2958	20.3934	30.2567	20.14801	15.177206
ENSPEMG00000017166	18.6544	29.5543	20.5323	20.80829	1.3121	24.5832	30.6955	52.5667
ENSPEMG00000017167	5.81795	4.49811	5.46012	6.18947	10.368	20.43	7.69861	5.30465
ENSPEMG00000017168	0	1.26216	0.634775	0	0	0	0	0
ENSPEMG00000017169	0	0	0.406365	0	0	0	0	0
ENSPEMG00000017170	2.31056	4.33027	1.97359	2.38694	4.41157	11.6473	1.91789	3.45978
ENSPEMG00000017172	0.474392	0.619457	0.045222	0.220482	0.171898	5.44186	1.86917	0.844983
ENSPEMG00000017173	14.0261	10.632	14.687	10.9665	22.3375	14.5714	15.7158	13.6294
ENSPEMG00000017174	4.43645	2.93196	4.14086	5.017	4.64267	4.13196	5.66797	4.55917
ENSPEMG00000017175	156.455	168.275	159.065	164.373	204.793	133.878	172.113	163.625
ENSPEMG00000017176	155.255	123.77	129.76	175.573	150.204	157.069	230.918	133.344
ENSPEMG00000017177	77.7717	124.881	94.2339	114.198	63.276	71.2067	76.9485	73.2883
ENSPEMG00000017178	20.3981415227	19.6175	19.7019	18.8575	6.64461	15.2734	23.75306	16.2093
ENSPEMG00000017179	59.84515	40.6779	51.00013	61.41887	32.9029	36.4574	57.52618	43.2242
ENSPEMG00000017180	0	0	0	0	0	0	0	0
ENSPEMG00000017181	0.433781	0	0	0	0	0	0	0
ENSPEMG00000017184	17.881	21.5662	14.1552	16.1127	12.0967	10.6742	19.375	17.5525
ENSPEMG00000017185	1273.4	983.098	996.424	1049.1	1335.61	1140.82	1569.42	1131.81
