sample_SRR3879744	sample_SRR3879745	sample_SRR3879746
ENSCHIG00000000665	24.5921	23.1567	22.928
ENSCHIG00000000667	0.0766778	0	0.100248
ENSCHIG00000000669	0	0	0
ENSCHIG00000000672	0.0962687	0.151614	0.260604
ENSCHIG00000000679	290.684	301.34	276.199
ENSCHIG00000000686	0.587331	1.625229	2.39567
ENSCHIG00000000688	8.37281	14.11983	11.57115
ENSCHIG00000000692	0.695355	0.654914	0.508636
ENSCHIG00000000696	0	0	0
ENSCHIG00000000698	162.558	154.214	191.222
ENSCHIG00000000701	34.0836	41.3393	36.4385
ENSCHIG00000000703	5.84617	8.92509	7.84162
ENSCHIG00000000705	17.697	24.3341	22.2328
ENSCHIG00000000713	6.16425	4.3335	6.70889
ENSCHIG00000000714	0	0	0
ENSCHIG00000000716	68.314564	77.5192	67.365923
ENSCHIG00000000718	78.3483	103.957	73.9049
ENSCHIG00000000721	0.4437234	0.894142	0.776069
ENSCHIG00000000725	11.7141	12.1698	13.9855
ENSCHIG00000000726	1.41433	1.46405	2.92961
ENSCHIG00000000730	0.14379	0.352328	0.454177
ENSCHIG00000000736	6.20779	8.39584	6.46358
ENSCHIG00000000737	5.30063	7.67426	7.67765
ENSCHIG00000000741	10.948	14.1639	9.66465
ENSCHIG00000000748	0.16327	0.511117	0
ENSCHIG00000000760	0	0	0
ENSCHIG00000000762	7.93825	11.1206	9.85304
ENSCHIG00000000763	0.276726	0.247575	0.190174
ENSCHIG00000000766	397.648	229.077	274.604
ENSCHIG00000000770	0	0.326354	0.293097
ENSCHIG00000000772	31.6972	38.5234	33.8963
ENSCHIG00000000781	602.044	541.965	495.241
ENSCHIG00000000782	11.1223	9.53596	10.5537
ENSCHIG00000000785	13.06664	13.9192	14.586699
ENSCHIG00000000786	0.413519	1.89939	1.36817
ENSCHIG00000000787	0	0.181527	0.147758
ENSCHIG00000000790	0	0	0
ENSCHIG00000000797	0	0	0
ENSCHIG00000000804	4.86503	6.68693	6.9758
ENSCHIG00000000805	0.204132	0.258835	0.444049
ENSCHIG00000000807	4.77041	4.63542	5.32326
ENSCHIG00000000810	1015.7	1168.47	968.795
ENSCHIG00000000811	49.1575	65.6481	52.7487
ENSCHIG00000000814	1.689028	2.201412	2.071622
ENSCHIG00000000816	84.8426	80.1933	70.7074
ENSCHIG00000000818	4.28121	5.40516	4.37448
ENSCHIG00000000839	7.86713	11.6093	9.79508
ENSCHIG00000000850	3.903027	3.301346	6.487335
ENSCHIG00000000853	0.127554	0.0448593	0.288732
ENSCHIG00000000855	18.12747	21.13083	19.53361
ENSCHIG00000000860	64.1749	224.194	242.577
ENSCHIG00000000866	118.771	94.5753	91.1214
ENSCHIG00000000870	0	0.0871442	0
ENSCHIG00000000879	49.6877	45.1781	55.2121
ENSCHIG00000000883	5.9547	17.4286	17.7666
ENSCHIG00000000887	1.15723	1.0098	1.92108
ENSCHIG00000000894	4.27431	7.14385	7.4057
ENSCHIG00000000905	2.19039	0.614572	3.20859
ENSCHIG00000000917	0	0.801675	0.648616
ENSCHIG00000000919	0.000537841	0.00145281	0.00149561
ENSCHIG00000000920	1.8790776362347	2.32739710003284	3.363632090686
ENSCHIG00000000921	14.439654	13.746339	16.243884
ENSCHIG00000000926	16.3178	20.8571	27.715
ENSCHIG00000000931	0	0	0
ENSCHIG00000000936	11.219	14.30212	14.67967
ENSCHIG00000000944	0.160617	0.0908136	0.297486
ENSCHIG00000000945	44.436	62.7666	50.0303
ENSCHIG00000000946	6.09938	13.1121	7.45492
ENSCHIG00000000956	0	0	0
ENSCHIG00000000961	4.60221	6.64673	5.77533
ENSCHIG00000000964	0.140927	0.210841	1.08129
ENSCHIG00000000966	414.039	273.014	397.208
ENSCHIG00000000973	0	0	0
ENSCHIG00000000975	0	0	0
ENSCHIG00000000977	0.706154	1.94391	1.22923
ENSCHIG00000000979	19.6644	34.038	28.1687
ENSCHIG00000000989	3.61966	5.79295	8.85362
ENSCHIG00000001009	0	0	0
ENSCHIG00000001014	7.11694	8.15242	7.9548
ENSCHIG00000001018	0.128379	0.0275695	0.142093
ENSCHIG00000001019	9.46246	10.3196	8.37438
ENSCHIG00000001022	1.31559	5.07703	10.6739
ENSCHIG00000001025	33.9792	30.8234	41.313
ENSCHIG00000001027	3.49741	5.9726	4.0691
ENSCHIG00000001046	0	0	0
ENSCHIG00000001049	2.99265	7.5028	2.8746
ENSCHIG00000001053	1.46374	0.654111	2.1663
ENSCHIG00000001062	4.45709	4.28208	6.34436
ENSCHIG00000001070	2.99603061114	2.44898172676	3.3476647122
ENSCHIG00000001073	2.15738	2.02123	3.68605
ENSCHIG00000001076	0.907615	0.338166	0.737242
ENSCHIG00000001082	0.189916	0.458915	0.240623
ENSCHIG00000001083	174.543	251.999	176.793
ENSCHIG00000001084	0	0	0
ENSCHIG00000001085	2.6724683	2.2686690929108	3.11806265237
ENSCHIG00000001088	0.0819491	0.12987	0.0557025
ENSCHIG00000001089	0	0	0
ENSCHIG00000001097	9.81306	12.3095	10.3702
ENSCHIG00000001100	0	0	0
ENSCHIG00000001102	2.8629572	3.6792034	4.7737566
ENSCHIG00000001103	1.24169	2.06877	1.04116
ENSCHIG00000001109	34.655599	29.8521	30.9348
ENSCHIG00000001113	0.666627	0.830473	1.03875
ENSCHIG00000001115	2.34359	0	0
ENSCHIG00000001118	1.27715	1.607826	1.468594
ENSCHIG00000001120	0	0	0
ENSCHIG00000001132	0	0	0
ENSCHIG00000001133	9.915838	14.393332	12.076867
ENSCHIG00000001135	0	0	0
ENSCHIG00000001138	95.9043	133.587	119.921
ENSCHIG00000001144	39.1202	39.989	43.822
ENSCHIG00000001147	80.5244	99.9468	78.6442
ENSCHIG00000001148	0.138799	0.143099	0.185516
ENSCHIG00000001150	0.535922	0.70726	0.464237
ENSCHIG00000001152	0	0	0
ENSCHIG00000001154	130.578	143.393	137.006
ENSCHIG00000001164	0	0.0858828	0.0701029
ENSCHIG00000001165	40.31965	39.29504	40.11865
ENSCHIG00000001169	0.0498344	0.10449	0
ENSCHIG00000001171	0.0564647	0.0301692	0.425489
ENSCHIG00000001173	4.96281	8.11175	5.81887
ENSCHIG00000001175	6.63131	7.0912	6.69891
ENSCHIG00000001188	0.243334	0.172499	0.110833
ENSCHIG00000001191	131.363	96.7378	32.3518
ENSCHIG00000001200	13.4468	20.3107	15.0859
ENSCHIG00000001203	0	0	0
ENSCHIG00000001204	27.2655	18.2715	34.4768
ENSCHIG00000001205	11.9039	12.0918	13.2056
ENSCHIG00000001208	24.53146	31.238239	20.36967
ENSCHIG00000001217	1.58219	0.77133	1.07966
ENSCHIG00000001218	0.0489696	0.0513774	0.066248
ENSCHIG00000001219	58.7657	59.5683	56.5958
ENSCHIG00000001224	16.28069	13.55791	15.87184
ENSCHIG00000001235	0	0	0
ENSCHIG00000001236	7.74002	9.57145	9.59394
ENSCHIG00000001240	0	0	0
ENSCHIG00000001248	0.244636	0	0.410594
ENSCHIG00000001251	0.0282088	0.0602893	0.0772983
ENSCHIG00000001253	3.86863	5.19021	4.6573
ENSCHIG00000001263	0.0806788	0.256633	0.32999
ENSCHIG00000001265	20.1534	19.5646	20.0273
ENSCHIG00000001268	0	0.412732	0.199584
ENSCHIG00000001269	140.154	213.254	178.445
ENSCHIG00000001274	0	0.0440607	0.226824
ENSCHIG00000001275	0.0255678	0.0273873	0
ENSCHIG00000001297	2.96161	4.3899	4.975
ENSCHIG00000001308	24.40511	24.3051	23.31562
ENSCHIG00000001309	24.6923	36.3682	32.729
ENSCHIG00000001315	0	0	0
ENSCHIG00000001317	0.524459	0.986178	1.01988
ENSCHIG00000001329	0.0621089	0.033101	0.169895
ENSCHIG00000001334	0	0	0.066528
ENSCHIG00000001342	0.505522	0	0
ENSCHIG00000001349	15.4195	11.5484	14.4467
ENSCHIG00000001352	0.0702715	0.0304243	0.0601584
ENSCHIG00000001357	0.371119	0.359318	0.515758
ENSCHIG00000001374	3.5428	4.22879	5.7141
ENSCHIG00000001384	89.5384	82.2298	81.4706
ENSCHIG00000001385	0	0	0
ENSCHIG00000001390	0	0	0.195453
ENSCHIG00000001400	14.728204	15.693146	16.448105
ENSCHIG00000001410	240.695	198.459	245.87
ENSCHIG00000001411	0.0996689	0	0
ENSCHIG00000001419	441.943	507.393	440.688
ENSCHIG00000001420	0	0	0
ENSCHIG00000001421	21.28744	27.50184	24.498664
ENSCHIG00000001432	272.478	267.848	287.611
ENSCHIG00000001441	281.40303	483.774138	392.087557
ENSCHIG00000001451	15.0963	14.8633	13.9108
ENSCHIG00000001452	2.55296	5.41377	4.32461
ENSCHIG00000001465	0.623057	0.622595	0.824823
ENSCHIG00000001478	0	0	0
ENSCHIG00000001481	0.0481344	0	0
ENSCHIG00000001482	19.20216	22.49545	24.84899
ENSCHIG00000001484	2.56362	3.80806	4.13236
ENSCHIG00000001500	0	0.10012	0
ENSCHIG00000001505	0	0	0.0643518
ENSCHIG00000001509	5.30377	0	1.32936
ENSCHIG00000001510	6.28166	7.54502	7.25083
ENSCHIG00000001513	15.5748	23.7886	17.98499
ENSCHIG00000001515	0.510278	0	0.652267
ENSCHIG00000001532	28.4123	34.834	27.4433
ENSCHIG00000001534	5.32099	5.24361	5.76263
ENSCHIG00000001536	0.937195	2.25677	2.55581
ENSCHIG00000001538	66.9727	69.9073	63.5792
ENSCHIG00000001541	3.39981	2.37921	2.40702
ENSCHIG00000001552	0.201873	0.217292	0.361346
ENSCHIG00000001557	20.2909	25.1597	27.5398
ENSCHIG00000001561	3.5764	3.90962	3.6179
ENSCHIG00000001565	8.88289	7.85728	11.3372
ENSCHIG00000001570	646.349	739.274	723.401
ENSCHIG00000001574	26.08996	30.08938	23.81758
ENSCHIG00000001591	15.4682118	19.09466	18.6652378
ENSCHIG00000001593	0	0.102434	0.159127
ENSCHIG00000001594	24.682994	23.694824	22.588825
ENSCHIG00000001600	0	0	0
ENSCHIG00000001606	0	0	0
ENSCHIG00000001607	9.434284262	10.3203822787	14.98939301
ENSCHIG00000001609	1.18493	0.605037	1.58783
ENSCHIG00000001618	61.5974	72.6009	61.8636
ENSCHIG00000001619	0	0	0
ENSCHIG00000001629	0	0	0
ENSCHIG00000001631	28.6413	34.6533	24.7039
ENSCHIG00000001635	2.6407073	4.256344	3.777824
ENSCHIG00000001648	6.57404	8.60549	6.61473
ENSCHIG00000001653	0	0	0.840614
ENSCHIG00000001659	0	0	0
ENSCHIG00000001660	0	0	0.0679645
ENSCHIG00000001671	0.260088	0.134543	0
ENSCHIG00000001672	0.746934	3.18009	2.31618
ENSCHIG00000001675	35.94	35.5523	32.5152
ENSCHIG00000001684	5.544492	5.882152	5.83262
ENSCHIG00000001685	0.513898	1.53131	0.456346
ENSCHIG00000001687	0	0	2.04312
ENSCHIG00000001689	58.4872	57.692	70.6233
ENSCHIG00000001690	0.0876947	0.0312089	0.200126
ENSCHIG00000001692	1.50358	0.909074	1.52661
ENSCHIG00000001713	0	0	0
ENSCHIG00000001717	0.646744	0.308757	0.816506
ENSCHIG00000001722	0.618819	0.263867	11.8923
ENSCHIG00000001726	0	0	0
ENSCHIG00000001734	15.00389	15.79396	17.921536
ENSCHIG00000001735	0.265417	0.263542	0.255592
ENSCHIG00000001740	0.785735	1.03863	3.54689
ENSCHIG00000001744	0	0	0
ENSCHIG00000001745	2.05206	4.5702	4.18469
ENSCHIG00000001747	22.9214	26.8895	20.963
ENSCHIG00000001750	0.0996689	0.261225	0.26953
ENSCHIG00000001753	80.2731	131.525	80.5488
ENSCHIG00000001756	2.14231	2.77059	11.4815
ENSCHIG00000001759	330.693	360.301	367.149
ENSCHIG00000001765	50.7743	31.4252	25.8891
ENSCHIG00000001766	0	0.227852	0.0726566
ENSCHIG00000001775	7.01033	9.24765	9.98291
ENSCHIG00000001779	0.185873	0.307527	0.2664758
ENSCHIG00000001781	0	0	0.164791
ENSCHIG00000001799	36.507997	38.238903	38.676563
ENSCHIG00000001815	2.67202	4.00442	3.7749
ENSCHIG00000001816	1375.64	1492.47	1410.22
ENSCHIG00000001826	4.8172	3.20279	2.90992
ENSCHIG00000001835	0	0.0390551	0
ENSCHIG00000001838	21.01628	23.1443	20.9547
ENSCHIG00000001840	4.04491	4.16469	6.4099
ENSCHIG00000001842	0	0	0
ENSCHIG00000001844	0	0	0
ENSCHIG00000001846	6.05704	8.27001	7.6943
ENSCHIG00000001849	7.37854	9.72221	8.81701
ENSCHIG00000001851	0.45000217	0.375075	0.6502959
ENSCHIG00000001852	12.8914	11.6317	19.7963
ENSCHIG00000001854	10.93524	19.610407	17.725504
ENSCHIG00000001856	2.4784	5.73978	3.48752
ENSCHIG00000001864	0.0445941	0.108891	0.123492
ENSCHIG00000001865	43.9212	31.7262	67.3782
ENSCHIG00000001875	50.2245	48.8998	45.475
ENSCHIG00000001877	18.8979	18.254	17.2712
ENSCHIG00000001878	2.63958	4.41693	3.40854
ENSCHIG00000001881	3.79623	2.70565	3.79187
ENSCHIG00000001883	7.32216	6.92205	6.93932
ENSCHIG00000001884	0.101007	0	0.245987
ENSCHIG00000001892	0	0	0
ENSCHIG00000001895	42.8642	46.3991	38.6916
ENSCHIG00000001904	0	0	0
ENSCHIG00000001906	3.96521	4.86039	5.39924
ENSCHIG00000001907	0	0	0
ENSCHIG00000001908	7.72102	10.7848	9.79352
ENSCHIG00000001909	506.729	485.327	498.8
ENSCHIG00000001910	1.46782	1.59961	2.42135
ENSCHIG00000001918	0.191094	0.350357	0.449085
ENSCHIG00000001919	10.477176	13.90536	10.434
ENSCHIG00000001921	30.5614	41.5359	43.2037
ENSCHIG00000001922	2.94211	2.4576	4.55532
ENSCHIG00000001926	0.043839	0.046199	0
ENSCHIG00000001928	0	0	0
ENSCHIG00000001933	9.4903	10.29151	15.86396
ENSCHIG00000001939	14.0394	14.5633	13.4344
ENSCHIG00000001947	11.96656	8.32579	9.77581
ENSCHIG00000001958	13.6852	13.0791	14.6633
ENSCHIG00000001960	1.32801	2.69544	2.33339
ENSCHIG00000001968	0	0.352569	0.171712
ENSCHIG00000001969	0.815127	0.800789	1.90833
ENSCHIG00000001972	5.62007	10.7042	9.08631
ENSCHIG00000001975	0	0.010538	0.0679645
ENSCHIG00000001983	0	0.0732433	0.094988
ENSCHIG00000001988	14.2483	15.8799	14.8497
ENSCHIG00000001992	43.269706	44.93776	38.03833
ENSCHIG00000001994	60.4529	67.9543	75.0033
ENSCHIG00000001998	6.81494	7.52528	8.56775
ENSCHIG00000002000	73.0408	87.3948	56.4401
ENSCHIG00000002001	13.1637	16.3578	16.4171
ENSCHIG00000002008	0.931019	0.880908	1.26125
ENSCHIG00000002017	0.636363	0.723672	0.226592
ENSCHIG00000002020	7.763921	8.5592	10.360813
ENSCHIG00000002022	17.16903	17.4266900740195	18.313534
ENSCHIG00000002027	0	0	0
ENSCHIG00000002028	41.6438	34.8792	48.8847
ENSCHIG00000002033	1.60969	1.65661	4.71237
ENSCHIG00000002036	0	0	0.0659703
ENSCHIG00000002038	29.722524	38.32592	29.85456
ENSCHIG00000002045	0	3.23726	0
ENSCHIG00000002047	6.01604	7.56165	6.18618
ENSCHIG00000002050	2.40506	3.452791	2.738726
ENSCHIG00000002051	122.764	156.124	110.394
ENSCHIG00000002054	0	0	0
ENSCHIG00000002056	1.849761	2.969623	3.093098
ENSCHIG00000002069	42.0101	49.9448	51.3128
ENSCHIG00000002071	19.4822	17.4501	15.8608
ENSCHIG00000002074	22.89485	23.1589	20.396388
ENSCHIG00000002076	4.92219	6.01851	5.30986
ENSCHIG00000002094	156.5	290.929	169.598
ENSCHIG00000002096	5.01709	4.04518	2.73214
ENSCHIG00000002097	172.965	173.812	270.509
ENSCHIG00000002099	0.0996689	0.0522449	0.202148
ENSCHIG00000002106	337.64	444.625	340.51
ENSCHIG00000002107	12.5372	14.5509	11.9049
ENSCHIG00000002109	0.0825485	0.0871902	0.280498
ENSCHIG00000002110	1.94255	0.687472	0.670561
ENSCHIG00000002114	0	0.0520253	0.0670952
ENSCHIG00000002115	0.271678	0.261534	0.148986
ENSCHIG00000002126	7.000526	9.4772	8.07641
ENSCHIG00000002136	0.616524	1.06558	1.08528
ENSCHIG00000002139	4.09556	4.06048	6.1301
ENSCHIG00000002146	0	0	0
ENSCHIG00000002155	0.0322565	0.0748747	0.106546
ENSCHIG00000002156	0.080255	0.0819507	0.425995
ENSCHIG00000002159	0.444524	0.401512	0.535124
ENSCHIG00000002168	14.6523	19.6082	18.1495
ENSCHIG00000002169	0	0	0
ENSCHIG00000002172	0.0451074	0.0242245	0.0620175
ENSCHIG00000002173	0	0	0
ENSCHIG00000002176	0	0.347269	0
ENSCHIG00000002177	0.645053	0.763739	0.671821
ENSCHIG00000002183	74.2661	96.7816	82.1733
ENSCHIG00000002189	0.448123	0.147812	0.583188
ENSCHIG00000002191	53.4891	50.6207	48.1877
ENSCHIG00000002207	0.171449	1.30716	0.45339
ENSCHIG00000002208	0	0.10582	0
ENSCHIG00000002209	0.00840181	0.0914099	0.0116532
ENSCHIG00000002212	0.133901	0.138302	0.0895897
ENSCHIG00000002220	0.185816	0.0660253	0.338875
ENSCHIG00000002225	39.88967	32.99648	39.138378
ENSCHIG00000002234	2.55529	0.64987	1.20914
ENSCHIG00000002236	34.8264	35.7894	35.3775
ENSCHIG00000002239	0	0	0.0670952
ENSCHIG00000002240	191.482	220.311	205.722
ENSCHIG00000002242	0	0	2.24667
ENSCHIG00000002248	0.81367	0.98543	1.46723
ENSCHIG00000002249	0	0	0
ENSCHIG00000002251	740.166	582.428	576.594
ENSCHIG00000002265	0.514238	0.756905	1.15971
ENSCHIG00000002268	0	0	0.204778
ENSCHIG00000002271	0	0	0
ENSCHIG00000002274	0.145747	0.30416	0.357025
ENSCHIG00000002276	16.3585	12.1623	12.4142
ENSCHIG00000002285	3.86344	3.99932	3.94084
ENSCHIG00000002289	19.12493	20.21201	21.97664
ENSCHIG00000002290	7.0580435	7.08698	6.691765
ENSCHIG00000002294	0	0	0.0673825
ENSCHIG00000002299	1.32654	2.08367	4.15943
ENSCHIG00000002303	32.009141	31.964274	26.9317
ENSCHIG00000002309	0.303041	0.0646458	0.0829329
ENSCHIG00000002314	361.914	331.699	309.183
ENSCHIG00000002315	25.7825	29.8701	38.5741
ENSCHIG00000002319	0.0945472	0.2196061	0.232826
ENSCHIG00000002321	15.5377	12.8189	24.6102
ENSCHIG00000002322	0.17682	0.26901	0.11671
ENSCHIG00000002328	18.7277	24.4469	19.0091
ENSCHIG00000002331	5.156231	6.216097	7.5359
ENSCHIG00000002342	0.201833	0.893048	0.908261
ENSCHIG00000002351	1.13462	0.208478	1.95223
ENSCHIG00000002354	0	0	0
ENSCHIG00000002356	25.00061	25.72978	27.06417
ENSCHIG00000002358	0	0	0
ENSCHIG00000002362	1.87099	7.42549	19.182
ENSCHIG00000002363	0.150835	0	0
ENSCHIG00000002364	0	0	0.0654218
ENSCHIG00000002368	0	0	0
ENSCHIG00000002370	0.049183	0	0
ENSCHIG00000002384	1.61159	2.02691	2.85369
ENSCHIG00000002390	0	0.0405179	0
ENSCHIG00000002392	0	0	0
ENSCHIG00000002396	7.97289	7.90805	10.5631
ENSCHIG00000002398	867.27	1152.61	1016.15
ENSCHIG00000002399	0	0	0.368102
ENSCHIG00000002408	0.29273	0.232861	0.399016
ENSCHIG00000002412	1.27633	1.63608	0
ENSCHIG00000002414	0.0320236	0.0341044	0
ENSCHIG00000002417	14.2746	16.0828	15.3379
ENSCHIG00000002422	0.920128	0	0
ENSCHIG00000002425	488.269	564.358	587.492
ENSCHIG00000002428	57.107	44.01141	48.7311
ENSCHIG00000002435	60.4941	84.0659	64.0198
ENSCHIG00000002437	23.7043	21.9461	21.5963
ENSCHIG00000002440	0.0297451	0	0
ENSCHIG00000002443	4.90205	6.22978	4.64596
ENSCHIG00000002449	25.2681	33.3854	32.6403
ENSCHIG00000002450	0.0531695	0.103913	0.044186
ENSCHIG00000002451	10.5187	18.8424	14.1885
ENSCHIG00000002457	0	0	0
ENSCHIG00000002460	3.929748	4.208222	5.99902
ENSCHIG00000002467	5.44471	6.73832	5.99068
ENSCHIG00000002483	3.00373	3.60713	3.91051
ENSCHIG00000002486	8.4177	5.89104	6.79828
ENSCHIG00000002488	1.28794	1.47316	1.18618
ENSCHIG00000002489	0.288754	0.488775	0.410302
ENSCHIG00000002492	0.28199	43.3445	12.7224
ENSCHIG00000002499	18.23044	23.98707	20.19964
ENSCHIG00000002500	0	0	0.0895897
ENSCHIG00000002503	0	0	0.0554538
ENSCHIG00000002508	231.692	173.605	187.307
ENSCHIG00000002520	15.72451	20.839867331	16.27785
ENSCHIG00000002525	11.0956	19.2855	15.161
ENSCHIG00000002528	0	0	0
ENSCHIG00000002533	13.9598	13.2351	13.776
ENSCHIG00000002535	0	0	0
ENSCHIG00000002541	0	0	0.458635
ENSCHIG00000002543	0.0445308	0.328295	0.120812
ENSCHIG00000002544	145.904	103.869	128.561
ENSCHIG00000002545	3.52381	5.75759	5.84877
ENSCHIG00000002547	5.06204	7.42806	5.39137
ENSCHIG00000002553	0.0628621	0	0.0843185
ENSCHIG00000002557	6.1892997	7.848733	5.311469
ENSCHIG00000002559	1.85978	1.41472	1.1645
ENSCHIG00000002566	0	0	0
ENSCHIG00000002571	1.69696	2.387137	2.36354
ENSCHIG00000002572	1.334167	1.628585	2.367106
ENSCHIG00000002573	12.3325285	10.7695	12.510893
ENSCHIG00000002575	0	0	0.18262
ENSCHIG00000002577	7.65434	12.7135	14.8198
ENSCHIG00000002578	27.9135	25.4025	26.314
ENSCHIG00000002581	2.68198	5.08072	2.94053
ENSCHIG00000002588	65.5656	49.7098	56.4541
ENSCHIG00000002599	9.26271	8.37856	8.40168
ENSCHIG00000002602	19.4238	28.6006	24.1363
ENSCHIG00000002609	2.219127	3.316738	3.113022
ENSCHIG00000002613	1.41229	1.40889	1.41784
ENSCHIG00000002616	1.7591	2.14581	2.41101
ENSCHIG00000002621	0	0	0
ENSCHIG00000002625	0	0.0841805	0
ENSCHIG00000002626	0.127638	0.0344788	0.0220256
ENSCHIG00000002627	18.9066	26.8355	24.2923
ENSCHIG00000002628	18.2693	16.6168	19.6151
ENSCHIG00000002630	0	0	0
ENSCHIG00000002631	0	0	0
ENSCHIG00000002641	0.348584	1.03352	0.19073
ENSCHIG00000002652	40.6317	44.2389	43.0715
ENSCHIG00000002653	0.936428	0.319376	0.518614
ENSCHIG00000002656	4.4373	7.33172	7.3604
ENSCHIG00000002663	5.22359	6.61504	9.05004
ENSCHIG00000002665	1.93642	1.50056	1.10561
ENSCHIG00000002669	6.60036	7.71018	7.69076
ENSCHIG00000002674	6.80302	7.44931	6.78645
ENSCHIG00000002677	1.89587	3.43001	3.08947
ENSCHIG00000002685	14.9453	15.3454	17.0538
ENSCHIG00000002692	0.380453	0.608796	0.434676
ENSCHIG00000002699	0	0.103615	0.133621
ENSCHIG00000002703	0.16125	0	0
ENSCHIG00000002728	0	0.10449	0
ENSCHIG00000002736	54.883	47.9366	51.0597
ENSCHIG00000002738	0.213394	0.090045	0.173877
ENSCHIG00000002739	19.5837	18.4139	18.5849
ENSCHIG00000002743	10.9169455	12.854746	16.56095
ENSCHIG00000002745	0	0	0.13139
ENSCHIG00000002753	0	0	0
ENSCHIG00000002756	0	0	0
ENSCHIG00000002757	7.49757	12.28657	13.57395
ENSCHIG00000002759	95.5574	78.9354	79.0424
ENSCHIG00000002760	7.87562	8.8403	8.68761
ENSCHIG00000002769	24.5096	25.9048	25.0261
ENSCHIG00000002772	1.273826	1.341914	1.754356
ENSCHIG00000002774	0	0	0
ENSCHIG00000002776	36.6753	40.0651	28.4315
ENSCHIG00000002778	16.3432	15.3571	16.2599
ENSCHIG00000002782	0.148481	0.1922965	0.321064
ENSCHIG00000002786	0.181778	0.0385683	0.0991257
ENSCHIG00000002804	4.44764	6.79399	5.63846
ENSCHIG00000002806	0	0.0355068	0
ENSCHIG00000002807	0	0	0
ENSCHIG00000002816	2.5748	3.34589	2.87679
ENSCHIG00000002829	6.934227	12.777245	14.153042
ENSCHIG00000002832	7.533447	14.343054	11.168023
ENSCHIG00000002847	30.9692	35.8854	62.8483
ENSCHIG00000002854	0.873506	1.1589249	1.284188855
ENSCHIG00000002856	4.36842	4.48648	5.55061
ENSCHIG00000002858	9.3445709979	14.64497	14.0594972
ENSCHIG00000002859	0	0	0.886728
ENSCHIG00000002861	18.8443	22.9262	19.1
ENSCHIG00000002862	88.09927	93.9339	84.10564
ENSCHIG00000002864	0	0	0
ENSCHIG00000002871	0	0	0
ENSCHIG00000002872	1.84065	1.13059	1.82484
ENSCHIG00000002873	16.6471	17.18781	17.71369
ENSCHIG00000002879	0.311647	0.087451	0.589431
ENSCHIG00000002880	39.722755	55.118699	39.244068
ENSCHIG00000002881	35.3506	61.6987	49.8154
ENSCHIG00000002882	0	0	0.0875462
ENSCHIG00000002883	0	0.0252691	0
ENSCHIG00000002885	0.491156	0.911409	1.76549
ENSCHIG00000002887	2.28564	1.78734	3.08889
ENSCHIG00000002896	7.06333	6.292232	6.873649
ENSCHIG00000002902	0	0	0
ENSCHIG00000002903	7.45187	3.56044	7.51874
ENSCHIG00000002909	8.755835	7.091603	9.274288
ENSCHIG00000002910	0	0	0
ENSCHIG00000002911	11.402114	14.39424	12.640963
ENSCHIG00000002914	3.31837	3.79366	3.33026
ENSCHIG00000002917	17.77972	20.085	16.76922
ENSCHIG00000002918	5.324235	5.246708	4.146985
ENSCHIG00000002920	0	0	0
ENSCHIG00000002921	60.002	59.6749	60.6863
ENSCHIG00000002924	0	0	0.774296
ENSCHIG00000002926	2.69719	2.70516	3.78371
ENSCHIG00000002929	0	0.0520253	0
ENSCHIG00000002934	1.75725	6.1094	3.90152
ENSCHIG00000002940	31.7473	25.92057	25.01154
ENSCHIG00000002944	1.27889	2.87822	1.7903
ENSCHIG00000002945	4.79322	5.59346	5.90276
ENSCHIG00000002946	11.9312	12.5392	11.9098
ENSCHIG00000002948	4.96512	6.16897	7.87462
ENSCHIG00000002950	6.67466	6.37391	7.10119
ENSCHIG00000002951	0	0	0.0697582
ENSCHIG00000002954	0.0502784	0	0.0679645
ENSCHIG00000002956	30.5407	47.8901	35.9245
ENSCHIG00000002958	0.0430586	0.0454079	0.175384
ENSCHIG00000002961	41.9237	39.128	33.0489
ENSCHIG00000002962	1.809075	2.20596	1.53362701
ENSCHIG00000002963	38.6279	42.1942	34.648
ENSCHIG00000002964	2.34255	1.02442	1.39834
ENSCHIG00000002968	2.82859	3.77219	3.24678
ENSCHIG00000002971	3.78972	15.5875	0.563689
ENSCHIG00000002972	4.73505	3.11413	1.81048
ENSCHIG00000002976	0.167867	0.138787	0.353238
ENSCHIG00000002979	63.2898	75.1727	76.9468
ENSCHIG00000002985	8.57772	10.1392	9.61111
ENSCHIG00000002986	20.09031	23.99961	19.438895
ENSCHIG00000002992	37.125499	39.011909	35.322027
ENSCHIG00000002996	0	0	0
ENSCHIG00000002998	10.3198	10.1474	11.0698
ENSCHIG00000003005	2.54676	2.68311	2.59297
ENSCHIG00000003011	0	0.0564375	0.28603
ENSCHIG00000003017	7.16266	6.05789	4.38215
ENSCHIG00000003023	1.10636	0.771466	0.990892
ENSCHIG00000003024	0.035554	0.113235	0
ENSCHIG00000003026	7.01703000044709	7.209	8.11185336758
ENSCHIG00000003027	0.487914	0.186889	0.481401
ENSCHIG00000003028	134.101	169.503	148.13
ENSCHIG00000003029	0.643906	0.85092	1.64202
ENSCHIG00000003030	0	0.156735	0
ENSCHIG00000003036	3.489723	4.402966	5.420835
ENSCHIG00000003042	0	0.318059	0.536056
ENSCHIG00000003048	0	0	0
ENSCHIG00000003049	0.0792159	0.108954	0.167216
ENSCHIG00000003055	0	0	0
