150.9816 81.5428 130.1079 96.3277 101.6787 103.6032
23.3835 20.7159 19.2488 22.3914 16.4537 17.4283
9.8747294142 10.01670667536 9.3421207938 11.585586585 6.59701000406814 8.124130204292
14.3301586 16.9084700226872 19.15767 20.755736 14.8551914 17.18294
22.930152 22.79356 22.965151 22.54015096 20.837355334 22.356508368
10.0784 7.52515 9.49539 7.74242 9.19903 10.8779
111.1736 127.57716 111.52798 128.93065 117.43602 97.41017
22.6009 27.1948 21.9475 22.562936 21.8254 23.186967
1.57814 0.455168 1.76569 1.50459 1.86263 1.47758
19.116 25.577 31.0869 27.1865 20.6654 27.3482
55.05925 81.7489 70.0462 57.44737 74.811 90.6803
0.171621 0 0 0 0 0
0 0 0 0 0 0
57.131 61.7059 70.1202 58.5161 64.2424 66.0277
1.68008 1.77675 1.14873 0.711901 0.865569 1.64792
5.687175 5.43237 6.4913 5.15974 5.31216 6.882917
16.94 16.2578 17.2397 14.3767 17.8281 18.3205
10.5422 10.347366 12.56959 10.8491 15.08476 13.136034
48.63199 50.55222 57.79113 57.9067 59.96505 57.45
30.12149 29.51327 32.72248 34.57599 30.79528 26.3832
56.6626 46.3456 45.6633 40.56524 35.3741 46.9295
27.4942 20.5418 29.3642 16.25934 21.8642 30.9354
34.135 37.9604 37.1422 40.3749 36.9969 43.9054
11.1632 6.83584 9.542551 5.97977 8.00427 8.93175
2.40568 3.1312 3.60601 2.82284 2.57413 4.22011
21.6648 20.8527 20.9099 18.3999 17.0014 20.6034
41.9069 38.2681000033911 39.1281 34.4863 28.9352 35.20394
65.6157 21.6762 38.5395 26.9771 65.4512 131.296
267.1143 248.9463 251.082 253.648 216.1172 221.7562
0 0 0 0 0 0.0457088
6.23461 6.90225 6.70178 6.0783 6.13981 6.83176
342.674 284.355 300.131 314.105 245.081 261.37
6.63117 7.31984 6.80093 6.69127 6.64316 7.40628
13.661 12.7519 14.1334 14.3016 13.1788 15.9809
0.462631 1.46775 0.474475 0 0.429021 0.340332
2.70304 2.58632 2.90424 4.25418 5.13269 3.81913
0 0.121981 0 0 0 0
1.97199 3.01232 2.97753 3.34236 2.79388 3.76774
88.6509 99.6272 94.141 86.3153 80.4183 92.2612
0.567345 0.726619 0.312412 0.284683 0.56569 0.391948
0 0.0604581 0.0293161 0.0272521 0.0243341 0.0210279
5.91547 8.83952 5.85851 10.1898 10.4762 6.70421
1.70248 2.25055 1.52781 0.811567 2.7629 2.9745
4.11891 6.58971 7.09475 5.78971 4.65217 6.52626
0 0 0 0 0 0
39.6135 36.6562 46.6922 40.8381 41.9071 50.6792
9.328671297 11.869325387 11.809827121 10.8794978 7.902924675 9.563170251827
0 0 0 0 0 0
19.742899 19.28912841 21.1932310045168 25.2129600016769 19.9067 24.43406
8.51763 8.59452 10.0981 10.3184 9.1851 10.2181
5.81888 4.86021 5.60598 4.81961 3.68242 4.38507
21.2975 22.3139 20.7785 28.7849 28.4569 22.1379
2.87632 1.38302 1.529511 1.728612 4.1913 2.863792
4.341 5.83361 4.22968 7.37952 5.8243 4.27873
797.788 729.923 873.893 767.793 741.382 907.759
4.05835 7.00713 5.77618 6.84348 6.27252 5.95069
187.6899 174.2994 176.4055 175.1375 221.3733 184.1645
5.37539 5.42232 5.08893 5.527703 7.20889 4.92776
19.0349 19.9786 17.2686 17.6483 18.9443 19.1837
58.6643 55.03902 72.42183 59.56007 76.88577 78.34815
3.10483 3.34211 3.82876 4.77496 3.95899 4.89439
0 0 0 0 0 0
0.0808141 0.512784 1.07748 0.462285 0.374715 0.653954
7.78462 7.01471075840648 9.554354 11.7716334 6.40746 9.65747
41.258 34.2285 43.1653 39.0222 37.3742 48.1432
15.9515 15.5079 17.1443 15.9906 15.1905 17.5676
0.918319 0.271806 0.790791 0.243714 0.829699 2.81478
8.86331 9.34445 9.78946 10.735198 8.62404 9.382309
0.108692 0.316102 0.111475 0.0777197 0.100796 0.0999485
10.9628 11.121 12.3559 13.7413 14.8714 17.7008
32.25189 35.20481 36.69597 36.48397 36.08211 39.87529
10.952971836123 9.603336 9.075442098145 13.3498907 8.16398000062786 10.86179329
4.37324 4.29917 5.24326 3.46472 3.88416 6.97803
62.4052 57.1762 55.7444 50.4487 49.3374 67.4869
76.9471 65.9312 81.3736 65.5745 82.937 55.5484
0 0 0 0 0 0
3.37794 1.8576 3.603 2.5764 4.76145 5.76511
0.746703 0 1.46728 0.629121 0 0.242717
0.21388 0 0.219355 0 0.198341 0.157339
0.184251 0.779412 0.188968 0.99218 1.53779 0.542174
1.957158 3.28532 1.88471 2.76358 2.44632 2.38062
35.01727 34.21204 34.30095 37.57802 29.80011 34.83026
32.5723 28.8701 32.0371 32.5815 30.3917 33.7329
9.78087 11.3134 11.0109 8.52364 6.87358 8.82541
1.0158000864053 0.3222750359154 0.416722047106 0 0.5652020873537 0.5230880129148
7.6479 6.1832 7.14756 6.76689 6.41509 8.68651
0.192589 0.254587 0.296278 0.459031 0.0892985 0.141677
85.1242 77.6715 78.3867 67.0532 74.9688 85.8176
8.31859 10.3346 9.19419 10.1638 9.81132 12.0608
52.5675 44.7064 48.9167 47.1957 40.8787 39.249
14.2824 17.8168 14.9095 15.1149 13.8844 17.2787
28.3214 21.9133 26.0925 24.2555 25.6703 24.7777
12.3257 13.4131 11.1739 12.1184 10.9199 13.6819
19.85799 16.897605 17.00947 22.57334 19.081545 18.8693
40.9477 39.7339 45.759 40.3684 39.9463 53.8217
0.944325 2.49665 1.59111 1.67201 0.625514 2.92761
22.5478 15.93439 17.39434 18.79934 15.58384 22.63085
16.76316122 16.0317306 15.9433 13.940957149 16.53877 17.8003
17.12765 9.79479 12.89989 10.98986 8.819265 11.72895
197.9278 193.226000427264 231.510000107046 200.57267 249.788000829851 225.77455
9.16722 5.71294 8.89823 6.86711 3.71929 8.06848
37.75035 36.18631 41.91259 43.25005 33.11687 34.98333
0.521878 0.367938 1.07048 0.663406 0.564625 0.831819
10.452 9.98 11.6002 9.61237 10.3719 11.9492
1.70248 1.0639 1.26987 1.0329 0.645872 1.59399
20.752756 24.860896 18.79262 26.93213 122.59487 20.792688
0.033403 0.141013 0.0684524 0.0637536 0.246816 0.0979168
87.8748 79.9941 88.1200000429431 75.635800059843 76.92617159 82.5895
45.8298 46.3933 48.5112 51.2876 41.5912 48.4983
44.543 49.2574 42.3339 59.9232 35.2499 36.3911
105.17484 111.01608 114.24229 110.3443 90.94909 103.6769
75.7481 79.6679 88.96076 76.4509 74.11106 79.00434
2.79512 0.806168 1.69395 1.45355 0.471283 1.77582
2.03981 1.25567 1.84224 1.77059 1.63752 1.9933
5.93478 6.27625 6.13213 7.13604 6.36612 7.52626
0.133983 0 0.137413 0 0 0.0985641
86.1334 100.1506 103.5422 97.6104 80.3904 98.6028
1.21213 1.32961 1.21044 0.887359 0.661516 0.524628
0 0 0 0 0 0
11.2846 7.90287 11.9552 7.40487 10.4806 12.7955
0 0.280036 0.0543157 0.0504915 0 0.0389596
36.8242 34.990022 29.237449 29.114133 26.14234 27.7307
34.8013 40.3136 41.625 34.867 38.9288 45.3058
1.25183 1.17676 1.56918 0.928263 0.515947 0.716254
16.0089 18.7453 15.9877 14.3611 15.853 18.5286
38.83325 43.5729 47.33878 43.43161 42.19338 50.6265
22.6248 6.02608 14.158 6.15834 9.32577 12.7947
3.50897 3.30906 3.09451 1.74729 4.33182 2.95951
131.587 95.1962 115.165 126.334 105.845 111.223
54.69516 51.64445 57.16956 51.63892 51.32889 54.44258
109.753732 117.665539 129.437634 112.6031383 139.573252 140.037766
1.929323 1.42284 0.940805 1.34802 1.870487 1.46823
25.61986 27.56799 25.5958 26.05796 26.62127 27.8
1.33519 0.297266 0.792793 0.401987 1.30336 2.06784
15.8706 18.6147 13.4654 15.406 10.7037 10.826
36.037 38.1517 39.8333 38.6428 40.218787 46.3789
10.079 11.9429 11.0223 11.0021 9.62207 10.9912
21.8001 18.6985 15.3519 18.4853 16.7693 16.4066
13.07368 10.75349 14.00425 14.02000188169 12.93211 16.3589
3.33417 4.96253 4.16132 4.96157 4.08987 5.8399
19.4532 16.43041 18.87998 20.53807 15.25526 15.17504
9.644534 11.46591 13.303331 13.691608 10.38858 11.422438
16.5122 18.5287 16.6764 18.2663 17.5335 22.6252
13.37034 10.73742 11.96124 9.37403 10.04925 8.72098
8.7916468 9.1462152 9.4831263 9.3952 8.9092949769497 11.927829
15.9808 20.6366 17.7006 16.181286 17.6994 21.394372
41.3204 38.5184 33.9592 31.1736 30.9618 36.4867
1.25211 1.07806 1.04747 0.917828 1.37967 1.12461
6.1492 6.02485 10.2019 2.9313 11.6565 20.4893
57.7628 47.5272 73.7469 25.2039 61.0436 139.731
7.90466 6.81368 10.79432 9.45834 7.11636 9.34428
31.7647 28.4871 29.0626 25.8638 27.3081 30.3273
1.34124 3.21507 1.65069 0.937735 1.07796 2.89425
0.0851242 0 0.0873034 0 0 0
1004.97 841.33 1002.54 671.911 883.582 925.153
10.8647 6.41421 10.1692 9.20178 10.5155 11.95
17.7439 19.2093 20.2814 22.8378 18.3385 21.3145
5.96988 3.65236 5.26249 4.84494 7.73233 8.38416
18.6311 17.7431 18.7079 21.3896 16.9157 20.3794
5.99604 4.15806 4.23411 4.12343 5.28697 6.21872
7.81608 7.15768 6.577 7.80019 7.81672 7.01385
0 0 0 0.158303 0 0.366443
34.2578 34.0413 32.3684 32.9178 31.2421 31.8431
10.5199 10.7632 10.3003 10.8725 9.81164 8.70901
7.67513 2.70558 2.5046 1.88479 3.45092 2.05315
2.78072 3.00074 4.13236 4.16604 4.31538 5.46891
19.0395 22.8867 22.9527 24.5381 16.7596 22.0764
13.58471 9.538 10.53812 10.38971 8.941732 9.81241
0 0 0 0 0 0
0 0.0511489 0 0.138335 0.0448522 0.10674
23.1371 17.7758 25.7641 20.2278 31.9663 22.073
10.5192 11.0748 7.70607 16.0731 10.2776 7.63475
20.391 19.1896 26.7636 21.6971 22.2863 28.1259
22.5602 23.8583 25.9604 29.824 21.8199 29.7136
134.442 159.896 162.966 142.99 162.265 167.884
2.18547 2.83125 2.57763 2.44824 2.12803 3.13507
43.1361 32.4357 37.2595 36.5909 39.6221 51.7619
19.3894 22.3388 22.9576 20.5897 21.9278 24.5846
